identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
5b82eaeab71742719beebd005ef42200_30,06a-02,Aerial Survey 2010 Severity,,Aerial Survey 2010 Severity,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-01-07T18:09:10.000Z,,,Michigan,"-169.9596,70.2432,174.7055,75.7293",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/5b82eaeab71742719beebd005ef42200_30,"http://gis-midnr.opendata.arcgis.com/datasets/5b82eaeab71742719beebd005ef42200_30.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/ForestHealthAerialSurveys/FeatureServer/30,,FeatureServer,dnr|Aerial Survey|Forestry
6ebf7d3d34234464bf53733c375e452b_0,06a-02,Michigan DNR Mineral Leases,,Michigan DNR Mineral Leases.??Updated Monthly,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-03-01T14:20:48.000Z,,,Michigan,"-168.0845,70.7788,176.9731,75.9693",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/6ebf7d3d34234464bf53733c375e452b_0,"http://gis-midnr.opendata.arcgis.com/datasets/6ebf7d3d34234464bf53733c375e452b_0.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/0,,FeatureServer,unitized|Mineral|DNR|Lease
a8639326b10041a08c8cb3f725b184ef,06a-02,External link to BLM: General Land Office surveys,,More information at?https://glorecords.blm.gov,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2018-03-06T21:55:02.000Z,,,Michigan,"-93.348,40.168,-80.341,49.259",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/a8639326b10041a08c8cb3f725b184ef,,https://glorecords.blm.gov/search/default.aspx?searchTabIndex=0&searchByTypeIndex=1#searchTabIndex=1,,,external|blm|glo|land|ownership|plat|survey
3a21e1ede2c543cc835f069f46d5d0bf_18,06a-02,Aerial Survey 2006 Severity,,Aerial Survey 2006 Severity,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-07T17:01:34.000Z,,,Michigan,"-173.7088,70.3726,171.8184,75.3497",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/3a21e1ede2c543cc835f069f46d5d0bf_18,"http://gis-midnr.opendata.arcgis.com/datasets/3a21e1ede2c543cc835f069f46d5d0bf_18.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/ForestHealthAerialSurveys/FeatureServer/18,,FeatureServer,dnr|Aerial Survey|Forestry
085d873414dc49599f31adde7d0bf418_4,06a-02,Michigan MIRIS Railroads,,Railroads throughout the State of Michigan.  Data is edited through the forest compartment review process.  Original linework came from the MiRIS base maps which were digitized from the 1978 USGS Topographic Quadrangles.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-05-13T00:19:11.000Z,,,Michigan,"-168.0252,69.9674,176.6242,76.1251",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/085d873414dc49599f31adde7d0bf418_4,"http://gis-midnr.opendata.arcgis.com/datasets/085d873414dc49599f31adde7d0bf418_4.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrBaseFeatures/MapServer/4,,MapServer,dnr|railroad|transportation|miris|Ownership|Fishing|Forestry|Recreation|Park|Wildlife
9ec8a32bf192400bb2c43487ec7963b4,06a-02,Michigan's Wetland Wonders Locator,,More information at?MI.gov/wetlandwonders,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2018-03-06T16:54:28.000Z,,,Michigan,"-93.348,40.168,-80.341,49.259",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/9ec8a32bf192400bb2c43487ec7963b4,,https://midnr.maps.arcgis.com/apps/Shortlist/index.html?appid=9ec8a32bf192400bb2c43487ec7963b4,,,Story Map|Shortlist|hunting|wildlife|wetland|wonders|waterfowl|duck
c45385db5bb5426980417dafe87bad1f,06a-02,Michigan DNR License Revenue Projects,,"This interactive
story map represents a sample of the habitat development projects around the
state that are funded by your license dollars. Your hunting and fishing license
purchases significantly impact the quality of habitat for Michigan's fish and
wildlife, and by opening the interactive map and clicking on a point, you can
now get background information on how your contribution benefits the resources
of our great state!

?

Most Michigan
residents know the Department of Natural Resources is responsible for things
like fish and wildlife management, hunting and fishing regulations, and habitat
protection, but many don't know where the funding for these efforts comes from.
You may assume that your tax dollars fund the DNR's conservation work, but in
reality, only a small portion of the DNR's funding comes from General Fund
(tax) dollars. The protection, preservation and management of Michigan's
natural resources have been primarily funded by the people who hunt and fish
through their purchase of equipment and licenses.

?

If you're a hunter
or angler, have bought a license or hunting/fishing equipment, thank you for
investing in Michigan's wildlife! If you know a hunter or angler, pass on this
message and thank them for everything they have done for conservation in Michigan.
Their efforts have resulted in millions of acres of habitat saved and
near-miraculous population increases in several species of game and sport fish.
You can enjoy more hunting, fishing, boating and wildlife-related recreational
opportunities than ever before thanks to hunters and anglers!",Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2017-02-07T15:23:02.000Z,,,Michigan,"-93.348,40.168,-80.341,49.259",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/c45385db5bb5426980417dafe87bad1f,,https://www.midnr.com/Publications/pdfs/ArcGISOnline/interactivemaps/licenserevenue/,,,license|revenue|project|dnr|michigan|your|dollars|work|Fishing|Forestry|Hunting|Recreation|Wildlife
4ddd5955087e477588c64b2c78779b3c_34,06a-02,Spruce Budworm 2013,,Spruce Budworm 2013 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T16:33:31.000Z,,,Michigan,"-168.594,70.0771,171.7031,75.4615",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/4ddd5955087e477588c64b2c78779b3c_34,"http://gis-midnr.opendata.arcgis.com/datasets/4ddd5955087e477588c64b2c78779b3c_34.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/34,,MapServer,dnr|Forestry|Forest|Health
d2098c160e574a77b4c4f7ddf79c6241_7,06a-02,DNR Agency Facilities,,Points are extracted from the Citrix Facilities database.  Locations are derived from the latitude/longitude coordinates entered into the Facilities database. ,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-23T14:46:13.000Z,,,Michigan,"-168.1417,70.1592,174.2789,76.0633",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/d2098c160e574a77b4c4f7ddf79c6241_7,"http://gis-midnr.opendata.arcgis.com/datasets/d2098c160e574a77b4c4f7ddf79c6241_7.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrBaseFeatures/MapServer/7,,MapServer,open data|DNR|Location|Facilities|Facility|Ownership|Fishing|Forestry|Recreation|Park|Wildlife
ca163bb9d47c4fc5ae3781aa043c16e8_2,06a-02,Michigan DNR Ownership,,DNR Ownership data are 40 acre polygons (quarter-quarter grid file) with the GEO_ID field linked to the LOTS database.  Updates to the LOTS tables are completed monthly.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-05-12T23:30:57.000Z,,,Michigan,"-168.1047,69.8447,174.2357,76.0886",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/ca163bb9d47c4fc5ae3781aa043c16e8_2,"http://gis-midnr.opendata.arcgis.com/datasets/ca163bb9d47c4fc5ae3781aa043c16e8_2.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/dnrRealEstate/FeatureServer/2,,FeatureServer,dnr|ownership|hunting|Mineral
cc49db9fd8a4469f981dc8df39ba3d75_8,06a-02,Low-slope/PAMD accessible trail,,"The
Michigan Department of Natural Resources (DNR) does have many locations or
features which help or particularly benefit those public users, photography
enthusiasts, birdwatchers, or hunters who have special mobility needs and
benefit from special accessible conditions to reach our outdoor and wildlife
resources.? The DNR website has details
and a wide variety of accessible, ADA compliant rules, guidelines and features
and (see webpage http://www.michigan.gov/dnr/0,4570,7-153-10366_41825---,00.html and subpage on hunting / wildlife
information at http://www.michigan.gov/dnr/0,4570,7-153-10366_41825_51108---,00.html ).?
Users may require only walking assistance devices or may be those with
specific wheelchairs, personal assistive mobility devices (PAMDs), or other
motorized-type vehicles.? 

Please
check rules for specific rules, regulations, and restrictions as they relate to
what equipment might be used, before using such equipment, as not all equipment
legal on public places, residential or commercial buildings, or such are
allowed on all areas of Michigan?s public land managed by the DNR.

?

Accessible
features on State Wildlife/Game Area include those which have low-slope, no
stairs or steps along features, and are accessible for wheelchairs, or personal
assistive mobility devices (PAMDs).? All
buildings, DNR Shooting-Ranges, and other permanent public use structures are
fully ADA compliant and accessible.? It
is the more natural features being identified in this layer.? Many of these features are fully ADA code
compliant (which is ~1 inch rise or less over 12 inch distances) and are
regularly checked for obstructions, while other features comply with the
low-slope requirements or are identified as such so they are not over-represented
to a lower or no slope level.? In natural
rustic areas it can be difficult to maintain these slope limits and to clearing
check for naturally-occurring obstructions like leaves, sticks or other
naturally occurring items which blow or wash onto trails or outside features.? Therefore, features are frequently identified
as no-slope or low-slope/PAMD levels and not over-represented as fully ADA
compliant.? 

?

The
DNR Wildlife Division is in a updated state-wide review to identify features
and provide better information on accessible features, such as by GIS
compatible layers provided here.? Accessible
features typically include accessible combinations of parking, a trail and a
destination location like a platform or blind location; read the attribute
fields like the ?comment? field, for details on what is at the provided data
point, line or polygon.? Although
available for use by anyone, it's hoped consideration for use will be given to
those individuals that have limited mobility, please, for use of these accessible
parking, trails, blinds or platforms, and other features.? Patience is appreciated for local site
conditions which might be caused by weather, wind or rain, wildlife or other
public users; please report any problems with features to either the local DNR
Wildlife office or the main DNR Wildlife help options (e-mail DNR-Wildlife@michigan.gov , or call 517-284-9453).",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-10-27T15:23:30.000Z,,,Michigan,"-168.1087,69.841,171.3766,76.0615",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/cc49db9fd8a4469f981dc8df39ba3d75_8,"http://gis-midnr.opendata.arcgis.com/datasets/cc49db9fd8a4469f981dc8df39ba3d75_8.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrWildlife/MapServer/8,,MapServer,dnr|hunting|wildlife|accessible|low-slope|features|PAMD|fish & wildlife
4eefba5b8ce8412d950a30110e2d2f38,06a-02,DNR Stream Crossing Inventory Open Data,,"This feature class is an inventory of stream crossings, culverts, and bridges in the state of Michigan. Data gathered and contained in this feature class is based on the Great Lakes Stream Crossing Inventory Protocol.",Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-12-11T15:41:57.000Z,,,Michigan,"-167.7675,70.2013,175.2288,75.3747",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/4eefba5b8ce8412d950a30110e2d2f38,,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/DNR_Stream_Crossing_Inventory_Open_Data/FeatureServer,,FeatureServer,Stream|Crossing|Survey|Culvert|Bridge|Ford|Road|Trail|DNR|Michigan
afee964e508d4bd2ab882c44601c417d_51,06a-02,Aerial Survey 2018,,"Aerial
survey datasets for use in forestry health and planning decisions.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-02-27T13:22:28.000Z,,,Michigan,"-167.8492,69.7342,175.3565,75.4265",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/afee964e508d4bd2ab882c44601c417d_51,"http://gis-midnr.opendata.arcgis.com/datasets/afee964e508d4bd2ab882c44601c417d_51.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/ForestHealthAerialSurveys/FeatureServer/51,,FeatureServer,DNR|forestry|health|aerial|survey|pest|forest|Michigan
2fce7bdd294840d6b77ff9e57bfe768b_6,06a-02,DNR Visitor Centers,,Points are extracted from the Citrix Facilities database.  Locations are derived from the latitude/longitude coordinates entered into the Facilities database. ,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-23T14:43:20.000Z,,,Michigan,"-168.1417,70.1592,174.2789,76.0633",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/2fce7bdd294840d6b77ff9e57bfe768b_6,"http://gis-midnr.opendata.arcgis.com/datasets/2fce7bdd294840d6b77ff9e57bfe768b_6.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrBaseFeatures/MapServer/6,,MapServer,open data|DNR|Visitor|Center|Location|Facilities|Facility|Ownership|Fishing|Forestry|Recreation|Park|Wildlife
fc83ef514826493f9203e8558a731674,06a-02,Michigan DNR Lease Class,,Michigan DNR Lease Classes.? Updated Monthly.,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-08-14T13:57:27.000Z,,,Michigan,"-168.0736,69.8345,170.9905,76.0536",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/fc83ef514826493f9203e8558a731674,,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer,,FeatureServer,Lease Class|Ownership|Land|Lease
a861dc3e767743d8be4c49d555848537_3,06a-02,Campgrounds on Michigan State Forest Land,,Campgrounds on State Forest Land are public campgrounds located in the Michigan State Forest System.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-05-12T19:45:28.000Z,,,Michigan,"-173.3123,71.3059,176.7558,75.3833",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/a861dc3e767743d8be4c49d555848537_3,"http://gis-midnr.opendata.arcgis.com/datasets/a861dc3e767743d8be4c49d555848537_3.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/dnrParksAndRecreation/FeatureServer/3,,FeatureServer,dnr|campground|recreation|Recreation|Park
93f6f6c002de43d38c8b5c764082b119_23,06a-02,Spruce Budworm 2002,,Spruce Budworm 2002 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T16:28:23.000Z,,,Michigan,"-168.6829,70.1951,172.0318,75.8395",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/93f6f6c002de43d38c8b5c764082b119_23,"http://gis-midnr.opendata.arcgis.com/datasets/93f6f6c002de43d38c8b5c764082b119_23.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/23,,MapServer,dnr|Forestry|Forest|Health
fd15a742e9bd4bc09022c7f4a8d2ff72_0,06a-02,DNR Trailheads,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2018-09-11T13:22:35.000Z,,,Michigan,"-168.121,69.9036,171.5535,76.0584",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/fd15a742e9bd4bc09022c7f4a8d2ff72_0,"http://gis-midnr.opendata.arcgis.com/datasets/fd15a742e9bd4bc09022c7f4a8d2ff72_0.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/DNR_Trailheads/FeatureServer/0,,FeatureServer,DNR|Base|Features|Trailheads
3d190eb423fa4e578049faf36654a8ab_1,06a-02,Michigan DNR Designated Hiking Pathways,,"Designated Hiking Pathways are the trails specifically designated for Hiking. Other uses may exist including, but not limited to motorized vehicles, bicycle trails, equestrian trails, etc. The trails are located on State, Federal, County, Local, and Private Lands.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-01-24T21:10:10.000Z,,,Michigan,"-168.4358,69.8684,174.3038,76.0535",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/3d190eb423fa4e578049faf36654a8ab_1,"http://gis-midnr.opendata.arcgis.com/datasets/3d190eb423fa4e578049faf36654a8ab_1.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/open_Trails/FeatureServer/1,,FeatureServer,Michigan|DNR|Designated|Hike|Hiking|Trail|pathway|nonmotorized|recreation
734325ff233845e68640af521f38bfa0_25,06a-02,Spruce Budworm 2004,,Spruce Budworm 2004 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T16:29:16.000Z,,,Michigan,"-174.3313,71.4867,177.2117,75.4063",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/734325ff233845e68640af521f38bfa0_25,"http://gis-midnr.opendata.arcgis.com/datasets/734325ff233845e68640af521f38bfa0_25.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/25,,MapServer,dnr|Forestry|Forest|Health
52a17c85c35448bd83eaf4d62e066658,06a-02,DNR Public Map Gallery,,The DNR Map Gallery is a collection of Michigan DNR Map products.,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-12-12T20:43:52.000Z,,,Michigan,"-93.348,40.168,-80.341,49.259",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/52a17c85c35448bd83eaf4d62e066658,,https://midnr.maps.arcgis.com/apps/MinimalGallery/index.html?appid=52a17c85c35448bd83eaf4d62e066658,,,map gallery|open data
6da7e54b0fcb4d3dbf074a4838a1e886_4,06a-02,Michigan Deer Wintering Complexes,,Deer Wintering Complexes are areas with deer habitat and are prone to deer browse.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T16:34:47.000Z,,,Michigan,"-168.0726,69.8339,174.24,76.1105",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/6da7e54b0fcb4d3dbf074a4838a1e886_4,"http://gis-midnr.opendata.arcgis.com/datasets/6da7e54b0fcb4d3dbf074a4838a1e886_4.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrWildlife/MapServer/4,,MapServer,dnr|wildlife|hunting
0e78979ab94648b8b5e34759bbdc8cf2_5,06a-02,Michigan Commercial Forest Land (Private Land Tax Incentive/Public Hunting and Fishing),,"Commercial Forests lands are private lands that receive a
property tax incentive to be managed for timber production.? These lands
are also open to the public (foot access) for hunting and fishing.? ?Please
check with the Department of Natural Resources, Forest Resources Division (www.michigan.gov/commercialforest)
for specific rules, regulations, and restrictions.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-07-06T14:45:51.000Z,,,Michigan,"-168.3062,69.8756,174.3912,75.3973",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/0e78979ab94648b8b5e34759bbdc8cf2_5,"http://gis-midnr.opendata.arcgis.com/datasets/0e78979ab94648b8b5e34759bbdc8cf2_5.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/5,,MapServer,dnr|forestry|public lands|commercial forest|hunting land|hunting|fishing|Ownership
0ee32504c20141ffa0612bd2e3d8b014_1,06a-02,Coastal Zone Management Areas,,A detailed digital geographic representation of the coastal zone management boundary applied under the Coastal Zone Management Act of 1972 (P.L. 92-583) within the State of Michigan.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-27T12:18:59.000Z,,,Michigan,"-168.2325,69.8486,170.7224,76.235",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/0ee32504c20141ffa0612bd2e3d8b014_1,"http://gis-midnr.opendata.arcgis.com/datasets/0ee32504c20141ffa0612bd2e3d8b014_1.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/1,,MapServer,Michigan|DNR|Open Data|Fishing|Hydrology|Hydrography|CMZ|Coastal|Management
9252300ce94a462eb10da76a2ba34697_14,06a-02,Saginaw Bay (Lake Huron) Shoreline,,They purpose of this file is to provide the most current view of the boundaries of the individual Great Lakes.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-27T12:41:29.000Z,,,Michigan,"-170.7926,74.6546,-172.5385,75.3827",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/9252300ce94a462eb10da76a2ba34697_14,"http://gis-midnr.opendata.arcgis.com/datasets/9252300ce94a462eb10da76a2ba34697_14.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/14,,MapServer,Michigan|DNR|Open Data|Fishing|Hydrology|Hydrography|Saginaw Bay|Saginaw|Lake Huron|Huron|Shoreline
e11c61b5db454a7cb9491854cf0e4a23,06a-02,Mi State Forest Map,,"See plans for the state forests, including prescribed burns, timber sales, tree planting and more. Includes current and historic compartment review information.Zoom in and click on the map to get more detail. A pop up screen will provide information about the compartment, sales, treatment methods, unit name, date, treatment specifications and other details.?More information at Michigan.gov/Forestry",Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2017-10-22T20:54:17.000Z,,,Michigan,"-90.389,41.516,-82.171,47.731",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/e11c61b5db454a7cb9491854cf0e4a23,,https://midnr.maps.arcgis.com/apps/webappviewer/index.html?id=e11c61b5db454a7cb9491854cf0e4a23,,,forestry|inventory|forest|compartments
628f5b8a2e7d4ba589898837fd5c4adb_22,06a-02,Inland Lake Assessment Units,,Inland Lake Assessment Units,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-27T12:55:55.000Z,,,Michigan,"-168.0778,69.835,170.9998,76.0321",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22,"http://gis-midnr.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/22,,MapServer,Michigan|DNR|Open Data|Fishing|Hydrology|Hydrography|Inland|Lake
15fed90dd41048ecbcc4504a83e3aac0_14,06a-02,Aerial Survey 2004 Disease/Pest,,Aerial Survey 2004 Disease/Pest,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-07T16:58:51.000Z,,,Michigan,"-174.3313,71.4867,177.2117,75.4063",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/15fed90dd41048ecbcc4504a83e3aac0_14,"http://gis-midnr.opendata.arcgis.com/datasets/15fed90dd41048ecbcc4504a83e3aac0_14.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/ForestHealthAerialSurveys/FeatureServer/14,,FeatureServer,dnr|Aerial Survey|Forestry
3e1e8817f92e4c4cbdf10d45cc15eb0d,06a-02,Michigan Designated ORV Routes & Trails,,"Welcome!?Use this map to:Find?trails, scramble areas, maps, ORV-friendly campgrounds, and download data (.gpx, .kml, .shp)Search?for a trail by trail name or location?Get?geo-referenced PDF trail maps and downloadable data in the trail map extentsView?trail manager and maintenance contact information (ORV clubs)Customize?background to imagery or street viewPrint a?PDF map designed by youLearn more at:www.michigan.gov/orvinfoORV Trail Improvement Fund:?Forms",Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-03-27T17:50:44.000Z,,,Michigan,"-93.348,40.168,-80.341,49.259",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/3e1e8817f92e4c4cbdf10d45cc15eb0d,,https://midnr.maps.arcgis.com/apps/webappviewer/index.html?id=1710727ba3ec4c64928110fdb4f7799d,,,trail|orv|motorcycle|atv|michigan|route|MI|Michigan|DNR|ORV|dnr|ATV|Trail|Trails|trails|recreation
a38c78e853344d2692878360615e60fe_30,06a-02,Spruce Budworm 2009,,Spruce Budworm 2009 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T16:31:49.000Z,,,Michigan,"-167.988,70.0905,171.8098,75.213",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/a38c78e853344d2692878360615e60fe_30,"http://gis-midnr.opendata.arcgis.com/datasets/a38c78e853344d2692878360615e60fe_30.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/30,,MapServer,dnr|forest planning|Forestry|Forest|Health
a9e3012e38fe44e99c6aa44d9a4c0952_7,06a-02,Michigan DNR Designated ATV Trails,,"Designated ATV Trails (All Terrain Vehicles) are the trails specifically designated for ATV or Motorcycle Use (only vehicles with less than 50 in width).  The trails are located on State, Federal, County, Local, and Private Lands.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-05-23T13:06:32.000Z,,,Michigan,"-172.0239,71.3921,177.4157,75.3928",Michigan State,Michigan DNR,Michigan Department of Natural Resources,http://gis-midnr.opendata.arcgis.com/datasets/a9e3012e38fe44e99c6aa44d9a4c0952_7,"http://gis-midnr.opendata.arcgis.com/datasets/a9e3012e38fe44e99c6aa44d9a4c0952_7.zip?outSR={""latestWkid"":3078,""wkid"":102123}",https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/open_Trails/FeatureServer/7,,FeatureServer,dnr|trail|orv|atv|motorized|recreation
