identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
6b976cd122904854b52486964a27f641_0,03a-02,Route By Service Level,,"Maintenance Service Level Roads layers shows the priority level for maintenance level of service.? A (Interstate) is high level of service, B (High Travel Routes) are medium level of service, and C is the lowest level priority for service.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T13:43:32.000Z,,,Iowa,"-96.6326,40.3853,-90.1609,43.501",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/6b976cd122904854b52486964a27f641_0,"http://public-iowadot.opendata.arcgis.com/datasets/6b976cd122904854b52486964a27f641_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Route_By_Service_Level_View/FeatureServer/0,,FeatureServer,Asset|Inventory|Classification|Maintenance|Service Level|Road|Iowa DOT|Iowa Department of Transportation|Asset Classification
1259f279fe0544b08a042b1c05a313b8_0,03a-02,SICL City Traffic Crash Data,,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-17T15:52:30.000Z,,,Iowa,"-96.6105,40.3782,-90.1623,43.5009",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/1259f279fe0544b08a042b1c05a313b8_0,"http://public-iowadot.opendata.arcgis.com/datasets/1259f279fe0544b08a042b1c05a313b8_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_City_Traffic_Crash_Data_View/FeatureServer/0,,FeatureServer,SICL|Intersection|Safety|Iowa DOT|Iowa Department of Transportation|Crash|Crash Analysis|Assets|Inventory
a52a40a26078455484f1b3005b1e2d3e_0,03a-02,Adopt-A-Highway Status: Adopted,,This layer displays all of the currently adopted Iowa Highway segments as related to the Adopt-A-Highway program. These layers were developed for utilization by the Electronic Permitting System (EPS) at the Iowa Department of Transportation.?,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T17:30:08.000Z,,,Iowa,"-96.5465,40.3985,-90.1927,43.5008",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/a52a40a26078455484f1b3005b1e2d3e_0,"http://public-iowadot.opendata.arcgis.com/datasets/a52a40a26078455484f1b3005b1e2d3e_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/AdoptAHighway_Current_Adopted_View/FeatureServer/0,,FeatureServer,Asset|Inventory|AAH|Adopt-A-Highway|EPS|Iowa DOT|Iowa Department of Transportation
13128e922a994e84a3f6898bf5341ed2_0,03a-02,In Condemnation ROW,,Parcels that are in condemnation and not yet owned by the Iowa DOT,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T17:57:10.000Z,,,Iowa,"-96.6263,40.628,-90.1751,43.4781",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/13128e922a994e84a3f6898bf5341ed2_0,"http://public-iowadot.opendata.arcgis.com/datasets/13128e922a994e84a3f6898bf5341ed2_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Right_of_Way_Condemnation_View/FeatureServer/0,,FeatureServer,ROW|Right of Way|Iowa DOT|Iowa Department of Transportation|Assets|Inventory
371afd25583e42c78ce591d69066288c_0,03a-02,Actual Possession ROW,,Newly acquired Right of Ways owned by Iowa DOT.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T17:40:29.000Z,,,Iowa,"-96.6263,40.628,-90.1751,43.4781",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/371afd25583e42c78ce591d69066288c_0,"http://public-iowadot.opendata.arcgis.com/datasets/371afd25583e42c78ce591d69066288c_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Right_of_Way_Actual_Possession_View/FeatureServer/0,,FeatureServer,ROW|Right of Way|Iowa DOT|Iowa Department of Transportation|Assets|Inventory
e530eb770ed34debbd86e2d688c641c9_0,03a-02,Crash Vehicle Data,,General vehicle-specific data from the prior 10 years. Data compiled in this format for the Traffic Safety Data and Analysis website (www.iowadot.gov/tsda),Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-17T14:06:37.000Z,,,Iowa,"-96.6484,40.2307,-90.16,43.5048",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/e530eb770ed34debbd86e2d688c641c9_0,"http://public-iowadot.opendata.arcgis.com/datasets/e530eb770ed34debbd86e2d688c641c9_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Crash_Vehicle_Data_View/FeatureServer/0,,FeatureServer,Crash|Accident|Safety|Traffic|Iowa DOT|Iowa Department of Transportation
1037e04fbb8940ae942b78f0c2ab0d2e,03a-02,Transit Agency Area ,,Locations of the rural transit agencies in Iowa.,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-12-18T14:40:18.000Z,,,Iowa,"-96.6395,40.3756,-90.1402,43.5011",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/1037e04fbb8940ae942b78f0c2ab0d2e,,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Transit_Agency_Area_View/FeatureServer,,FeatureServer,Office of Public Transit|Iowa DOT|Iowa Department of Transportation|Mobility Managers|Assets|Inventory|Transit
34e63216244e4df8b2e731571ae2d299_0,03a-02,Airport Approach Surface,,"The approach surface is longitudinally centered on the extended runway centerline and extends outward and upward from each end of the primary surface. An approach surface is applied to the end of each runway based upon the type of approach available. (Slopes can vary from 20:1, 34:1, 40:1 or 50:1).",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T15:15:22.000Z,,,Iowa,"-96.4218,40.4305,-90.2983,43.4702",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/34e63216244e4df8b2e731571ae2d299_0,"http://public-iowadot.opendata.arcgis.com/datasets/34e63216244e4df8b2e731571ae2d299_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_Approach_Surface_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Runway|Aviation|Airfield|Imaginary Surface|Inventory
40c330267a1d4fa4a786826ec83da01a_0,03a-02,Airport Transitional Surface Precision,,The transitional surface extends outward and upward at right angles to the primary and approach surfaces at a slope of 7:1.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T14:58:46.000Z,,,Iowa,"-96.5622,40.4352,-90.3329,43.281",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/40c330267a1d4fa4a786826ec83da01a_0,"http://public-iowadot.opendata.arcgis.com/datasets/40c330267a1d4fa4a786826ec83da01a_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_Transitional_Surface_Precision_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Runway|Aviation|Airfield|Imaginary Surface|Inventory
2b6dc5cffa544d88984a635568323ddd_0,03a-02,Permanent Easement - Required and Special Purchase,,Note: This is a subset of the Right of Way Acquisition View to serve out only Required State Permanent Easement Right of WayParcels.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T20:34:34.000Z,,,Iowa,"-96.6263,40.628,-90.1751,43.4781",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/2b6dc5cffa544d88984a635568323ddd_0,"http://public-iowadot.opendata.arcgis.com/datasets/2b6dc5cffa544d88984a635568323ddd_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Right_of_Way_Required_Perm_Ease_State_View/FeatureServer/0,,FeatureServer,ROW|Right of Way|Iowa DOT|Iowa Department of Transportation|Assets|Inventory
e114b20f547b4d8b81653435860e7052_0,03a-02,Heliport,,"Heliport locations and information in Iowa including contact information, location details and more.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T13:09:31.000Z,,,Iowa,"-96.481,40.4072,-90.1904,43.4243",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/e114b20f547b4d8b81653435860e7052_0,"http://public-iowadot.opendata.arcgis.com/datasets/e114b20f547b4d8b81653435860e7052_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Heliport_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Aviation|Heliport
10b4c4e6249c4b369036fd8145fe81c7_0,03a-02,UTM Zone IA,,UTM Zones within State of Iowa. This data has been modified by Iowa DOT and may not reflect actual boundary.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-30T14:31:41.000Z,,,Iowa,"-96.6395,40.3756,-90.1402,43.5011",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/10b4c4e6249c4b369036fd8145fe81c7_0,"http://public-iowadot.opendata.arcgis.com/datasets/10b4c4e6249c4b369036fd8145fe81c7_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/UTM_Zone_IA_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Boundaries|UTM|UTM Zone|Survey|Reference|Boundary
b389df3c72924ad3b17783447761de4f_0,03a-02,RPA Border,,"Regional Planning Association (RPA) boundaries for the State of Iowa including contact information, location details and more.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-20T16:36:28.000Z,,,Iowa,"-96.6395,40.3756,-90.1404,43.5012",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/b389df3c72924ad3b17783447761de4f_0,"http://public-iowadot.opendata.arcgis.com/datasets/b389df3c72924ad3b17783447761de4f_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/RPA_Border_View/FeatureServer/0,,FeatureServer,Iowa|RPA|Regional Planning Association|Planning|Metropolitan|Iowa DOT|Iowa Deptartment of Transporation|Reference
2e44651397ca44a48e3222bde425889a_0,03a-02,Airport,,"Airport locations and information in Iowa including contact information, location details and more.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T12:54:56.000Z,,,Iowa,"-96.563,40.4598,-90.3293,43.4522",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/2e44651397ca44a48e3222bde425889a_0,"http://public-iowadot.opendata.arcgis.com/datasets/2e44651397ca44a48e3222bde425889a_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Airport|Aviation|Inventory|Assets
670d7ed479ab40d58e35a0de51f46843_0,03a-02,MPO Border,,"Metropolitan Planning Organization (MPO) boundaries for the State of Iowa including contact information, location details and more.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-18T16:18:53.000Z,,,Iowa,"-96.6061,40.9943,-90.2541,42.6356",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/670d7ed479ab40d58e35a0de51f46843_0,"http://public-iowadot.opendata.arcgis.com/datasets/670d7ed479ab40d58e35a0de51f46843_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/MPO_Border_View/FeatureServer/0,,FeatureServer,Iowa|MPO|Metropolitan Planning Organization|Planning|Metropolitan|Iowa DOT|Iowa Department of Transportation|Reference
db00faf69dc145bcb539450a80a5ff10_0,03a-02,Airport Primary Surface,,"The Primary surface extends 200 feet beyond each end of the runway, but when the runway has no specially prepared hard surface, the surface ends at the end of that runway.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T14:01:47.000Z,,,Iowa,"-96.4058,40.4548,-90.3216,43.4563",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/db00faf69dc145bcb539450a80a5ff10_0,"http://public-iowadot.opendata.arcgis.com/datasets/db00faf69dc145bcb539450a80a5ff10_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_Primary_Surface_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Runway|Aviation|Airfield|Imaginary Surface|Inventory
435d39cd77c14967a50d9cd10de0f8d2_0,03a-02,SICL Intersection Listing,,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-30T15:58:21.000Z,,,Iowa,"-96.6077,40.3868,-90.1701,43.501",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/435d39cd77c14967a50d9cd10de0f8d2_0,"http://public-iowadot.opendata.arcgis.com/datasets/435d39cd77c14967a50d9cd10de0f8d2_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Intersection_Listing_View/FeatureServer/0,,FeatureServer,SICL|Intersection|Safety|Iowa DOT|Iowa Department of Transportation|Crash|Crash Analysis|Assets|Inventory
f9f78ae77bf64fb597e9493337e46ff8_0,03a-02,SICL Top 401 - 600,,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-17T19:33:12.000Z,,,Iowa,"-96.6077,40.3874,-90.1726,43.5007",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/f9f78ae77bf64fb597e9493337e46ff8_0,"http://public-iowadot.opendata.arcgis.com/datasets/f9f78ae77bf64fb597e9493337e46ff8_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Top_401_600_View/FeatureServer/0,,FeatureServer,Crash|Asset|Improvement|SICL|Intersection|Safety|Iowa DOT|Iowa Department of Transportation|Crash Analysis
dc6912e261fe47429d075339957189db_0,03a-02,"Right of Way - Fee (Other) City, County and Railroad",,"Note: This is a subset of the Right of Way Acquisition View to serve out only City, County and Railroad Fee Title Parcels.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T19:18:10.000Z,,,Iowa,"-96.6263,40.628,-90.1751,43.4781",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/dc6912e261fe47429d075339957189db_0,"http://public-iowadot.opendata.arcgis.com/datasets/dc6912e261fe47429d075339957189db_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Right_of_Way_Fee_Other_View/FeatureServer/0,,FeatureServer,ROW|Right of Way|Iowa DOT|Iowa Department of Transportation|Assets|Inventory
c5ee6ea7ba4f4f229d56923d2df35ebb_0,03a-02,5 Year Program Highway,,Iowa Highway Five Year Improvement Program? with amendments. Created in June 2018.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-19T17:10:40.000Z,,,Iowa,"-96.6036,40.3911,-90.164,43.5004",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/c5ee6ea7ba4f4f229d56923d2df35ebb_0,"http://public-iowadot.opendata.arcgis.com/datasets/c5ee6ea7ba4f4f229d56923d2df35ebb_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/5_Year_Program_Highway_View/FeatureServer/0,,FeatureServer,Asset|Improvement|Five Year Plan|Program Management|Planning|Iowa DOT|Iowa Department of Transportation|Program|asset improvement
59a6f2ddfb994d7d922ab86508b6441f_0,03a-02,EOT Responsibility Area,,Map depicting the areas of responsibility for engineering operations technician (EOT).,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-17T14:19:29.000Z,,,Iowa,"-96.6326,40.3853,-90.1578,43.501",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/59a6f2ddfb994d7d922ab86508b6441f_0,"http://public-iowadot.opendata.arcgis.com/datasets/59a6f2ddfb994d7d922ab86508b6441f_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/EOT_Responsibility_Area_View/FeatureServer/0,,FeatureServer,EOT|Area of Responsibility|Iowa DOT|Iowa Department of Transportation|Assets|Inventory|Reference
8cc8b4a1adec462ebae953c1e6666119_0,03a-02,Closure Gate,,"This is a representation of all gates and barricades that prevent access to the interstates. It consists of mainline barricades (left and right) that are physically located in the median and shoulder of the interstate that can be automatically lowered to prevent travel in the event of a road closure. It also includes ramp barricades that prevent travel onto the interstate by means of the entrance ramps, denoted with a Road Closed sign posted on a gate. (2015)",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T17:51:36.000Z,,,Iowa,"-96.3756,41.5474,-93.1962,43.1488",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/8cc8b4a1adec462ebae953c1e6666119_0,"http://public-iowadot.opendata.arcgis.com/datasets/8cc8b4a1adec462ebae953c1e6666119_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Closure_Gate_View/FeatureServer/0,,FeatureServer,Gates|Maintenance|Iowa DOT|Iowa Department of Transportation|Asset Inventory
67ade25d92bd4e91bbbd00e1c0f6f66d_0,03a-02,SICL Top 801 - 1000,,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-17T19:56:23.000Z,,,Iowa,"-96.6077,40.3874,-90.1726,43.5007",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/67ade25d92bd4e91bbbd00e1c0f6f66d_0,"http://public-iowadot.opendata.arcgis.com/datasets/67ade25d92bd4e91bbbd00e1c0f6f66d_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Top_801_1000_View/FeatureServer/0,,FeatureServer,Crash|Asset|Improvement|SICL|Intersection|Safety|Iowa DOT|Iowa Department of Transportation|Crash Analysis
04c6b3f7b49d4fdc83aa896a96d6e5ac_0,03a-02,SICL Top 201 - 400,,"The Iowa DOT's Office of Traffic and Safety has updated a list of the top 200 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method. The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-17T19:23:14.000Z,,,Iowa,"-96.6077,40.3874,-90.1726,43.5007",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/04c6b3f7b49d4fdc83aa896a96d6e5ac_0,"http://public-iowadot.opendata.arcgis.com/datasets/04c6b3f7b49d4fdc83aa896a96d6e5ac_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/SICL_Top_201_400_View/FeatureServer/0,,FeatureServer,Crash|Asset|Improvement|SICL|Intersection|Safety|Iowa DOT|Iowa Department of Transportation|Crash Analysis
1037e04fbb8940ae942b78f0c2ab0d2e_0,03a-02,Regional Transit Areas,,Locations of the rural transit agencies in Iowa.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-18T14:40:18.000Z,,,Iowa,"-96.6395,40.3756,-90.1402,43.5011",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/1037e04fbb8940ae942b78f0c2ab0d2e_0,"http://public-iowadot.opendata.arcgis.com/datasets/1037e04fbb8940ae942b78f0c2ab0d2e_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Transit_Agency_Area_View/FeatureServer/0,,FeatureServer,Office of Public Transit|Iowa DOT|Iowa Department of Transportation|Mobility Managers|Assets|Inventory|Transit
afc5de97916046ee8afe664ee38d62fd_0,03a-02,Airport Approach Surface Precision,,"The approach surface is longitudinally centered on the extended runway centerline and extends outward and upward from each end of the primary surface. An approach surface is applied to the end of each runway based upon the type of approach available. (Slopes can vary from 20:1, 34:1, 40:1 or 50:1).",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-13T14:34:28.000Z,,,Iowa,"-96.549,40.4489,-90.3318,43.2699",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/afc5de97916046ee8afe664ee38d62fd_0,"http://public-iowadot.opendata.arcgis.com/datasets/afc5de97916046ee8afe664ee38d62fd_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Airport_Approach_Surface_Precision_View/FeatureServer/0,,FeatureServer,Iowa Department of Transportation|Iowa DOT|Runway|Aviation|Airfield|Imaginary Surface|Inventory|Assets
3140d52bea9249d592920222239b614f_0,03a-02,Historic Deer Kill Locations,,These records are generated from a view that comes from the Maintenance Resource Management System. The data is input from the field staff who are responsible for removal of the deer from the roadway.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T12:35:59.000Z,,,Iowa,"-96.6326,40.3853,-90.1718,43.5004",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/3140d52bea9249d592920222239b614f_0,"http://public-iowadot.opendata.arcgis.com/datasets/3140d52bea9249d592920222239b614f_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Historic_Deer_Kill_Locations_View/FeatureServer/0,,FeatureServer,Deer|Deer Kill|Maintenance|Iowa DOT|Iowa Department of Transportation|Assets|Inventory
7208cc68924441189a5b8c829736cbb9_0,03a-02,Rail Line Historic,,Historical rail lines in Iowa. The Data_Year field allows viewing of various year historical data for each rail line segment.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-16T16:10:54.000Z,,,Iowa,"-96.906,40.2489,-89.8372,43.662",Iowa,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/7208cc68924441189a5b8c829736cbb9_0,"http://public-iowadot.opendata.arcgis.com/datasets/7208cc68924441189a5b8c829736cbb9_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Rail_Line_Historic_View/FeatureServer/0,,FeatureServer,Rail|Rail Lines|Freight|Iowa DOT|Iowa Department of Transportation|Inventory|Asset Inventory
