identifier,code,originalTitle,title,description,subject,keyword,format,type,geometryType,dateIssued,temporalCoverage,solrYear,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,featureServer,mapServer,imageServer
e6d218a8ba764a939c2add5c081beef9_2,99-1000,Tract,,"This layer shows population broken down by race and Hispanic origin.?This is shown by tract, county, and state centroids.?This service is updated annually to contain the most currently released American Community Survey (ACS) 5-year data, and contains estimates and margins of error. There are also additional calculated attributes related to this topic, which can be mapped or used within analysis. ?This layer is symbolized to show the predominant race living within an area, and the total population in that area. To see the full list of attributes available in this service, go to the ""Data"" tab, and choose ""Fields"" at the top right.?Current Vintage: 2014-2018ACS Table(s): B03002?(Not all lines of this ACS table are available in this feature layer.)Data downloaded from:?Census Bureau's API for American Community Survey?Date of API call: December 19, 2019National Figures:?data.census.govThe United States Census Bureau's American Community Survey (ACS):About the SurveyGeography & ACSTechnical DocumentationNews & UpdatesThis ready-to-use layer can be used within ArcGIS Pro, ArcGIS Online, its configurable apps, dashboards, Story Maps, custom apps, and mobile apps. Data can also be exported for offline workflows. Please cite the Census and ACS when using this data.Data Note from the Census:Data are based on a sample and are subject to sampling variability. The degree of uncertainty for an estimate arising from sampling variability is represented through the use of a margin of error. The value shown here is the 90 percent margin of error. The margin of error can be interpreted as providing a 90 percent probability that the interval defined by the estimate minus the margin of error and the estimate plus the margin of error (the lower and upper confidence bounds) contains the true value. In addition to sampling variability, the ACS estimates are subject to nonsampling error (for a discussion of nonsampling variability, see?Accuracy of the Data).? The effect of nonsampling error is not represented in these tables.Data Processing Notes:This layer is updated automatically when the most current vintage of ACS data is released each year, usually in December. The layer always contains the latest available ACS 5-year estimates. It is updated annually within days of the Census Bureau's release schedule.?Click here?to learn more about ACS data releases.Boundaries come from the?US Census TIGER geodatabases. Boundaries are updated at the same time as the data updates (annually), and the boundary vintage appropriately matches the data vintage?as specified by the Census. These are Census boundaries with water and/or coastlines clipped for cartographic purposes. For census tracts, the water cutouts are derived from a subset of the 2010 AWATER (Area Water) boundaries offered by TIGER. For state and county boundaries, the water and coastlines are derived from the coastlines of the 500k?TIGER Cartographic Boundary Shapefiles. The original AWATER and ALAND fields are still available as attributes within the data table (units are square meters).?The States layer contains 52 records - all US states, Washington D.C., and Puerto RicoCensus tracts with no population that occur in areas of water, such as oceans, are removed from this data service (Census Tracts beginning with 99).Percentages and derived counts, and associated margins of error, are calculated values (that can be identified by the ""_calc_"" stub in the field name), and abide by the specifications?defined by the American Community Survey.Field alias names were created based on the?Table Shells?file available from the?American Community Survey Summary File Documentation page.Negative values (e.g., -555555...) have been set to null. These negative values exist in the raw API data to indicate the following situations:The margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate.Either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution.The median falls in the lowest interval of an open-ended distribution, or in the upper interval of an open-ended distribution. A statistical test is not appropriate.The estimate is controlled. A statistical test for sampling variability is not appropriate.The data for this geographic area cannot be displayed because the number of sample cases is too small.?NOTE: any calculated percentages or counts that contain estimates that have null margins of error yield null margins of error for the calculated fields.",,ACS|demographics|people|states|counties|tracts|Population|Race|Ethnicity|Demographics|Policy|American Community Survey|Census|Census Bureau|current year|population,Shapefile,Dataset|Service,Vector,2018-10-22T04:06:05.000Z,,,United States,"-173.9886,17.9496,-65.2945,71.2289",,Esri,Esri,"http://coronavirus-resources.esri.com/datasets/e6d218a8ba764a939c2add5c081beef9_2.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/ACS_Population_by_Race_and_Hispanic_Origin_Centroids/FeatureServer/2,,
e6d218a8ba764a939c2add5c081beef9,99-1000,ACS Race and Hispanic Origin Variables - Centroids,,"This layer shows population broken down by race and Hispanic origin.?This is shown by tract, county, and state centroids.?This service is updated annually to contain the most currently released American Community Survey (ACS) 5-year data, and contains estimates and margins of error. There are also additional calculated attributes related to this topic, which can be mapped or used within analysis. ?This layer is symbolized to show the predominant race living within an area, and the total population in that area. To see the full list of attributes available in this service, go to the ""Data"" tab, and choose ""Fields"" at the top right.?Current Vintage: 2014-2018ACS Table(s): B03002?(Not all lines of this ACS table are available in this feature layer.)Data downloaded from:?Census Bureau's API for American Community Survey?Date of API call: December 19, 2019National Figures:?data.census.govThe United States Census Bureau's American Community Survey (ACS):About the SurveyGeography & ACSTechnical DocumentationNews & UpdatesThis ready-to-use layer can be used within ArcGIS Pro, ArcGIS Online, its configurable apps, dashboards, Story Maps, custom apps, and mobile apps. Data can also be exported for offline workflows. Please cite the Census and ACS when using this data.Data Note from the Census:Data are based on a sample and are subject to sampling variability. The degree of uncertainty for an estimate arising from sampling variability is represented through the use of a margin of error. The value shown here is the 90 percent margin of error. The margin of error can be interpreted as providing a 90 percent probability that the interval defined by the estimate minus the margin of error and the estimate plus the margin of error (the lower and upper confidence bounds) contains the true value. In addition to sampling variability, the ACS estimates are subject to nonsampling error (for a discussion of nonsampling variability, see?Accuracy of the Data).? The effect of nonsampling error is not represented in these tables.Data Processing Notes:This layer is updated automatically when the most current vintage of ACS data is released each year, usually in December. The layer always contains the latest available ACS 5-year estimates. It is updated annually within days of the Census Bureau's release schedule.?Click here?to learn more about ACS data releases.Boundaries come from the?US Census TIGER geodatabases. Boundaries are updated at the same time as the data updates (annually), and the boundary vintage appropriately matches the data vintage?as specified by the Census. These are Census boundaries with water and/or coastlines clipped for cartographic purposes. For census tracts, the water cutouts are derived from a subset of the 2010 AWATER (Area Water) boundaries offered by TIGER. For state and county boundaries, the water and coastlines are derived from the coastlines of the 500k?TIGER Cartographic Boundary Shapefiles. The original AWATER and ALAND fields are still available as attributes within the data table (units are square meters).?The States layer contains 52 records - all US states, Washington D.C., and Puerto RicoCensus tracts with no population that occur in areas of water, such as oceans, are removed from this data service (Census Tracts beginning with 99).Percentages and derived counts, and associated margins of error, are calculated values (that can be identified by the ""_calc_"" stub in the field name), and abide by the specifications?defined by the American Community Survey.Field alias names were created based on the?Table Shells?file available from the?American Community Survey Summary File Documentation page.Negative values (e.g., -555555...) have been set to null. These negative values exist in the raw API data to indicate the following situations:The margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate.Either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution.The median falls in the lowest interval of an open-ended distribution, or in the upper interval of an open-ended distribution. A statistical test is not appropriate.The estimate is controlled. A statistical test for sampling variability is not appropriate.The data for this geographic area cannot be displayed because the number of sample cases is too small.?NOTE: any calculated percentages or counts that contain estimates that have null margins of error yield null margins of error for the calculated fields.",,ACS|demographics|people|states|counties|tracts|Population|Race|Ethnicity|Demographics|Policy|American Community Survey|Census|Census Bureau|current year|population,ArcGIS Hub Dataset|Esri Rest API,,,2018-10-22T04:06:05.000Z,,,United States,"-173.9886,17.9496,-65.2688,71.2289",,Esri,Esri,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/ACS_Population_by_Race_and_Hispanic_Origin_Centroids/FeatureServer,,
c899f4987121442d9b8aa3adf29db995,99-1000,Where are adults with limited English ability?,,"This map shows where the adult population (population 18+) with limited English ability. This is shown by the percent and count of adult population. The pop-up provides more information about the breakdown of language in the area.The pattern is shown by states, counties, and tracts. There are bookmarks in the map to help you jump to different cities. You can also search for any city in the Untied States to learn more about that area.?The data is from the?U.S. Census Bureau's?American Community Survey (ACS)??most current 5-year estimates, Table B16004. Layers also contain data from Table B16003. The data?is updated annually when the Census releases their newest estimates. To learn more about the ACS tables used in this layer and additional information about the layer, visit the?layer metadata here.",,language|at risk|demographics|current year acs|ACS|American Community Survey|U.S. Census Bureau|Census,error,,,2019-11-25T21:46:51.000Z,,,United States,"-88.7605,41.4289,-86.7322,42.3074",,Esri,ArcGIS Living Atlas Team,,,,
8843b49acfdf427e8c65213ae681ccad,99-1000,What are the Predominant Household Incomes?,,"This map shows the predominant household income by county, tract, and block group in the US in 2018. County is symbolized using color for the predominant income range. Tract and block group use color and size to show the predominant income range and count of total households. There are 9 income ranges:Household Income less than $15,000Household Income $15,000-$24,999Household Income $25,000-$34,999Household Income $35,000-$49,999Household Income $50,000-$74,999Household Income $75,000-$99,999Household Income $100,000-$149,999Household Income $150,000-$199,999Household Income $200,000 or greaterThe source of data is?Esri's 2018 Demographic estimates.?For more information about Esri's demographic data, visit the?Updated Demographics?documentation.?",,policy|demographics|US|USA|households|household|county|tract|block group|predominant|predominance|income|low income|high income|wealth|money|people,error,,,2018-10-19T22:41:28.000Z,,,United States,"-118.8633,33.5359,-117.2456,34.2336",,Esri,Urban Observatory - A live museum with a data pulse,,,,
78a668915cbc4bf983330608f3d687aa,99-1000,Percent of Population with Limited Ability to Speak English,,"This map shows the percent of population with a limited ability to speak English by census tract. Search to your community and investigate the top language needs in nearby census tracts.*DATA AS OF 2011-2015*Data Source: U.S. Census Bureau's American Community Survey 5-year estimates,?2011-2015, Table B16001.Complete list of all languages available in this data set (29):Spanish or Spanish Creole; French (including Patois, Cajun); French Creole; Italian; Portuguese; German; Yiddish; Greek; Russian; Polish; Serbo-Croatian; Armenian; Persian; Gujarati; Hindi; Urdu; Chinese; Japanese; Korean; Mon-Khmer, Cambodian; Hmong; Thai; Laotian; Vietnamese; Tagalog; Navajo; Hungarian; Arabic; Hebrew. Those who have limited English ability and speak other languages are included in the percentage depicted in the map, but other languages will not appear in the ranked list or in the table.Accompanying?feature layer?and?viewing app?are also available.",,language|at risk|census tracts|vulnerable populations|language spoken at home|limited English ability|policy|demographics,error,,,2019-07-03T21:58:38.000Z,,,United States,"-118.6927,33.6934,-117.6785,34.2509",,Esri,Urban Observatory - A live museum with a data pulse,,,,
0aa54ded7f0a41b58e9d7fb2fca6e4ee,99-1000,Children Eligible for Free or Reduced-Price Lunch,,"This map shows the count and percent of children eligible for free or reduced-price lunch through the?National School Lunch Program?for school year 2016-2017. Map is multi-scale, displaying data at both state and county levels.Data come from the?County Health Rankings?(layers referenced below) data set that references the National Center for Education Statistics (NCES), 2016-2017 school year as the original source.Participating schools get federal funds for reimbursement for every lunch served to low-income students who participate in the program. The US. Dept. of Agriculture's (USDA's) Food and Nutrition Service administers the reimbursements. School meals are required to meet specific nutrition standards to operate the school meals program.?Specific?Income Eligibility Guidelines?and?FAQs?are published by the USDA, but generally children qualify for free lunch if their household income is 130% of the Federal Poverty Level or below, and reduced-price lunch if their household income is between 131% and 185% of the Federal Poverty Level.?For more information and data about children eligible for free or reduced-price lunch, see the?NCES site.",,children|free lunch|reduced-price lunch|income|education|policy|program eligibility|counties,error,,,2019-06-26T00:01:49.000Z,,,United States,"-142.998,9.6151,-40.6055,54.5168",,Esri,Urban Observatory - A live museum with a data pulse,,,,
85755e5c77764b83bb0a6bd63241fbbb,99-1000,Where do People Have Medicaid/Means-Tested Healthcare?,,"This map shows where people have Medicaid or means-tested healthcare coverage in the US (ages under 65). This is shown by State, County, and Census Tract, and uses the most current ACS 5-year estimates.The map shows the percentage of the population with Medicaid or means-tested coverage, and also shows the total count of population with Medicaid or means-tested coverage. Because of medicare starting at age 65, this map represents the population under 65.?This map shows a pattern using both centroids and boundaries. This helps clarify where specific areas reach.?The data shown is current-year American Community Survey (ACS) data from the US Census. The data is updated each year when the ACS releases its new 5-year estimates.?To see the original layers used in this map,?visit this group.To learn more about when the ACS releases data updates,?click here.",,health|health care|healthcare|insurance|Medicaid|means-tested|coverage|population|at risk|policy|ACS|American Community Survey|current year|current year ACS,error,,,2018-12-14T20:43:40.000Z,,,United States,"-124.1898,27.0954,-72.4222,49.0646",,Esri,ArcGIS Living Atlas Team,,,,
efd7d815bd234ccfb991fb404e201e90,99-1000,Disposable Income Risk Index,,"This map shows how each county, tract, and block group compare to the national average disposable income. This is shown as a risk index, where the higher risk means that households in that area are relatively worse off than the average American household.?The map highlights if areas are better or worse off than the average American household. This is shown using an index. A value of 100 represents the national average, which is?$5,063/month. A value over 100 means that the households in that area make less than the average. A value under 100 means that the households in the area make over that amount.?Values near 100 are a white or light grey (close to average)Values above 100 are shown in?red (higher risk)Values below 100 are shown in?dark grey (lower risk)The size of each symbol represents how many households live within that area. A large diamond symbol means there are more households in an area.?The popup provides the risk index, the average monthly household disposable income, and the number of households.To see this index compared to related topics within an overall risk index, visit?this map. This map was created to evaluate the population's possible readiness for a $400 emergency expense.?The data is from the?USA 2017 Esri Demographics.",,risk|at risk|disposable inome|households|population|demographics|people|index|emergency expense risk index|policy,error,,,2018-04-25T18:14:18.000Z,,,United States,"-118.4566,33.7343,-117.5152,34.1995",,Esri,ArcGIS Living Atlas Team,,,,
06f42889bafb4fcfa67da5f8b7a37459,99-1000,Multigenerational Households in the USA (2010),,"This map shows the?location of multi-generational households in the United States in 2010. A multigenerational household?is a household in with three or more generations?reside within a single household. This is shown by using color to represent the count of multigenerational households as a percentage of total households. The size of the symbols represent the count of all multigenerational households within an area.The map shows this pattern for states, counties, tracts, and block groups. There is increasing geographic detail as you zoom in, and only one geography is configured to show at any time.?The data source is the?US Census Bureau, and the vintage is 2010. The original service and data metadata can be found?here.",,households|generation|population|demographics|US Census Bureau|2010 Census|USA|North America|Census|policy,error,,,2017-06-15T16:38:28.000Z,,,United States,"-123.9897,25.3672,-70.9917,47.2221",,Esri,ArcGIS Living Atlas Team,,,,
0b7e36fcac0b47e7ad12cabb75cd4178,99-1000,Somerset County Coronavirus Information Hub,,"The Somerset County Coronavirus Information Hub created by the Somerset County Department of Public Health and Somerset County GIS was developed to monitor, map , and visualize the status of the COVID-19 virus in Somerset County, NJ. Cases are mapped at the municipal level. Data is updated daily and is provided by local health officials. Additionally, there is information and links to relevant webpages that serve as resources for Somerset County residents. These include situation reports, mental health resources, business resources, CDC health recommendations, contact information, and more.",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus,ArcGIS Hub Dataset|Esri Rest API,,,2020-03-26T12:10:45.000Z,,,United States,"-134.7473,23.561,-55.6955,50.3092",,Esri,Somerset County,,,,
7da93ffdaf954ef5ab5d74ab22dcbd4e,99-1000,Community Testing Sites,,"Colorado COVID-19 Community Testing Sites:?This map shows community testing sites that have had their plans approved by and received testing supplies from the state of Colorado, and which are operational.? This map will be updated as more complete information concerning testing sites becomes available.? It is not a comprehensive map of all testing sites in the state of Colorado.? Please check with your health care provider for guidance on whether you qualify for testing and where you can get tested close to you.?",,CDPHE|GIS|Colorado|Health|COVID19,Web application,,,2020-05-01T17:10:50.000Z,,,United States,"-134.7473,23.561,-55.6955,50.3092",,Esri,Colorado Department of Public Health and Environment,,,,
e93542d30eee4ffd903c6243e8f53161,99-1000,"COVID-19 Cases in Michigan by the MSU Space, Health, and Community (SHAC) Lab",,An interactive dashboard tracking the cases of coronavirus COVID-19 in Michigan.?Data from?Michigan.gov coronavirus cumulative data.,,COVID-19|Michigan|Coronavirus|COVID19|covid-19|covid19|coronavirus,error,,,2020-03-19T16:57:22.000Z,,,United States,,,Esri,jsancian005,,,,
7dcd580d21434c0f8ce74bdb16664b2f,99-1000,Maine and COVID-19 Centralized Dashboard,,"This dashboard serves as a single-point resource for Maine COVID-19 case data. Included in the application is information about the development of COVID-19 in Maine; frequently asked questions from the Maine CDC; resources for Mainers; case data at the county level (including confirmed positive cases, hospitalizations, recovered cases, and deaths); age distribution of tested positive patients; and data about hospital resources such as the number of COVID-19 positive patients in critical care and on ventilators.The dashboard is?updated daily with data compiled from the Maine CDC Novel Coronavirus 2019 (COVID-19) status web page:?https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml.Confirmed data represent only those individuals with positive test results, which likely under-represents the true number of cases in Maine. For individuals not considered to be at high risk, medical providers are currently advised to diagnose COVID-19 based on symptoms. Those diagnoses are not reported. All data are preliminary and may change as Maine CDC investigates confirmed cases.",,COVID-19|COVID19|Coronavirus|Maine|State|US|USA,Web application,,,2020-04-17T15:44:09.000Z,,,United States,"-77.5,38.5,-62.5,49.5",,Esri,State of Maine,,,,
e6a45aad50c24e22b7285412d2d6ff2a,99-1000,Fighting Coronavirus/COVID-19 with Public Health Data,,This story map explores the partnership between the City of Tempe and Arizona State University to study city wastewater for Coronavirus/COVID-19. Featured sections include:What is Coronavirus/COVID-19Analyzing Wastewater DataData-Driven Decision MakingWhat You Can DoFrequently Asked Questions?Important ContactsPlease also see the?Spanish language version.,,COVID-19|Coronavirus|Was|Wastewater|Tempe|Arizona|Story Map,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-16T22:14:18.000Z,,,United States,"-112.095,33.277,-111.788,33.457",,Esri,City of Tempe,,,,
4cb598ae041348fb92270f102a6783cb_2,99-1000,USsummary time,,"This feature layer contains the most up-to-date COVID-19 cases for the US. Data is pulled from the?Coronavirus COVID-19 Global Cases?by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University, the Red Cross, the Census American Community Survey, and the Bureau of Labor and Statistics, and aggregated at the US county level.?This web map created and maintained by the?Centers for Civic Impact?at the Johns Hopkins University, and is supported by the Esri Living Atlas team and JHU Data Services. It is used in the?COVID-19 United States Cases by County dashboard.??For more information on Johns Hopkins University?s response to COVID-19, visit the?Johns Hopkins Coronavirus Resource Center?where our experts help to advance understanding of the virus, inform the public, and brief policymakers in order to guide a response, improve care, and save lives.",,Coronavirus|ncov|COVID-19|USA|Johns Hopkins|JHU|covid-19|COVID,CSV,,,2020-04-11T15:40:32.000Z,,,United States,"-179.1473,18.9117,-66.9501,71.3896",,Esri,CivicImpactJHU,,https://services9.arcgis.com/6Hv9AANartyT7fJW/arcgis/rest/services/USCounties_cases_V1/FeatureServer/2,,
4cb598ae041348fb92270f102a6783cb_0,99-1000,USCounties cases,,"This feature layer contains the most up-to-date COVID-19 cases for the US. Data is pulled from the?Coronavirus COVID-19 Global Cases?by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University, the Red Cross, the Census American Community Survey, and the Bureau of Labor and Statistics, and aggregated at the US county level.?This web map created and maintained by the?Centers for Civic Impact?at the Johns Hopkins University, and is supported by the Esri Living Atlas team and JHU Data Services. It is used in the?COVID-19 United States Cases by County dashboard.??For more information on Johns Hopkins University?s response to COVID-19, visit the?Johns Hopkins Coronavirus Resource Center?where our experts help to advance understanding of the virus, inform the public, and brief policymakers in order to guide a response, improve care, and save lives.",,Coronavirus|ncov|COVID-19|USA|Johns Hopkins|JHU|covid-19|COVID,Shapefile,Dataset|Service,Vector,2020-04-11T15:40:32.000Z,,,United States,"-179.1473,18.9117,-66.9501,71.3896",,Esri,CivicImpactJHU,"http://coronavirus-resources.esri.com/datasets/4cb598ae041348fb92270f102a6783cb_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services9.arcgis.com/6Hv9AANartyT7fJW/arcgis/rest/services/USCounties_cases_V1/FeatureServer/0,,
4cb598ae041348fb92270f102a6783cb_1,99-1000,USCounties time,,"This feature layer contains the most up-to-date COVID-19 cases for the US. Data is pulled from the?Coronavirus COVID-19 Global Cases?by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University, the Red Cross, the Census American Community Survey, and the Bureau of Labor and Statistics, and aggregated at the US county level.?This web map created and maintained by the?Centers for Civic Impact?at the Johns Hopkins University, and is supported by the Esri Living Atlas team and JHU Data Services. It is used in the?COVID-19 United States Cases by County dashboard.??For more information on Johns Hopkins University?s response to COVID-19, visit the?Johns Hopkins Coronavirus Resource Center?where our experts help to advance understanding of the virus, inform the public, and brief policymakers in order to guide a response, improve care, and save lives.",,Coronavirus|ncov|COVID-19|USA|Johns Hopkins|JHU|covid-19|COVID,CSV,,,2020-04-11T15:40:32.000Z,,,United States,"-179.1473,18.9117,-66.9501,71.3896",,Esri,CivicImpactJHU,,https://services9.arcgis.com/6Hv9AANartyT7fJW/arcgis/rest/services/USCounties_cases_V1/FeatureServer/1,,
4cb598ae041348fb92270f102a6783cb,99-1000,JHU Centers for Civic Impact Covid-19 County Cases (Daily Update),,"This feature layer contains the most up-to-date COVID-19 cases for the US. Data is pulled from the?Coronavirus COVID-19 Global Cases?by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University, the Red Cross, the Census American Community Survey, and the Bureau of Labor and Statistics, and aggregated at the US county level.?This web map created and maintained by the?Centers for Civic Impact?at the Johns Hopkins University, and is supported by the Esri Living Atlas team and JHU Data Services. It is used in the?COVID-19 United States Cases by County dashboard.??For more information on Johns Hopkins University?s response to COVID-19, visit the?Johns Hopkins Coronavirus Resource Center?where our experts help to advance understanding of the virus, inform the public, and brief policymakers in order to guide a response, improve care, and save lives.",,Coronavirus|ncov|COVID-19|USA|Johns Hopkins|JHU|covid-19|COVID,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-11T15:40:32.000Z,,,United States,"-179.1473,18.9117,-66.9501,71.3896",,Esri,CivicImpactJHU,,https://services9.arcgis.com/6Hv9AANartyT7fJW/arcgis/rest/services/USCounties_cases_V1/FeatureServer,,
1a1e1e0a23424610aef4240930d74008,99-1000,Greater Nashua Business and Service Status Self-Reporter App,,"This application is managed by the City of Nashua. This application allows business and service providers to self-report changes to their status and operations due to COVID-19.? The information collected in this application will be shared publicly and with Emergency Managers/ First Reponders.Directions for business or service providers:To add your business to the map, click on ""Add Your Business"" in the map header and complete the survey.?If at anytime the status, or services offered, of you business changes:1. Return to this app and click on your business.2. Click on the ""Update Status"" Button.3. Edit any of the information in the survey that has changed and then click the ""Submit"" button at the bottom.The Public?To view a dashboard of current business and service status, please visit our?Business and Service Status Dashboard.",,status|COVID-19|Business|Services|Nashua|New Hampshire,Web application,,,2020-03-30T13:46:44.000Z,,,United States,"-71.603,42.7002,-71.3814,42.8049",,Esri,"City of Nashua, NH",,,,
936cc7c130a2464b8296a4a727b5d0ea,99-1000,Public Health Coronavirus Data,,"Discover the latest resources, maps and information about the coronavirus (COVID-19) outbreak in your Durham. Interactive Resources await you!",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-20T23:12:36.000Z,,,United States,"-79.1915,35.7866,-78.5999,36.2622",,Esri,"City and County of Durham, NC",,,,
a94b0e2bfbae4f09876828f179592211,99-1000,Coronavirus and COVID-19 Information Hub,,"Discover the latest resources, maps and information about the coronavirus (COVID-19) outbreak in your community",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-02T15:31:08.000Z,,,United States,"-134.7473,23.561,-55.6955,50.3092",,Esri,Eau Claire County,,,,
826f3c83ba7442748b2aa309150fabf0,99-1000,City of Manassas COVID-19 Website,,"This site provides the latest resources, maps and information regarding COVID-19 in the City of Manassas area.",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-03T13:29:59.000Z,,,United States,"-77.576,38.672,-77.386,38.808",,Esri,City of Manassas GIS,,,,
b31a556a27934383abf3cbe17b033280,99-1000,"Elko County, NV Coronavirus Response",,"Discover the latest resources, maps and information about the coronavirus (COVID-19) outbreak in your community",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-17T17:44:30.000Z,,,United States,"-161.6968,-72.6727,161.6968,80.6945",,Esri,The Sidwell Company,,,,
e03f87e48a234feebbad27d0ee7ff824,99-1000,Alabama Covid-19 Mapping and Data Dashboard,,"This dashboard provides access to Covid-19 data provided by the Alabama Department of Health, Johns Hopkins University, and Esri.? Maps, graphs, and infographics are interactive and allow users to explore data relevant to public health in their community.",,Covid-19|Coronavirus|Alabama|Samfor,error,,,2020-04-02T15:05:06.000Z,,,United States,"-94.3068,24.1267,-74.4875,38.1",,Esri,Samford's Geospatial Portal,,,,
bf510344348141fb9714b2955c9542fc,99-1000,Hampton Roads COVID-19 Planning Hub,,"The?HRPDC?will maintain this Hub to provide information, maps/data, and resources concerning the COVID-19 pandemic impact in the Hampton Roads region. More data and analysis will be added over the coming weeks and months.",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus|hampton roads|hrpdc|virginia,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-02T19:15:48.000Z,,,United States,"-77.501,36.411,-75.6,37.683",,Esri,Hampton Roads Planning District Commission ,,,,
ab0ce4ae44de4dd596ec3979cb6c2a87,99-1000,Innovation in Advancing Community Health and Fighting COVID-19,,"This ArcGIS Online Hub site contains data and insights that Tempe is using to stop the spread of coronavirus/COVID-19.?Tempe is in a unique position for an innovative response to the coronavirus/COVID-19 pandemic due to the Wastewater Data Analytics - Opioids program supported by the Tempe City Council?s Innovation Fund in 2018 and the community trust cultivated by our compassion, science and services approach in using public health data.Featured items include:Tempe COVID-19 Wastewater Results (Dashboard)Fighting Coronavirus/COVID-19 with Public Health DataTempe Demographics (Dashboard)Local Updates (Various Resources)Live Statistics?Google Translate enabled.?",,Hub Site|novel coronavirus|COVID-19|covid19|coronavirus|Tempe|Arizona,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-20T23:41:03.000Z,,,United States,"-112.095,33.277,-111.788,33.457",,Esri,City of Tempe,,,,
7d1501510fae49b6b7c1186e966087cf,99-1000,Coronavirus - Maryland Department of Health,,Visit the Maryland Department of Health's official resource for the Coronavirus Disease 2019 (COVID-19) outbreak.,,Hub Site,ArcGIS Hub Dataset|Esri Rest API,,,2020-03-12T18:54:14.000Z,,,United States,"-79.5079,37.8565,-75.0197,39.7441",,Esri,ArcGIS Online for Maryland,,,,
43aaa63f71174732a57f0fb316251d1a,99-1000,California COVID-19 GIS Hub,,State of California COVID-19 Response GIS Hub is for use by the public and emergency services to find COVID-19 GIS information.,,Hub Site|COVID-19,ArcGIS Hub Dataset|Esri Rest API,,,2020-04-04T22:01:13.000Z,,,United States,"-126,32,-113.5,42.5",,Esri,CA Governor's Office of Emergency Services,,,,
4fa312f0a1a54109a4745c74ac493f2c,99-1000,Epidemiology and ArcGIS Insights - Part 2,,"Part 2 of an overview of epidemiology, and what ArcGIS Insights offers for the analytical needs of the epidemiologist.Key topics with examples covering major areas of epidemiological study and the scope of GIS to provide an analytical framework.?_____________________Communities around the world are taking strides in mitigating the threat that COVID-19 (coronavirus) poses. Geography and location analysis have a crucial role in better understanding this evolving pandemic.When you need help quickly, Esri can provide data, software, configurable applications, and technical support for your emergency GIS operations. Use GIS to rapidly access and visualize mission-critical information. Get the information you need quickly, in a way that?s easy to understand, to make better decisions during a crisis.Esri?s Disaster Response Program (DRP) assists with disasters worldwide as part of our corporate citizenship. We support response and relief efforts with GIS technology and expertise.More information...",,COVID-19|DRP,ArcGIS Hub Dataset|Esri Rest API,,,2020-05-19T16:08:51.000Z,,,United States,"-146.0876,-7.2743,-52.7416,83.5092",,Esri,Esri?s Disaster Response Program,,,,
14a7af44b7884fcfb416b23d6d9e1dda,99-1000,Epidemiology and ArcGIS Insights - Part 1,,"Part 1 of an overview of epidemiology, and what ArcGIS Insights offers for the analytical needs of the epidemiologist.Key topics with examples covering major areas of epidemiological study and the scope of GIS to provide an analytical framework.?_____________________Communities around the world are taking strides in mitigating the threat that COVID-19 (coronavirus) poses. Geography and location analysis have a crucial role in better understanding this evolving pandemic.When you need help quickly, Esri can provide data, software, configurable applications, and technical support for your emergency GIS operations. Use GIS to rapidly access and visualize mission-critical information. Get the information you need quickly, in a way that?s easy to understand, to make better decisions during a crisis.Esri?s Disaster Response Program (DRP) assists with disasters worldwide as part of our corporate citizenship. We support response and relief efforts with GIS technology and expertise.More information...",,COVID-19|DRP,ArcGIS Hub Dataset|Esri Rest API,,,2020-05-13T16:46:36.000Z,,,United States,"-146.0876,-7.2743,-52.7416,83.5092",,Esri,Esri?s Disaster Response Program,,,,
