Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,Theme,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
uninsured county,uninsured county,"This layer shows the percentage of people without health insurance in the U.S. by state and county, from American Community Survey 5-year estimates: 2011-2015 (TableGCT2701). The map switches from state data to county data as the map zooms in. The national average was 13.0%, down from approximately 20% in 2005.A person's ability to access health services has a profound effect on every aspect of his or her health. Many Americans do not have a primary care provider (PCP) or health center where they can receive regular medical services. People without medical insurance are more likely to lack a usual source of medical care, such as a PCP, and are more likely to skip routine medical care due to costs, increasing their risk for serious and disabling health conditions. When they do access health services, they are often burdened with large medical bills and out-of-pocket expenses. Increasing access to both routine medical care and medical insurance are vital steps in improving the health of all Americans.",eng,Urban Observatory by Esri,Esri,Datasets,Health,counties|demographics|HealthandHumanServices|healthcare|healthinsurance|people|PeopleandSociety|publichealth|Uninsured|urban|public,2017-05-10T22:11:00.000Z,Continually updated resource,,United States,"-179.1474,17.8848,179.7785,71.3526",Vector data,Shapefile,https://gis-for-racialequity.hub.arcgis.com/maps/UrbanObservatory::uninsured-county,https://gis-for-racialequity.hub.arcgis.com/datasets/UrbanObservatory::uninsured-county.zip,,https://services1.arcgis.com/4yjifSiIG17X0gW4/arcgis/rest/services/Uninsured/FeatureServer/1,,0a372411128045a1870636fe94a63c3d&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=6fd72c90cd9f46c8b7f9673b0b0aacb5&sublayer=1,Esri GIS For Racial Equity Hub,99-1100,ba5cc745-21c5-4ae9-954b-72dd8db6815a,99-1100,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,10.2444 MB
uninsured state,uninsured state,"This layer shows the percentage of people without health insurance in the U.S. by state and county, from American Community Survey 5-year estimates: 2011-2015 (TableGCT2701). The map switches from state data to county data as the map zooms in. The national average was 13.0%, down from approximately 20% in 2005.A person's ability to access health services has a profound effect on every aspect of his or her health. Many Americans do not have a primary care provider (PCP) or health center where they can receive regular medical services. People without medical insurance are more likely to lack a usual source of medical care, such as a PCP, and are more likely to skip routine medical care due to costs, increasing their risk for serious and disabling health conditions. When they do access health services, they are often burdened with large medical bills and out-of-pocket expenses. Increasing access to both routine medical care and medical insurance are vital steps in improving the health of all Americans.",eng,Urban Observatory by Esri,Esri,Datasets,Health,counties|demographics|HealthandHumanServices|healthcare|healthinsurance|people|PeopleandSociety|publichealth|Uninsured|urban|public,2017-05-10T22:11:00.000Z,Continually updated resource,,United States,"-179.1474,17.8848,179.7785,71.3526",Vector data,Shapefile,https://gis-for-racialequity.hub.arcgis.com/maps/UrbanObservatory::uninsured-state,https://gis-for-racialequity.hub.arcgis.com/datasets/UrbanObservatory::uninsured-state.zip,,https://services1.arcgis.com/4yjifSiIG17X0gW4/arcgis/rest/services/Uninsured/FeatureServer/0,,0f48cf8015894ced9756b608d9f46338&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=6fd72c90cd9f46c8b7f9673b0b0aacb5&sublayer=0,Esri GIS For Racial Equity Hub,99-1100,ba5cc745-21c5-4ae9-954b-72dd8db6815a,99-1100,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,1.1937 MB
"Railroad (< 9K) [Indianapolis and Marion County, Indiana]",Railroad (< 9K),"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6340,-85.9371,39.9273",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::railroad-9k-1,https://data.indy.gov/datasets/IndyGIS::railroad-9k-1.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/9,,,1193e97498614f2b9b9e795f8f953b5c&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=64bde546dab34e84bfa5757ae17f08d3&sublayer=9,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.2614 MB
"Township Boundaries [Indianapolis and Marion County, Indiana]",Township Boundaries,"Polygon file representing the nine township boundaries in Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Property,Indianapolis|MarionCounty|Boundaries|Townships|TownshipBoundaries|BuildingBlocks,2015-12-18T18:45:56.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3263,39.6322,-85.9381,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::township-boundaries,https://data.indy.gov/datasets/IndyGIS::township-boundaries.zip,https://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Boundaries/MapServer/8,,,1249a559c6db40f0b03a363a419db0ef&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=75f6558b7a074edb8fa5fa9b0d1fc867&sublayer=8,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0692 MB
"Indianapolis DPW Curb Ratings [Indianapolis and Marion County, Indiana]",Indianapolis DPW Curb Ratings,"Point layer representing curb ratings in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Indianapolis|MarionCounty|CurbRatings|DPW|PublicWorks|Infrastructure|Transportation,2016-06-02T20:35:42.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3263,39.6259,-85.9381,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::indianapolis-dpw-curb-ratings,https://data.indy.gov/datasets/IndyGIS::indianapolis-dpw-curb-ratings.zip,https://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Infrastructure/MapServer/0,,,1304666471674141b41fb718d38783c6&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=89c4a32cf04a48879c6a5e3c9793ced6&sublayer=0,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,1.437 MB
"Marion County Survey Quarter Sections [Indianapolis and Marion County, Indiana]",Marion County Survey Quarter Sections,Polygon file depicting survey quarter sections as recorded by the Marion County Surveyor's Office.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet),eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,MarionCounty|Indianapolis|Survey|QuarterSections,2015-12-07T19:29:02.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3263,39.6322,-85.9381,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::marion-county-survey-quarter-sections,https://data.indy.gov/datasets/IndyGIS::marion-county-survey-quarter-sections.zip,https://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Survey/MapServer/2,,,15835d4bde734b7296957951357458fe&sublayer=50,https://hub.arcgis.com/datasets/item.html?id=ccd639dc4acc4854a3028efd10933d9f&sublayer=2,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.107 MB
"State House Districts [Indianapolis and Marion County, Indiana]",State House Districts,"Polygon file representing the Indiana State House district boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Property,Indianapolis|MarionCounty|Political|StateHouse,2015-12-02T19:27:26.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3263,39.6322,-85.9381,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::state-house-districts,https://data.indy.gov/datasets/IndyGIS::state-house-districts.zip,https://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Political/MapServer/3,,,177b74ab1c5641dbaa16eff4f0bca9a1&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=932149964cdf4f42b72bf63768d9b7dc&sublayer=3,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.2354 MB
"Marion County Boundary [Indianapolis and Marion County, Indiana]",Marion County Boundary,"Polygon file containing the Marion County, Indiana boundary.",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Property,Indianapolis|MarionCounty|Boundaries,2017-10-19T14:44:43.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3263,39.6322,-85.9381,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::marion-county-boundary,https://data.indy.gov/datasets/IndyGIS::marion-county-boundary.zip,https://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Boundaries/MapServer/9,,,17da16c8d51042db915304f827b7ada5&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=4ff11b4054d84cb2ad3513f228624d2b&sublayer=9,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0031 MB
"Precinct Splits [Indianapolis and Marion County, Indiana]",Precinct Splits,"Polygon file representing the precinct split boundaries in Indianapolis and Marion County, Indiana. Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Precincts|PrecinctSplits|VotingDistricts|voting|Political,2018-11-27T15:13:03.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3263,39.6322,-85.9374,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::precinct-splits,https://data.indy.gov/datasets/IndyGIS::precinct-splits.zip,https://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Political/MapServer/8,,,189a0820bda64de896c43bf20cb53fee&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=590ff845a0514a9c8865c8df968669ee&sublayer=8,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,1.4908 MB
"Railroad (9K+) [Indianapolis and Marion County, Indiana]",Railroad (9K+),"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6340,-85.9371,39.9273",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::railroad-9k,https://data.indy.gov/datasets/IndyGIS::railroad-9k.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/8,,,19d48ebd16af4a3ea465f6a28e76e49d&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=64bde546dab34e84bfa5757ae17f08d3&sublayer=8,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0768 MB
"Roadways (288,896) [Indianapolis and Marion County, Indiana]","Roadways (288,896)","City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6324,-85.9370,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::roadways-288896-2,https://data.indy.gov/datasets/IndyGIS::roadways-288896-2.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/12,,,1be9d02fb25c407dba938de195976675&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=64bde546dab34e84bfa5757ae17f08d3&sublayer=12,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,13.3295 MB
"Roadways (72,224) [Indianapolis and Marion County, Indiana]","Roadways (72,224)","City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6324,-85.9370,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::roadways-72224-3,https://data.indy.gov/datasets/IndyGIS::roadways-72224-3.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/14,,,249b41f9f47a424d83cefb9f5ff77ccc&sublayer=4,https://hub.arcgis.com/datasets/item.html?id=64bde546dab34e84bfa5757ae17f08d3&sublayer=14,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,13.3295 MB
"Roadways (36,112) [Indianapolis and Marion County, Indiana]","Roadways (36,112)","City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"Indianapolis and Marion County, Indiana",Datasets,Transportation,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,Continually updated resource,,"Hendricks County, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Crows Nest, Indiana|Wynnedale, Indiana|Homecroft, Indiana|Southport, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6324,-85.9370,39.9278",Vector data,Shapefile,https://data.indy.gov/maps/IndyGIS::roadways-36112-3,https://data.indy.gov/datasets/IndyGIS::roadways-36112-3.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/15,,,24e4287fde4c4bde889c6be82e90b9a2&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=64bde546dab34e84bfa5757ae17f08d3&sublayer=15,OpenIndy Data Portal,01c-02,ba5cc745-21c5-4ae9-954b-72dd8db6815a,01c-02,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,13.3295 MB
