identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
6321de8c38394f269937bb897f9a9853_52,04c-01,Arts and Culture Organizations as 501(c)3,,"Arts and Culture Organizations. The dataset contains locations and attributes of Arts and Culture Organizations, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision. Exemption Requirements - 501(c)(3) Organizations.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-10-26T16:07:27.000Z,,,Washington D.C,"-77.108,38.8377,-76.9201,38.9853",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/6321de8c38394f269937bb897f9a9853_52,http://opendata.dc.gov/datasets/6321de8c38394f269937bb897f9a9853_52.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/52,,MapServer,501c3|art|artist|cultural|dc|dc gis|dccah|society
b3007510b922494da04900f20e093f5c_108,04c-01,Mobile Roadway Vending Location,,"Collaboration between the Department of Consumer and Regulatory Affairs (DCRA) and the District Department of Transportation (DDOT) DCMR 24-534. The regulations were effective October 1, 2013 (DCMR 24-5: Vending). The data accurate as of April 1, 2014.Meter numbers are either odd-numbered or even-numbered in sequence. Except for Capitol Riverfront, all meters are individual vs. multi-space meters.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:15:36.000Z,,,Washington D.C,"-77.0479685119,38.8765658467,-77.0023300496,38.9023484637",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/b3007510b922494da04900f20e093f5c_108,http://opendata.dc.gov/datasets/b3007510b922494da04900f20e093f5c_108.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/108,,MapServer,DC GIS|District of Columbia|MRV|Open Data|Transportation|Washington DC
6ac228dd35334bcda90cb1a8b78ae901_4,04c-01,Alternate Polling Place,,"District of Columbia Alternate Polling Places. This dataset contains points representing locations of alternate polling places, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Alternate Polling places were identified from data provided by the Board of Elections and Ethics (BOEE). These are locations if the primary polling site cannot be used. For further information, visit https://www.dcboe.org. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T19:20:17.000Z,,,Washington D.C,"-77.1027212098,38.8269213274,-76.9198274506,38.9846078832",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/6ac228dd35334bcda90cb1a8b78ae901_4,http://opendata.dc.gov/datasets/6ac228dd35334bcda90cb1a8b78ae901_4.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/4,,MapServer,Administrative|boundary|DC|DC|DC GIS|DCGIS|District of Columbia|election|Open Data|political|Polling Place|society|Voting|Washington|Washington DC
f22c407ea33f4971b218f64a356532ae_67,04c-01,Commuter Bus Locations,,Commuter Bus Locations. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:15:10.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/f22c407ea33f4971b218f64a356532ae_67,http://opendata.dc.gov/datasets/f22c407ea33f4971b218f64a356532ae_67.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/67,,MapServer,bus|commuter|DC|DC GIS|District of Columbia|metro|public transit|transit|Transportation|Washington DC
e54e209bcd6f44d99cfaaf494f9a08c1,04c-01,Parcel Property Scan Download,,This data provided via download from a Google Drive. The Parcel Property Scans for the city of Washington DC.,error,,error,error,,2016-10-20T18:22:08.000Z,,,Washington D.C,"-180.0,-90.0,180.0,90.0",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/e54e209bcd6f44d99cfaaf494f9a08c1,error,https://drive.google.com/open?id=0B4JuB6g9n_rmaGRUMW9PaWJjNlE,,,property|scans|land|square suffix lot|ssl|dc|dc gis|washington dck|oct2016
540be740414c4e4093a8c14f9778c13c,04c-01,Kroe Plan Historic Map - 1800,,This data provided via download from a Google Drive. The Kroe Plan of the city of Washington from 1800.,error,,error,error,,2015-10-22T19:28:34.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/540be740414c4e4093a8c14f9778c13c,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJNFVtU0NlOFZMbVE/view,,,kroe plan|historic|imagery|dc|dc gis|hm
d7515caf452144209324b4f91913321e_1,04c-01,Marinas,,"Location of marinas in Washington, DC.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:13:49.000Z,,,Washington D.C,"-77.0718054102,38.8337998492,-76.974116623,38.904581907",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/d7515caf452144209324b4f91913321e_1,http://opendata.dc.gov/datasets/d7515caf452144209324b4f91913321e_1.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Recreation_WebMercator/MapServer/1,,MapServer,boat|DC GIS|District of Columbia|dock|marina|Recreation|Washington DC|water
7c1b57f4dae14130a6e4c59f501945e2_33,04c-01,Chesapeake Bay Watersheds,,"Chesapeake Bay watersheds. The dataset contains locations and attributes of HUC-11 watersheds, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. The USGS presents a detailed explanation of HUCs at http://water.usgs.gov/gis/huc.html. HUC-11 boundaries are compiled by each state. The export files of HUC-11 at the state level were provided by each respective state and are unmodified. HUC-11 boundaries for Delaware are not yet available. Also, a small portion of the Chesapeake Basin in NY State has not yet been completed. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:55:52.000Z,,,Washington D.C,"-77.3853921706,38.6331308681,-76.8101583714,39.2037526215",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/7c1b57f4dae14130a6e4c59f501945e2_33,http://opendata.dc.gov/datasets/7c1b57f4dae14130a6e4c59f501945e2_33.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/33,,MapServer,DC|DC|DC GIS|DCGIS|District of Columbia|Environment|environment|Environmental|hydrography|Open Data|river|Washington|Washington DC|watershed
c00467c66da94cae88d9b6a531a0dd31,04c-01,LiDAR - Last Return - 2008,,"This data provided via download from a Google Drive. 2008 Last Return Light Detection and Ranging (LIDAR) Data for Washington, DC at 1 meter resolution.",error,,error,error,,2015-10-22T19:30:47.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/c00467c66da94cae88d9b6a531a0dd31,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJSEVXZGotenlKSnM/view,,,lidar|last return|2008|imagery|dc|dc gis|september2015
ecae0a9a7cc24b418ce6eade7433b25a,04c-01,Buildings in 3D,,"This data provided via download from Google Drive.This dataset contains 3D buildings for the District of Columbia in ESRI multipatch format. It includes structures originally captured from 2005 aerial imagery together with updates based on 2010 aerial imagery. It was produced under contract to the District of Columbia by CyberCity3D, Inc. using stereo imagery and a proprietary extraction process that identifies roof polygon points and then creates entire structures from them by relating the roof polygons to an underlying Digital Elevation Model (2005 DEM developed by Earthdata)This dataset is an update to a previous 3D dataset produced in 2006 using 2005 imagery. It specifically includes updates to buildings identified in the course of the District of Columbia?s separate planimetric update, which noted structures known that were added, modified between or deleted between 2008 and 2010. Although it was intended to capture all new buildings irrespective of whether or not they were identified through the planimetric update process, it is likely that building changes not identified through the planimetric update process may not have been captured. It also uses an updated production process that addresses base elevation errors in the earlier product, where some buildings appeared to be taller than they were because the earlier production process had left them floating above the desired surface and this had been corrected by extending the walls of those structures down to the desired surface.This dataset contains full buildings (including facades and detailed rooftops. There were also additional datasets delivered which broke out those elements into separate facades, complete roofs, and roof elements (protruding gabled windows, chimneys, elevator utility rooms, etc.).In many instances, row-houses and other contiguous buildings could not be broken apart using the process methodology and appear as a single structure.",error,,error,error,,2016-03-08T21:53:27.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/ecae0a9a7cc24b418ce6eade7433b25a,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJamhPUkEtdEh0TGs/view,,,3d|buildings|planimetrics|visual|dc gis|dc|structure
3fc30434699e4238a8586d4447ff3622_31,04c-01,Street/Alley Repave - Last 30 Days,,This data layer shows 311 Service Requests in the last 30 days for street and alley repave requests on public property.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-04-30T13:01:19.000Z,,,Washington D.C,"-81.5315055843,37.5762727728,-81.5268715612,37.5782508747",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31,http://opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/31,,MapServer,Open Data|Washington DC|DC GIS|District of Columbia|311|Service Requests
9ed4ec5e95d8417fa4947d25068a02e6_38,04c-01,Hypothermia Shelter Info in Last 30 Days,,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for hypothermia shelter information in?the last?30 days.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T20:02:22.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/9ed4ec5e95d8417fa4947d25068a02e6_38,http://opendata.dc.gov/datasets/9ed4ec5e95d8417fa4947d25068a02e6_38.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/38,,MapServer,health|safety|health facility|dc|dc gis|washington|hypothermia|311|medical|fems|dec2015
9c08e5e0c7194b3da30f73251f97d79b_43,04c-01,Purchase Orders in FY 2011 (Retired),,"This dataset was retired on March 1, 2019 in favor of the consolidated?Purchase Order from Pass layer. DC Office of Contracting and Procurement Purchase Orders from Procurement Automated Support System (PASS). This dataset contains purchase orders with the amount spend greater than $2500.",Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2017-03-07T15:38:39.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/9c08e5e0c7194b3da30f73251f97d79b_43,,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/43,,MapServer,Government operations|transparency|accountability|PO|purchase orders|procurement|Office of Contracting and Procurement|Financials|2011|mar2017|dollars
808d388c773c48199ef87810d11cc3d6,04c-01,LiDAR - Reflective Surface - 2008,,"(Read More) This data provided via download from a Google Drive.?Reflective Surface Light Detection and Ranging (LIDAR) Data for Washington, Dc at 1 meter resolution. ?Reflective surface data represents the DEM created by laser energy reflected from the first surface encountered by the laser pulse. ? ?Some energy may continue beyond this initial surface to be reflected by a subsequent surface as represented by the Last Return data.",error,,error,error,,2015-10-22T23:23:24.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/808d388c773c48199ef87810d11cc3d6,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJSHRjdmQtQTZoMzA/view,,,lidar|reflective surface|imagery|2008|dc|dc gis|september2015
b2685c77342540078abd9d9720a039d7,04c-01,Aerial Photography Download (Orthophoto JPEG2000) - 2017,,"2017 Orthophoto - 3 inch resolution (Read More): This document describes the processes used to create the orthoimagery data produced for the District of Columbia from 2017 digital aerial photography. It was flown in early March, completed on March 8, 2017.Further details included in download XML file.Due to technical difficulties, the downtown area is not comprised of true orthoimagery. The contractor worked to minimize building lean by using the increased side-lap of imagery.The aerial imagery acquisition was flown to support the creation of 4-band digital orthophotography with a 3 inch/0.08 meter pixel resolution over the full project area covering the District of Columbia which is approximately 69 square miles. The contractor received waivers to fly in the Flight Restricted Zone (FRZ) and P-56 areas. The ortho imagery was submitted to the District's Chief Technology Office (OCTO) in GeoTiff/TFW format tiles following the tile scheme provided by OCTO. MrSID and JPEG2000 compressed mosaics were delivered as well using a 50:1 compression ratio.All District geospatial data is stored and exported in Maryland State Plane coordinates NAD 83 meters.",error,,error,error,,2017-11-30T16:23:50.000Z,,,Washington D.C,"-77.136,38.786,-76.928,38.994",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/b2685c77342540078abd9d9720a039d7,error,https://drive.google.com/open?id=1FO9wejPeA6G93EYEitU_niEGfouGMevy,,,ortho|aerial|imagery|dc|dc gis|basemap|2017 aerial|aerial photography|planimetrics|District of Columbia|DC|Washington|Orthophotography|Aerial Photography|2017 image|dec2017|picture
e2277ff0251247018f95aa8aac2a62f0_16,04c-01,School Attendance Zones (Middle School - Change area),,"DC Middle School Attendance change areas. This dataset shows D.C. public middle school attendance areas where the new proposal will change where students attend elementary schools, added to the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These shape files display the areas throughout the city that have been rezoned to a new elementary, middle and high school attendance zone. Areas of the city could have been reassigned to a different school or reassigned to one of its current school options. These maps do not take into account phasing in policies. The new boundaries were recommended by the Advisory Committee on Student Assignment and accepted by the Mayor. These new boundaries will go into effect in the 2015-16 school year and significant phasing in policies will be put into place. See DME.dc.gov for more information. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:53:07.000Z,,,Washington D.C,"-77.0862954711,38.8320779217,-76.9308949563,38.9845150221",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/e2277ff0251247018f95aa8aac2a62f0_16,http://opendata.dc.gov/datasets/e2277ff0251247018f95aa8aac2a62f0_16.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Education_WebMercator/MapServer/16,,MapServer,Attendance Zone|DC|DC|DC GIS|DC Public school|DCGIS|District of Columbia|Education|education|Elementary|High|Junior High|Middle|Open Data|school|Schools|society|Washington|Washington DC
9845b91ff8e0474484a2bc6c26280efc_16,04c-01,Parking Violations Summary for 2014 - Weeks 1 to 26,,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summariesRecords which do not have a time of day associated with the violation were excluded from these summaries.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-02-10T17:49:47.000Z,,,Washington D.C,"-77.113,38.8191,-76.9094,38.9953",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/9845b91ff8e0474484a2bc6c26280efc_16,http://opendata.dc.gov/datasets/9845b91ff8e0474484a2bc6c26280efc_16.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/16,,MapServer,transportation|DDOT|violations|Vision Zero|VZ|feb2016|odtest|DPW|DMV|dc|washington dc|MPD|police|enforcement|parking|parking violation|ppsa|vision zero
01d0ff375695466d93d1fa2a976e2bdd_5,04c-01,Fire Hydrants,,This layer contains points representing locations for fire hydrants in the District of Columbia.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:11:59.000Z,,,Washington D.C,"-77.1170175741,38.8103785408,-76.9097332691,38.9953445683",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/01d0ff375695466d93d1fa2a976e2bdd_5,http://opendata.dc.gov/datasets/01d0ff375695466d93d1fa2a976e2bdd_5.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/5,,MapServer,DC GIS|District of Columbia|emergency|fems|fire|hydrant|Public Safety|safety|Washington DC|water
44ae10ce64e14021a6ccdfc9b8696ae3,04c-01,Good Plan Historic Map - 1793,,This data provided via download from a Google Drive. The 1793 Good Plan for the city of Washington DC.?,error,,error,error,,2015-10-22T18:42:05.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/44ae10ce64e14021a6ccdfc9b8696ae3,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJd09LM0puN1U0V2M/view,,,good plan|imagery|1793 imagery|dc gis|dc|historic|hm
0a1e89815a264ee1a380c964b028247d_36,04c-01,Construction Permit Boundary,,The city has been disected into twenty-two (22) sections referred to as Construction Permits Boundaries or Inspectors' Boundaries. These boundaries are intended to be used to aid inspectors/supervisors asign permits within set boundaries to the appropriate persons.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T19:20:36.000Z,,,Washington D.C,"-77.1198945377,38.8041689677,-76.9090163369,38.9959674016",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/0a1e89815a264ee1a380c964b028247d_36,http://opendata.dc.gov/datasets/0a1e89815a264ee1a380c964b028247d_36.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/36,,MapServer,Administrative|Construction boundary|construction permits|DC GIS|District of Columbia|Inspectors boundary|Open Data|permits|political|public space|Washington DC
333a674a1a1748ffad283fca523b5a49_32,04c-01,Parcel Lots (Historical),,"The dataset contains locations and attributes of historical or retired Parcel Lot polygons, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. These features are created when a property transaction occurs that changes the lot. Please visit http://vpm.dc.gov/ for additional information. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:10:02.000Z,,,Washington D.C,"-77.0995637226,38.8105782305,-76.9317415995,38.9876984375",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/333a674a1a1748ffad283fca523b5a49_32,http://opendata.dc.gov/datasets/333a674a1a1748ffad283fca523b5a49_32.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/32,,MapServer,Open Data|Washington DC|DC GIS|District of Columbia|Property|Land|Cadastral|DCGIS|Square|Lot|DC|location|Washington|DC|planningCadastre
22180970dc42472eb6456c5a2167f22e,04c-01,LiDAR - First Return - 2004,,"(Read More) This data provided via download from a Google Drive. First Return Light Detection and Ranging (LIDAR) Data - 1m resolution. The dataset contains locations and attributes of first return elevations in meters. ?LIDAR data provided by the Joint Precision Strike Demonstration Project Office of the US Army contained bare earth rasters. ?This raster contains elevations of all structures, tree canopies, and bare earth.",error,,error,error,,2015-10-22T18:38:24.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/22180970dc42472eb6456c5a2167f22e,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJcmtXNUpGbXdNLXM/view,,,lidar|first return|2004|imagery|dc|dc gis|september2015
5b4f4c2ad7934d9ca74a689301b82b76_16,04c-01,Purchase Orders from PASS,,"DC Office of Contracting and Procurement Purchase Orders from Procurement Automated Support System (PASS). This dataset contains purchase orders with the amount spend greater than $2500. Questions regarding details within the data, contact the Office of Contract and Procurement at https://contracts.ocp.dc.gov/contact. Question regarding download, contact open.data@dc.gov. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.?Recent changes to data attribution.",Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2019-02-28T17:42:04.000Z,,,Washington D.C,"-180.0,-90.0,180.0,90.0",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/5b4f4c2ad7934d9ca74a689301b82b76_16,,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Government_Operations/MapServer/16,,MapServer,2019live|accountability|contract|dc|dcgis|dollars|financial|Financials|Government operations|mar2019|money|Office of Contracting and Procurement|pass|payments|PO|procurement|produrement|purchase order|purchase orders|transparency|washington dc
c315d63a21b14552b2f6df64e6e57c6a_5,04c-01,Parking Violations Summary for 2009 - Weeks 27 to 52,,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summaries. Records which do not have a time of day associated with the violation were excluded from these summaries.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-02-10T17:53:50.000Z,,,Washington D.C,"-77.113,38.816,-76.9104,38.9953",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/c315d63a21b14552b2f6df64e6e57c6a_5,http://opendata.dc.gov/datasets/c315d63a21b14552b2f6df64e6e57c6a_5.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/5,,MapServer,transportation|DDOT|violations|Vision Zero|VZ|feb2016|odtest|DPW|DMV|dc|washington dc|MPD|police|enforcement|parking|parking violation|ppsa|vision zero
c2a889c05d714388bbfa7890828c9c76,04c-01,LiDAR - Intensity - 2009,,This data provided via download from a Google Drive. Intensity Light Detection and Ranging (LIDAR) Data - 1m resolution. Intensity information is captured from the Reflective Surface pulse and indicates the relative energy returned to the sensor as compared to the energy transmitted. ?The Intensity image is not calibrated or normalized but indicates differences in energy absorption due to the the interaction of the surface materials with laser energy at the wavelength transmitted by the sensor.,error,,error,error,,2015-10-22T19:04:18.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/c2a889c05d714388bbfa7890828c9c76,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJWmxJN3gzZnd5NFU/view,,,lidar|intensity|2009|imagery|dc|dc gis|september2015
325cbdc3553e4dc8aba907c2a81614cf,04c-01,LiDAR - Bare Earth - 2004,,This data is provided via download from a Google Drive. Bare Earth Light Detection and Ranging (LIDAR) Data - 1m resolution. The dataset contains locations and attributes of bare earth elevations in meters. ?Bare earth model is created by identifying those returns that fall on the ground surface and interpolating a surface between these points. ?In this manner buildings and vegetation are removed from Bare Earth Model. ? This data set does not include bridges and overpasses in the Bare Earth model as the delineation point for these structures is not reliably discernable in the LiDAR data.,error,,error,error,,2015-10-22T17:46:19.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/325cbdc3553e4dc8aba907c2a81614cf,error,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJVFlqSUZlYVJ4V3M/view,,,lidar|bare earth|2004 imagery|washington dc|dc gis|imagery|september2015
