identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
c99d603260ba4c65b1e67bab479ced8d,01c-02,2019 Photography WebMercator,,2019 Aerial Photography State Plane in WebMercator Projection.,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-07-23T15:04:40.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3477,39.6173,-85.9135,39.9451",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/c99d603260ba4c65b1e67bab479ced8d,,https://xmaps.indy.gov/arcgis/rest/services/Imagery/2019Photography_WebMercator/MapServer,,MapServer,Indianapolis|Marion County
0a2c0085ceb44bd28153854e476f1851,11b-39151,Parcel Transfer Update 02-23-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 02/13/2020 and 02/20/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-23T10:37:46.000Z,,,"Stark County, Ohio|Ohio","-81.7986,40.6023,-80.9122,41.0372",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/0a2c0085ceb44bd28153854e476f1851,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
f8c3c653dd394035b5c38e3f2bc1d8bd_0,11b-39151,2019 General Election Results,,"Election results by precinct for Stark County, Ohio from the general election held on Tuesday, November 5, 2019. These results include races for federal, state, county, and local issues. The Stark County Board of Elections (BOE) maintains the precincts layer for the county, which are identified in the attribute table. The results for each race are compiled into this single layer for convenience. The attribute table also contains information on voter turnout and registration.For the most up-to-date precincts, see?Voting Precincts.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-03T16:30:54.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.6345,-81.0818,40.988",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/f8c3c653dd394035b5c38e3f2bc1d8bd_0,"http://opendata.starkcountyohio.gov/datasets/f8c3c653dd394035b5c38e3f2bc1d8bd_0.zip?outSR={""latestWkid"":3734,""wkid"":102722}",https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/2019GeneralElectionDataOfficial_OpenData/FeatureServer/0,,FeatureServer,Stark County|Ohio|SCGIS|Board of Elections|2019|General|Election|Results
9fad080bd99447c6aa93617eb469fee8,11b-39151,Parcel Transfer Update 02-16-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 02/06/2020 and 02/13/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-16T10:41:03.000Z,,,"Stark County, Ohio|Ohio","-81.7986,40.6023,-80.9122,41.0372",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/9fad080bd99447c6aa93617eb469fee8,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
9ab77a66e943435b97a8af5ffabcb933_0,11b-39151,2019 Primary Election Results,,"Election results by precinct for Stark County, Ohio from the general election held on Tuesday, May 7, 2019. These results include races for federal, state, county, and local issues. The Stark County Board of Elections (BOE) maintains the precincts layer for the county, which are identified in the attribute table. The results for each race are compiled into this single layer for convenience. The attribute table also contains information on voter turnout and registration.For the most up-to-date precincts, see?Voting Precincts.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-10-23T18:31:09.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.6345,-81.0818,40.988",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/9ab77a66e943435b97a8af5ffabcb933_0,"http://opendata.starkcountyohio.gov/datasets/9ab77a66e943435b97a8af5ffabcb933_0.zip?outSR={""latestWkid"":3734,""wkid"":102722}",https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/2019_Primary_Election_Results/FeatureServer/0,,FeatureServer,Stark County|Ohio|SCGIS|Board of Elections|2019|Primary|Election|Results
12675703a91d48968f2a9fb3ac9517c1,11b-39151,Parcel Transfer Update 02-02-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 01/23/2020 and 01/30/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-02T10:28:54.000Z,,,"Stark County, Ohio|Ohio","-81.7986,40.6023,-80.9122,41.0372",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/12675703a91d48968f2a9fb3ac9517c1,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
ec66b39844724e35bdd73ef99800690b,11b-39151,Parcel Transfer Update 03-01-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 02/20/2020 and 02/27/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-03-01T10:38:33.000Z,,,"Stark County, Ohio|Ohio","-81.7986,40.6023,-80.9122,41.0372",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/ec66b39844724e35bdd73ef99800690b,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
09ccc48fed8541f1a58c82596ec44fc3,11b-39151,Parcel Transfer Update 02-09-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 01/30/2020 and 02/06/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-09T10:34:06.000Z,,,"Stark County, Ohio|Ohio","-81.7986,40.6023,-80.9122,41.0372",Ohio State,"Stark County, Ohio, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/09ccc48fed8541f1a58c82596ec44fc3,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
93acb22870174b48adfa73b0c6f95f0d_9,04b-24005,Arts and Entertainment Districts,,"Maryland?s Arts & Entertainment (A) Districts help develop and promote community involvement, tourism, and revitalization through tax-related incentives that attract artists, arts organizations, and other creative enterprises to towns and cities across the State.",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-03-06T14:05:31.000Z,,,"Baltimore County, Maryland|Maryland","-76.7412,39.2598,-76.7245,39.2754",Maryland,"Baltimore County, Maryland",Baltimore County Government,http://data-bc-gis.opendata.arcgis.com/datasets/93acb22870174b48adfa73b0c6f95f0d_9,"http://data-bc-gis.opendata.arcgis.com/datasets/93acb22870174b48adfa73b0c6f95f0d_9.zip?outSR={""latestWkid"":2893,""wkid"":2893}",https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Economic/Economic/MapServer/9,,MapServer,arts|entertainment
c4c74231efbf4d78a8a41d69daf744ef_13,04b-24005,Special Flood Hazard Area,,"The Digital Flood Insurance Rate Map (DFIRM) Database depicts flood risk information and supporting data used to develop the risk data. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual-chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The file is georeferenced to earth's surface using the Maryland Coordinate System, U.S. Survey Foot. The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12,000.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-04-17T14:21:46.000Z,,,"Baltimore County, Maryland|Maryland","-76.8968,39.1926,-76.3163,39.72",Maryland,"Baltimore County, Maryland",Baltimore County Government,http://data-bc-gis.opendata.arcgis.com/datasets/c4c74231efbf4d78a8a41d69daf744ef_13,"http://data-bc-gis.opendata.arcgis.com/datasets/c4c74231efbf4d78a8a41d69daf744ef_13.zip?outSR={""latestWkid"":2893,""wkid"":2893}",https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Floodplain/MapServer/13,,MapServer,Flood Plain|flood hazard area|hydrology|elevation|environment|transportation|structure|inlandwaters|FEMA Flood Hazard Zone|Riverine flooding|Floodway|FIRM|DFIRM|SFHA|DFIRM Database|Flood Insurance Rate Map|NFIP|Special Flood Hazard Area|Digital Flood Insurance Rate Map|Base Flood Elevation
33612ccc77254e56aa780da502ddd701,04c-02,Council District,,This layer defines the boundaries for the Baltimore City Council Districts. The current districts were enacted in 2011.,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2015-07-07T18:39:54.000Z,,,"City of Baltimore, Maryland|Maryland","-76.7121,39.1972,-76.5288,39.3726",Maryland,"City of Baltimore, Maryland",Baltimore City,http://gis-baltimore.opendata.arcgis.com/datasets/33612ccc77254e56aa780da502ddd701,,https://maps.baltimorecity.gov/egis/rest/services/OpenBaltimore/Council_District/MapServer,,MapServer,boundary
3978ed32c76740e3b750b3bd3c447616_0,08b-42039,Countywide Zoning Districts - Website use only,,"These features were developed to translate the zoning map ofthe municipalities of Crawford County, PA, to publicly-facing GIS information. The information here is an unofficial representation of zoning districts and those districts? designations for the convenience of the public on the Crawford County GIS Webpage. The data was made according to the Crawford County Planning Office?s interpretation of the municipality?s official zoning map, and was adapted to conform to the County?s existing GIS data. The information here is not a substitute for a zoning officer?s determination of a zoning district and should not be used for making decisions of consequence.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-22T20:16:12.000Z,,,"Crawford County, Pennsylvania|Pennsylvania","-80.5185,41.4716,-79.6124,41.8677",Penn State,"Crawford County, Pennsylvania",Crawford County Government,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/3978ed32c76740e3b750b3bd3c447616_0,"http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/3978ed32c76740e3b750b3bd3c447616_0.zip?outSR={""latestWkid"":2271,""wkid"":102728}",https://ccgis.crawfordcountypa.net/arcgis/rest/services/Crawford_Web/ZoningDistricts_web/MapServer/0,,MapServer,Zoning|Crawford County PA|Planning|boundaries
1bc286c5bbd14cfca7bedbacc1fafb94_0,04f-01,DVRPC Circuit Trails,,"The Circuit is Greater Philadelphia?s multi?use trail network connecting people to jobs, communities, parks, and waterways. Governments, non-profits, and foundations have collaborated to complete over 300 miles of the envisioned 750-mile regional network. More miles are added to the network each year. Learn more at?CircuitTrails.org?and connect with The Circuit Trails on?Facebook?,?Twitter??and?Instagram??to find out what is happening?#onthecircuit.Existing --?These trails are open for use so get out there and explore them!In Progress --?These trails are currently being designed or built.Pipeline --?DVRPC, local governments, and non-profit organizations are actively working to move these trails forward by conducting studies, acquiring rights-of-way, engaging local communities, and laying the groundwork to obtain funding for future design and construction.Planned --?These trails are documented in local, county or regional plans. They represent excellent opportunities for regional-scale, multi-use trails. Studies or plans may have been prepared for these trails, but a sponsor is not actively working to move them forward.To be used at the regional-level only.",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-20T19:53:04.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-75.9873,39.6104,-74.4674,40.607",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/1bc286c5bbd14cfca7bedbacc1fafb94_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/1bc286c5bbd14cfca7bedbacc1fafb94_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/CircuitTrails/FeatureServer/0,,FeatureServer,Trails|Greater Philadelphia|Transportation|Circuit
f83f6f351d644168bc52aea58e71a63c_0,04f-01,DVRPC Pennsylvania Transportation Improvement Program FY2019 - 2022 (lines),,"The Transportation Improvement Program (TIP) is the regionally agreed-upon list of priority transportation projects, as required by federal law (ISTEA, TEA-21, SAFETEA LU, MAP-21, and the FAST Act). The TIP document must list all projects that intend to use federal funds, along with all non-federally funded projects that are regionally significant. We also include all other State funded capital projects. The projects are multi-modal; that is, they include bicycle, pedestrian, ITS, and freight related projects, as well as the more traditional highway and public transit projects. The DVRPC FY2019 TIP for PA (FY2019-2022) was adopted by the DVRPC Board on June 28, 2018, and is in effect from October 1, 2018 to September 30, 2020. This important document catalogs the latest program of transportation projects for the Pennsylvania counties in the bi-state region.Please note that not all TIP projects are able to be mapped.",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-20T22:37:25.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.0308,39.7217,-74.7737,40.4445",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/f83f6f351d644168bc52aea58e71a63c_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/f83f6f351d644168bc52aea58e71a63c_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/PATIP_FY2019_2022_Line/FeatureServer/0,,FeatureServer,Transportation Improvement Program|TIP|DVRPC|Pennsylvania
784f597482154a1895e8d5ecf0773b9d_0,04f-01,DVRPC Land Use 2015,,"Land use information and analysis is a fundamental tool in the planning process. DVRPC?s 2015 land use file is based on digital orthophotography created from aerial surveillance completed in the spring of 2015.Procedure Report PDF, found here: https://drive.google.com/open?id=1aZwv0GjESRYbKIo47m-_iDSH0cVXHa83",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-26T21:44:47.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.1331,39.5094,-74.3815,40.6071",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/784f597482154a1895e8d5ecf0773b9d_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/784f597482154a1895e8d5ecf0773b9d_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/LandUse2015/FeatureServer/0,,FeatureServer,dvrpc| planning| land use| delaware valley| philadelphia
79975f1a080c43588e0fb332349d9d57_0,04f-01,DVRPC Airport Points,,"The points in this layer represent the location of public airports and select heliports in DVRPC's 28-County Data Service Area.Attribute fields titled ""RASP"" and ""RASP_Type"" were included to indicate whether an airport is part of DVRPC's Regional Airport System Plan (RASP). The RASP currently contains 24 airports: 3 commercial, 10 reliever, and 11 general aviation or recreational facilities. In addition, the current RASP identifies three operating public use heliports and one military airbase. The ""DVRPC_REG"" field indicates whether a facility is within the DVRPC 9-county region.Additional attribute data pertaining to these facilities may be sourced from the Federal Aviation Administration (FAA). The FAA provides airport data for the entire United States via various downloadable tables: http://www.faa.gov/airports/airport_safety/airportdata_5010/",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-12T21:41:29.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.9746,38.9904,-74.1134,40.9676",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/79975f1a080c43588e0fb332349d9d57_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/79975f1a080c43588e0fb332349d9d57_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/AirportPoints/FeatureServer/0,,FeatureServer,Airport|Heliport|Transportation|FAA Facilities|Regional Airport System Plan|RASP
7bf1c56a02d5413981c031a2772b9507_0,04f-01,DVRPC Passenger Rail Stations,,Passenger rail stations in the DVRPC region,Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-24T15:41:05.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-75.9185,39.669,-74.624,40.3419",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/7bf1c56a02d5413981c031a2772b9507_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/7bf1c56a02d5413981c031a2772b9507_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/PassengerRailStations/FeatureServer/0,,FeatureServer,Rail|SEPTA|Commuter|Transportation|NJ Transit|PATCO|Passenger Rail|Transportation|Rail Stations
2e67dbf06d194d95a1f4d97237966b30_0,04f-01,DVRPC New Jersey Transportation Improvement Program 2020 to 2023 (points),,"The TIP is the regionally agreed-upon list of priority transportation projects, as required by federal law (ISTEA, TEA-21, SAFETEA LU, MAP-21, and the FAST Act). The TIP document must list all projects that intend to use federal funds, along with all non-federally funded projects that are regionally significant. We also include all other State funded capital projects. The projects are multi-modal; that is, they include bicycle, pedestrian, ITS, and freight related projects, as well as the more traditional highway and public transit projects. ",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-20T22:37:29.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-75.4449,39.5533,-74.5197,40.3708",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e67dbf06d194d95a1f4d97237966b30_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e67dbf06d194d95a1f4d97237966b30_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/NJTIP_FY2020_2023_Point/FeatureServer/0,,FeatureServer,Transportation|TIP
342c5e810b114d41ace07419a535a897_0,04f-01,DVRPC Pennsylvania Transportation Improvement Program FY2019 - 2022 (point),,"The Transportation Improvement Program (TIP) is the regionally agreed-upon list of priority transportation projects, as required by federal law (ISTEA, TEA-21, SAFETEA LU, MAP-21, and the FAST Act). The TIP document must list all projects that intend to use federal funds, along with all non-federally funded projects that are regionally significant. We also include all other State funded capital projects. The projects are multi-modal; that is, they include bicycle, pedestrian, ITS, and freight related projects, as well as the more traditional highway and public transit projects. The DVRPC FY2019 TIP for PA (FY2019-2022) was adopted by the DVRPC Board on June 28, 2018, and is in effect from October 1, 2018 to September 30, 2020. This important document catalogs the latest program of transportation projects for the Pennsylvania counties in the bi-state region.Please note that not all TIP projects are able to be mapped.",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-20T22:47:27.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.0245,39.7414,-74.7759,40.5196",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/342c5e810b114d41ace07419a535a897_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/342c5e810b114d41ace07419a535a897_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/PATIP_FY2019_2022_Point/FeatureServer/0,,FeatureServer,Transportation Improvement Program|TIP|DVRPC|Pennsylvania
e28068048c8047cc96aa4416bce50aa3_0,04f-01,DVRPC Airport Footprints,,"This layer represents footprints of public airports and select heliports in DVRPC's 28-County Data Service Area. The features in this layer were generated by digitizing all discernable runways, taxiways, aircraft parking areas, tarmac, and aircraft hangers using the best available aerial imagery.Attribute fields titled ""RASP"" and ""RASP_Type"" were included to indicate whether an airport is part of DVRPC's Regional Airport System Plan (RASP). The RASP currently contains 24 airports: 3 commercial, 10 reliever, and 11 general aviation or recreational facilities. In addition, the current RASP identifies three operating public use heliports and one military airbase. The ""DVRPC_REG"" field indicates whether a facility is within the DVRPC 9-county region. The ""FP_UPDATED"" field indicates the year of aerial imagery that was used to update the facility's footprint.Additional attribute data pertaining to these facilities may be sourced from the Federal Aviation Administration (FAA). The FAA provides airport data for the entire United States via various downloadable tables: http://www.faa.gov/airports/airport_safety/airportdata_5010/",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-01-28T22:30:21.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.9765,38.9856,-74.1047,40.97",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/e28068048c8047cc96aa4416bce50aa3_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/e28068048c8047cc96aa4416bce50aa3_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/AirportFootprints/FeatureServer/0,,FeatureServer,Airport|Heliport|Transportation|FAA Facilities|Regional Airport System Plan|RASP|Footprint
d4ca2dcec1fa4bfeb834ac1002d2c979_0,04f-01,DVRPC New Jersey Transportation Improvement Program 2020 to 2023 (lines),,"The TIP is the regionally agreed-upon list of priority transportation projects, as required by federal law (ISTEA, TEA-21, SAFETEA LU, MAP-21, and the FAST Act). The TIP document must list all projects that intend to use federal funds, along with all non-federally funded projects that are regionally significant. We also include all other State funded capital projects. The projects are multi-modal; that is, they include bicycle, pedestrian, ITS, and freight related projects, as well as the more traditional highway and public transit projects. ",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-21T15:24:13.000Z,,,"Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-75.4895,39.5707,-74.5064,40.3394",Maryland,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/d4ca2dcec1fa4bfeb834ac1002d2c979_0,"http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/d4ca2dcec1fa4bfeb834ac1002d2c979_0.zip?outSR={""latestWkid"":26918,""wkid"":26918}",https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/NJTIP_FY2020_2023_Line/FeatureServer/0,,FeatureServer,Transportation|TIP
0a2c0085ceb44bd28153854e476f1851,11a-01,Parcel Transfer Update 02-23-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 02/13/2020 and 02/20/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-23T10:37:46.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/0a2c0085ceb44bd28153854e476f1851,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
09ccc48fed8541f1a58c82596ec44fc3,11a-01,Parcel Transfer Update 02-09-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 01/30/2020 and 02/06/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-09T10:34:06.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/09ccc48fed8541f1a58c82596ec44fc3,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
f8c3c653dd394035b5c38e3f2bc1d8bd_0,11a-01,2019 General Election Results,,"Election results by precinct for Stark County, Ohio from the general election held on Tuesday, November 5, 2019. These results include races for federal, state, county, and local issues. The Stark County Board of Elections (BOE) maintains the precincts layer for the county, which are identified in the attribute table. The results for each race are compiled into this single layer for convenience. The attribute table also contains information on voter turnout and registration.For the most up-to-date precincts, see?Voting Precincts.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-03T16:30:54.000Z,,,Ohio,"-81.6513,40.6345,-81.0818,40.988",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/f8c3c653dd394035b5c38e3f2bc1d8bd_0,"http://ogrip-geohio.opendata.arcgis.com/datasets/f8c3c653dd394035b5c38e3f2bc1d8bd_0.zip?outSR={""latestWkid"":3734,""wkid"":102722}",https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/2019GeneralElectionDataOfficial_OpenData/FeatureServer/0,,FeatureServer,Stark County|Ohio|SCGIS|Board of Elections|2019|General|Election|Results
ec66b39844724e35bdd73ef99800690b,11a-01,Parcel Transfer Update 03-01-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 02/20/2020 and 02/27/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-03-01T10:38:33.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/ec66b39844724e35bdd73ef99800690b,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
9ab77a66e943435b97a8af5ffabcb933_0,11a-01,2019 Primary Election Results,,"Election results by precinct for Stark County, Ohio from the general election held on Tuesday, May 7, 2019. These results include races for federal, state, county, and local issues. The Stark County Board of Elections (BOE) maintains the precincts layer for the county, which are identified in the attribute table. The results for each race are compiled into this single layer for convenience. The attribute table also contains information on voter turnout and registration.For the most up-to-date precincts, see?Voting Precincts.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-10-23T18:31:09.000Z,,,Ohio,"-81.6513,40.6345,-81.0818,40.988",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/9ab77a66e943435b97a8af5ffabcb933_0,"http://ogrip-geohio.opendata.arcgis.com/datasets/9ab77a66e943435b97a8af5ffabcb933_0.zip?outSR={""latestWkid"":3734,""wkid"":102722}",https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/2019_Primary_Election_Results/FeatureServer/0,,FeatureServer,Stark County|Ohio|SCGIS|Board of Elections|2019|Primary|Election|Results
12675703a91d48968f2a9fb3ac9517c1,11a-01,Parcel Transfer Update 02-02-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 01/23/2020 and 01/30/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-02T10:28:54.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/12675703a91d48968f2a9fb3ac9517c1,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
9fad080bd99447c6aa93617eb469fee8,11a-01,Parcel Transfer Update 02-16-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 02/06/2020 and 02/13/2020. Information about former owner and city, village, or township are also included.",error,,error,error,,2020-02-16T10:41:03.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,http://ogrip-geohio.opendata.arcgis.com/datasets/9fad080bd99447c6aa93617eb469fee8,error,,,,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County
