Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,DWSD Imperviousness of Neighborhoods (2015),"This feature service was created by calculating the percentage and acreage of impervious surface within a neighborhood polygon. Impervious surface data used in this calculationis from 2015.Neighborhoods boundaries current as of October 2021.This feature service will not be updated. Instead, new services will be created once DWSD receives new impervious surface data.If there are any questions about this data, please email dwsdGIS@detroitmi.gov",eng,City of Detroit,"City of Detroit, Michigan",Datasets,,DWSD|Impervious|Stormwater|GSI,2019-05-06T20:21:21.000Z,,,"Wayne County, Michigan|Melvindale, Michigan|Dearborn, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2910,42.2565,-82.9098,42.4498",Vector data,Shapefile,https://data.detroitmi.gov/datasets/92a3d81f022448ababe93fdfb7addfe1_0,https://data.detroitmi.gov/datasets/92a3d81f022448ababe93fdfb7addfe1_0.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Imperviousness_of_Neighborhoods/FeatureServer/0,,92a3d81f022448ababe93fdfb7addfe1_0,https://hub.arcgis.com/datasets/92a3d81f022448ababe93fdfb7addfe1_0,University of Michigan,07c-01,07c-01,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.1793 MB
,DWSD Imperviousness of Neighborhoods (2019),"This feature service was created by calculating the percentage and acreage of impervious surface within City of Detroit neighborhood polygons. Impervious surface data used in this calculationis from 2019. Neighborhoods boundaries current as of October 2021.This feature service will not be updated. Instead, new services will be created once DWSD receives new impervious surface data.If there are any questions about this data, please email dwsdGIS@detroitmi.gov",eng,City of Detroit,"City of Detroit, Michigan",Datasets,,DWSD|Impervious|Stormwater|GSI,2021-10-21T19:05:34.000Z,,,"Wayne County, Michigan|Melvindale, Michigan|Dearborn, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2910,42.2565,-82.9098,42.4498",Vector data,Shapefile,https://data.detroitmi.gov/datasets/f7c0a90bda634798b07c6b7930374b8e_0,https://data.detroitmi.gov/datasets/f7c0a90bda634798b07c6b7930374b8e_0.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DWSD_Imperviousness_of_Neighborhoods_2019/FeatureServer/0,,f7c0a90bda634798b07c6b7930374b8e_0,https://hub.arcgis.com/datasets/f7c0a90bda634798b07c6b7930374b8e_0,University of Michigan,07c-01,07c-01,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.1793 MB
,DWSD Imperviousness of Census Tracts (2015),"This feature service was created by calculating the percentage and acreage of impervious surface within census tract polygons. Impervious surface data used in this calculationis from 2015. Created using 2020 Detroit census tracts.This feature service will not be updated. Instead, new services will be created once DWSD receives new impervious surface data.If there are any questions about this data, please email dwsdGIS@detroitmi.gov",eng,City of Detroit,"City of Detroit, Michigan",Datasets,,DWSD|Impervious|Stormwater|GSI,2021-10-21T18:46:07.000Z,,,"Wayne County, Michigan|Melvindale, Michigan|Dearborn, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2910,42.2563,-82.9097,42.4498",Vector data,Shapefile,https://data.detroitmi.gov/datasets/166b7763816847408875c279519bf615_0,https://data.detroitmi.gov/datasets/166b7763816847408875c279519bf615_0.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DWSD_Imperviousness_of_Census_Tracts_2015/FeatureServer/0,,166b7763816847408875c279519bf615_0,https://hub.arcgis.com/datasets/166b7763816847408875c279519bf615_0,University of Michigan,07c-01,07c-01,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.2146 MB
,DWSD Imperviousness of Census Tracts (2019),"This feature service was created by calculating the percentage and acreage of impervious surface within census tract polygons. Impervious surface data used in this calculationis from 2019. Created using 2020 Detroit census tracts.This feature service will not be updated. Instead, new services will be created once DWSD receives new impervious surface data.If there are any questions about this data, please email dwsdGIS@detroitmi.gov",eng,City of Detroit,"City of Detroit, Michigan",Datasets,,DWSD|Impervious|Stormwater|GSI,2021-10-21T18:55:27.000Z,,,"Wayne County, Michigan|Melvindale, Michigan|Dearborn, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2910,42.2563,-82.9097,42.4498",Vector data,Shapefile,https://data.detroitmi.gov/datasets/497f282678b04970b5ff2c6568f5cf23_0,https://data.detroitmi.gov/datasets/497f282678b04970b5ff2c6568f5cf23_0.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DWSD_Imperviousness_of_Census_Tracts_2019/FeatureServer/0,,497f282678b04970b5ff2c6568f5cf23_0,https://hub.arcgis.com/datasets/497f282678b04970b5ff2c6568f5cf23_0,University of Michigan,07c-01,07c-01,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.2147 MB
,Contracted Stabilizations,"DLBA-owned structures under contract for stabilization, including data collection, trash removal, and board-up services.",eng,City of Detroit,"City of Detroit, Michigan",Datasets,,dlba|detroit,2021-10-07T16:52:19.000Z,,,"Wayne County, Michigan|Melvindale, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2792,42.2562,-82.9212,42.4490",Vector data,Shapefile,https://data.detroitmi.gov/datasets/94deeb5aa9084a57a8c50af46408bceb_0,https://data.detroitmi.gov/datasets/94deeb5aa9084a57a8c50af46408bceb_0.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Contracted_Stabilizations/FeatureServer/0,,94deeb5aa9084a57a8c50af46408bceb_0,https://hub.arcgis.com/datasets/94deeb5aa9084a57a8c50af46408bceb_0,University of Michigan,07c-01,07c-01,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.0999 MB
,State Senate Districts,,eng,"ChescoMaps - Chester County, PA","Chester County, Pennsylvania",Datasets,,chestercounty|statesenate|districts,2021-11-10T17:44:28.000Z,,,"Baumstown, Pennsylvania|Spring City, Pennsylvania|Sharon Hill, Pennsylvania|Trainer, Pennsylvania|Amity Gardens, Pennsylvania|Lincoln Park, Pennsylvania|Pomeroy, Pennsylvania|Intercourse, Pennsylvania|Glenolden, Pennsylvania|Colwyn, Pennsylvania|Oxford, Pennsylvania|Luzerne County, Pennsylvania|Audubon, Pennsylvania|Mont Clare, Pennsylvania|Collegeville, Pennsylvania|Hamorton, Pennsylvania|Narberth, Pennsylvania|Morton, Pennsylvania|Elverson, Pennsylvania|Phoenixville, Pennsylvania|Atglen, Pennsylvania|Paoli, Pennsylvania|Millbourne, Pennsylvania|Yeadon, Pennsylvania|Drexel Hill, Pennsylvania|Christiana, Pennsylvania|Evansburg, Pennsylvania|Chester County, Pennsylvania|Woxall, Pennsylvania|Chester Heights, Pennsylvania|South Pottstown, Pennsylvania|Churchtown, Pennsylvania|East Lansdowne, Pennsylvania|Berwyn, Pennsylvania|Thorndale, Pennsylvania|Caln, Pennsylvania|Berks County, Pennsylvania|Avondale, Pennsylvania|Linwood, Pennsylvania|Kirkwood, Pennsylvania|Reinholds, Pennsylvania|Norristown, Pennsylvania|Brookhaven, Pennsylvania|Chesterbrook, Pennsylvania|Chadds Ford, Pennsylvania|Pughtown, Pennsylvania|Boothwyn, Pennsylvania|Alleghenyville, Pennsylvania|Unionville, Pennsylvania|Morgantown, Pennsylvania|North Wales, Pennsylvania|Cheyney University, Pennsylvania|Royersford, Pennsylvania|Chalfont, Pennsylvania|Broomall, Pennsylvania|Adamstown, Pennsylvania|Collingdale, Pennsylvania|Flourtown, Pennsylvania|Kenhorst, Pennsylvania|Nottingham, Pennsylvania|Merion Station, Pennsylvania|Folsom, Pennsylvania|Eddystone, Pennsylvania|Folcroft, Pennsylvania|Bridgeport, Pennsylvania|Trappe, Pennsylvania|Kenilworth, Pennsylvania|Douglassville, Pennsylvania|King Of Prussia, Pennsylvania|Exton, Pennsylvania|Bowmansville, Pennsylvania|Mohnton, Pennsylvania|Haverford College, Pennsylvania|Ambler, Pennsylvania|Harleysville, Pennsylvania|Cameron County, Pennsylvania|Shillington, Pennsylvania|Villanova, Pennsylvania|Glenmoore, Pennsylvania|West Grove, Pennsylvania|Reamstown, Pennsylvania|Birdsboro, Pennsylvania|Downingtown, Pennsylvania|Philadelphia County, Pennsylvania|Westwood, Pennsylvania|Clifton Heights, Pennsylvania|Eagleville, Pennsylvania|Northumberland County, Pennsylvania|Montgomeryville, Pennsylvania|Montrose Manor, Pennsylvania|Kimberton, Pennsylvania|West Wyomissing, Pennsylvania|Ridley Park, Pennsylvania|New Morgan, Pennsylvania|Grill, Pennsylvania|Aldan, Pennsylvania|Prospect Park, Pennsylvania|Kulpsville, Pennsylvania|Bala Cynwyd, Pennsylvania|Bryn Mawr, Pennsylvania|South Coatesville, Pennsylvania|West Conshohocken, Pennsylvania|Rose Valley, Pennsylvania|Parkside, Pennsylvania|Plymouth Meeting, Pennsylvania|Swartzville, Pennsylvania|Woodlyn, Pennsylvania|Spring House, Pennsylvania|Rutledge, Pennsylvania|Swedeland, Pennsylvania|Georgetown, Pennsylvania|Honey Brook, Pennsylvania|Gouglersville, Pennsylvania|Chester, Pennsylvania|Hayti, Pennsylvania|Darby, Pennsylvania|Swarthmore, Pennsylvania|St. Davids, Pennsylvania|Gibraltar, Pennsylvania|New Holland, Pennsylvania|Eagleview, Pennsylvania|Toughkenamon, Pennsylvania|Blue Ball, Pennsylvania|Upland, Pennsylvania|Butler County, Pennsylvania|Delaware County, Pennsylvania|Norwood, Pennsylvania|Marshallton, Pennsylvania|Fivepointville, Pennsylvania|Sanatoga, Pennsylvania|Lansdowne, Pennsylvania|Marcus Hook, Pennsylvania|Frazer, Pennsylvania|Beaver County, Pennsylvania|Stowe, Pennsylvania|Pottstown, Pennsylvania|Parkesburg, Pennsylvania|Sadsburyville, Pennsylvania|Pottsgrove, Pennsylvania|Ardmore, Pennsylvania|Lionville, Pennsylvania|Terre Hill, Pennsylvania|Halfway House, Pennsylvania|Montgomery County, Pennsylvania|Souderton, Pennsylvania|Trooper, Pennsylvania|Coatesville, Pennsylvania|Devon, Pennsylvania|Reiffton, Pennsylvania|Spring Mount, Pennsylvania|Lansdale, Pennsylvania|Hatfield, Pennsylvania|Lorane, Pennsylvania|Lancaster County, Pennsylvania|Flying Hills, Pennsylvania|Modena, Pennsylvania|Bucks County, Pennsylvania|Kennett Square, Pennsylvania|Blue Bell, Pennsylvania|Brittany Farms-the Highlands, Pennsylvania|Rosemont, Pennsylvania|West Chester, Pennsylvania|Schwenksville, Pennsylvania|Eagle, Pennsylvania|East Earl, Pennsylvania|Lima, Pennsylvania|Malvern, Pennsylvania|Gap, Pennsylvania|Lincoln University, Pennsylvania|Centre County, Pennsylvania|Village Green-green Ridge, Pennsylvania|Wayne, Pennsylvania|Conshohocken, Pennsylvania|Penn Wynne, Pennsylvania|Little Britain, Pennsylvania|Cochranville, Pennsylvania|Goodville, Pennsylvania|Pennwyn, Pennsylvania|Dilworthtown, Pennsylvania|Skippack, Pennsylvania|Media, Pennsylvania|Cambria County, Pennsylvania|Pennsylvania","-76.1368,39.7212,-75.1942,40.3262",Vector data,Shapefile,https://chester-county-s-gis-hub-chesco.hub.arcgis.com/datasets/27effbf3c74846d1a10caf19ef086b8b_0,https://data.detroitmi.gov/datasets/94deeb5aa9084a57a8c50af46408bceb_0.zip,,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/State_Senate_Districts/FeatureServer/0,,27effbf3c74846d1a10caf19ef086b8b_0,https://hub.arcgis.com/datasets/27effbf3c74846d1a10caf19ef086b8b_0,Pennsylvania State University,08b-42029,08b-42029,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.0999 MB
,State House Districts,,eng,"ChescoMaps - Chester County, PA","Chester County, Pennsylvania",Datasets,,chestercounty|housedistricts|boundaries,2021-11-10T17:53:46.000Z,,,"Spring City, Pennsylvania|Trainer, Pennsylvania|Pomeroy, Pennsylvania|Intercourse, Pennsylvania|Oxford, Pennsylvania|Luzerne County, Pennsylvania|Audubon, Pennsylvania|Mont Clare, Pennsylvania|Collegeville, Pennsylvania|Hamorton, Pennsylvania|Elverson, Pennsylvania|Phoenixville, Pennsylvania|Atglen, Pennsylvania|Paoli, Pennsylvania|Christiana, Pennsylvania|Evansburg, Pennsylvania|Chester County, Pennsylvania|Chester Heights, Pennsylvania|South Pottstown, Pennsylvania|Churchtown, Pennsylvania|Berwyn, Pennsylvania|Thorndale, Pennsylvania|Caln, Pennsylvania|Berks County, Pennsylvania|Avondale, Pennsylvania|Linwood, Pennsylvania|Kirkwood, Pennsylvania|Chesterbrook, Pennsylvania|Brookhaven, Pennsylvania|Chadds Ford, Pennsylvania|Pughtown, Pennsylvania|Boothwyn, Pennsylvania|Alleghenyville, Pennsylvania|Unionville, Pennsylvania|Morgantown, Pennsylvania|Cheyney University, Pennsylvania|Royersford, Pennsylvania|Adamstown, Pennsylvania|Nottingham, Pennsylvania|Trappe, Pennsylvania|Kenilworth, Pennsylvania|Exton, Pennsylvania|Bowmansville, Pennsylvania|Glenmoore, Pennsylvania|West Grove, Pennsylvania|Reamstown, Pennsylvania|Downingtown, Pennsylvania|Westwood, Pennsylvania|Eagleville, Pennsylvania|Northumberland County, Pennsylvania|Kimberton, Pennsylvania|New Morgan, Pennsylvania|South Coatesville, Pennsylvania|Rose Valley, Pennsylvania|Parkside, Pennsylvania|Swartzville, Pennsylvania|Georgetown, Pennsylvania|Honey Brook, Pennsylvania|Hayti, Pennsylvania|St. Davids, Pennsylvania|New Holland, Pennsylvania|Eagleview, Pennsylvania|Toughkenamon, Pennsylvania|Blue Ball, Pennsylvania|Upland, Pennsylvania|Butler County, Pennsylvania|Delaware County, Pennsylvania|Marshallton, Pennsylvania|Fivepointville, Pennsylvania|Marcus Hook, Pennsylvania|Frazer, Pennsylvania|Beaver County, Pennsylvania|Sadsburyville, Pennsylvania|Parkesburg, Pennsylvania|Lionville, Pennsylvania|Terre Hill, Pennsylvania|Montgomery County, Pennsylvania|Trooper, Pennsylvania|Coatesville, Pennsylvania|Devon, Pennsylvania|Lancaster County, Pennsylvania|Modena, Pennsylvania|Kennett Square, Pennsylvania|West Chester, Pennsylvania|Eagle, Pennsylvania|East Earl, Pennsylvania|Lima, Pennsylvania|Malvern, Pennsylvania|Gap, Pennsylvania|Lincoln University, Pennsylvania|Centre County, Pennsylvania|Village Green-green Ridge, Pennsylvania|Wayne, Pennsylvania|Little Britain, Pennsylvania|Goodville, Pennsylvania|Cochranville, Pennsylvania|Dilworthtown, Pennsylvania|Skippack, Pennsylvania|Media, Pennsylvania|Cambria County, Pennsylvania|Pennsylvania","-76.1368,39.7212,-75.3541,40.2618",Vector data,Shapefile,https://chester-county-s-gis-hub-chesco.hub.arcgis.com/datasets/27e6abbc8e7d4c249da815c477393e39_0,https://data.detroitmi.gov/datasets/94deeb5aa9084a57a8c50af46408bceb_0.zip,,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/State_House_Districts/FeatureServer/0,,27e6abbc8e7d4c249da815c477393e39_0,https://hub.arcgis.com/datasets/27e6abbc8e7d4c249da815c477393e39_0,Pennsylvania State University,08b-42029,08b-42029,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.0999 MB
,US Congressional Districts,,eng,"ChescoMaps - Chester County, PA","Chester County, Pennsylvania",Datasets,,chestercounty|uscongress|districts,2021-11-10T18:03:16.000Z,,,"Baumstown, Pennsylvania|Spring City, Pennsylvania|Sharon Hill, Pennsylvania|Gilbertsville, Pennsylvania|Trainer, Pennsylvania|Amity Gardens, Pennsylvania|Lincoln Park, Pennsylvania|Pomeroy, Pennsylvania|Intercourse, Pennsylvania|Glenolden, Pennsylvania|Colwyn, Pennsylvania|Whitfield, Pennsylvania|Oxford, Pennsylvania|Luzerne County, Pennsylvania|Audubon, Pennsylvania|Mont Clare, Pennsylvania|Collegeville, Pennsylvania|Hamorton, Pennsylvania|Narberth, Pennsylvania|Morton, Pennsylvania|Elverson, Pennsylvania|Phoenixville, Pennsylvania|Boyertown, Pennsylvania|Atglen, Pennsylvania|Paoli, Pennsylvania|Wyomissing, Pennsylvania|Millbourne, Pennsylvania|Yeadon, Pennsylvania|Drexel Hill, Pennsylvania|Christiana, Pennsylvania|Evansburg, Pennsylvania|Chester County, Pennsylvania|Mount Penn, Pennsylvania|Woxall, Pennsylvania|Chester Heights, Pennsylvania|South Pottstown, Pennsylvania|Springmont, Pennsylvania|New Britain, Pennsylvania|Churchtown, Pennsylvania|East Lansdowne, Pennsylvania|Berwyn, Pennsylvania|Thorndale, Pennsylvania|Caln, Pennsylvania|Berks County, Pennsylvania|Elkins Park, Pennsylvania|Avondale, Pennsylvania|Linwood, Pennsylvania|Kirkwood, Pennsylvania|Reinholds, Pennsylvania|Norristown, Pennsylvania|Brookhaven, Pennsylvania|Chesterbrook, Pennsylvania|Wernersville, Pennsylvania|New Berlinville, Pennsylvania|Chadds Ford, Pennsylvania|Pughtown, Pennsylvania|Boothwyn, Pennsylvania|Alleghenyville, Pennsylvania|Unionville, Pennsylvania|Telford, Pennsylvania|Morgantown, Pennsylvania|Fort Washington, Pennsylvania|North Wales, Pennsylvania|Royersford, Pennsylvania|Cheyney University, Pennsylvania|Chalfont, Pennsylvania|Broomall, Pennsylvania|Adamstown, Pennsylvania|Collingdale, Pennsylvania|Flourtown, Pennsylvania|Kenhorst, Pennsylvania|Nottingham, Pennsylvania|Merion Station, Pennsylvania|Folsom, Pennsylvania|Eddystone, Pennsylvania|Folcroft, Pennsylvania|Bridgeport, Pennsylvania|Trappe, Pennsylvania|Kenilworth, Pennsylvania|Douglassville, Pennsylvania|King Of Prussia, Pennsylvania|Exton, Pennsylvania|Bowmansville, Pennsylvania|Mohnton, Pennsylvania|Sinking Spring, Pennsylvania|Haverford College, Pennsylvania|Ambler, Pennsylvania|Harleysville, Pennsylvania|Arcadia University, Pennsylvania|Cameron County, Pennsylvania|Pennside, Pennsylvania|Shillington, Pennsylvania|Villanova, Pennsylvania|Glenmoore, Pennsylvania|West Grove, Pennsylvania|Reamstown, Pennsylvania|Birdsboro, Pennsylvania|Downingtown, Pennsylvania|Oreland, Pennsylvania|West Lawn, Pennsylvania|Philadelphia County, Pennsylvania|Westwood, Pennsylvania|Green Lane, Pennsylvania|Clifton Heights, Pennsylvania|Eagleville, Pennsylvania|Northumberland County, Pennsylvania|Montgomeryville, Pennsylvania|Montrose Manor, Pennsylvania|Kimberton, Pennsylvania|West Wyomissing, Pennsylvania|Ridley Park, Pennsylvania|New Morgan, Pennsylvania|Grill, Pennsylvania|Aldan, Pennsylvania|Prospect Park, Pennsylvania|Kulpsville, Pennsylvania|Bala Cynwyd, Pennsylvania|Bryn Mawr, Pennsylvania|South Coatesville, Pennsylvania|West Conshohocken, Pennsylvania|Rose Valley, Pennsylvania|Parkside, Pennsylvania|Plymouth Meeting, Pennsylvania|Swartzville, Pennsylvania|Woodlyn, Pennsylvania|Spring House, Pennsylvania|Rutledge, Pennsylvania|Glenside, Pennsylvania|Swedeland, Pennsylvania|Georgetown, Pennsylvania|Honey Brook, Pennsylvania|Gouglersville, Pennsylvania|West Reading, Pennsylvania|Chester, Pennsylvania|Hayti, Pennsylvania|Darby, Pennsylvania|Swarthmore, Pennsylvania|Silverdale, Pennsylvania|Colony Park, Pennsylvania|St. Davids, Pennsylvania|Gibraltar, Pennsylvania|New Holland, Pennsylvania|Eagleview, Pennsylvania|Toughkenamon, Pennsylvania|Blue Ball, Pennsylvania|Upland, Pennsylvania|Butler County, Pennsylvania|Delaware County, Pennsylvania|Norwood, Pennsylvania|Marshallton, Pennsylvania|Fivepointville, Pennsylvania|Sanatoga, Pennsylvania|Lansdowne, Pennsylvania|Marcus Hook, Pennsylvania|Frazer, Pennsylvania|Beaver County, Pennsylvania|Stowe, Pennsylvania|Pottstown, Pennsylvania|Parkesburg, Pennsylvania|Sadsburyville, Pennsylvania|Pottsgrove, Pennsylvania|Ardmore, Pennsylvania|Lionville, Pennsylvania|Wyncote, Pennsylvania|Terre Hill, Pennsylvania|Halfway House, Pennsylvania|Montgomery County, Pennsylvania|Souderton, Pennsylvania|Trooper, Pennsylvania|Coatesville, Pennsylvania|Stony Creek Mills, Pennsylvania|Devon, Pennsylvania|Reiffton, Pennsylvania|Wyndmoor, Pennsylvania|Spring Mount, Pennsylvania|Lansdale, Pennsylvania|Jenkintown, Pennsylvania|Hatfield, Pennsylvania|Lorane, Pennsylvania|Lancaster County, Pennsylvania|Jacksonwald, Pennsylvania|Flying Hills, Pennsylvania|Modena, Pennsylvania|Bucks County, Pennsylvania|Kennett Square, Pennsylvania|Maple Glen, Pennsylvania|Blue Bell, Pennsylvania|Brittany Farms-the Highlands, Pennsylvania|Rosemont, Pennsylvania|West Chester, Pennsylvania|Schwenksville, Pennsylvania|Eagle, Pennsylvania|East Earl, Pennsylvania|Lima, Pennsylvania|Malvern, Pennsylvania|Gap, Pennsylvania|Lincoln University, Pennsylvania|Centre County, Pennsylvania|Village Green-green Ridge, Pennsylvania|Wayne, Pennsylvania|Conshohocken, Pennsylvania|Penn Wynne, Pennsylvania|Little Britain, Pennsylvania|Roslyn, Pennsylvania|Cochranville, Pennsylvania|Goodville, Pennsylvania|Pennwyn, Pennsylvania|Dilworthtown, Pennsylvania|St. Lawrence, Pennsylvania|Skippack, Pennsylvania|Media, Pennsylvania|Cambria County, Pennsylvania|Pennsylvania","-76.1368,39.7212,-75.1111,40.3556",Vector data,Shapefile,https://chester-county-s-gis-hub-chesco.hub.arcgis.com/datasets/385e151292ce4821b65bd16e55063ccc_0,https://data.detroitmi.gov/datasets/94deeb5aa9084a57a8c50af46408bceb_0.zip,,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/US_Congressional_Districts/FeatureServer/0,,385e151292ce4821b65bd16e55063ccc_0,https://hub.arcgis.com/datasets/385e151292ce4821b65bd16e55063ccc_0,Pennsylvania State University,08b-42029,08b-42029,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.0999 MB
,Northwestern PA County Boundary XY Snap Points - Open Data,A point file comprised of locations agreed upon between adjacent counties to snap county boundary and street centerline's to for the function of regional edge matching. No legal decisions are to be made via these point locations.Data is public use and unrestricted.,eng,Crawford County Government,"Crawford County, Pennsylvania",Datasets,,CountyBoundary|boundary|streetcenterline|xy|snappoints,2019-01-10T13:53:47.000Z,,,"Meadville, Pennsylvania|Woodcock, Pennsylvania|Platea, Pennsylvania|Titusville, Pennsylvania|Washington County, Pennsylvania|Blair County, Pennsylvania|Townville, Pennsylvania|Albion, Pennsylvania|Cochranton, Pennsylvania|Spartansburg, Pennsylvania|Adamsville, Pennsylvania|Starbrick, Pennsylvania|Warren County, Pennsylvania|Pymatuning South, Pennsylvania|Springboro, Pennsylvania|Atlantic, Pennsylvania|Corry, Pennsylvania|Edinboro, Pennsylvania|Kerrtown, Pennsylvania|Clarendon, Pennsylvania|Fredericksburg, Pennsylvania|Pymatuning North, Pennsylvania|Forest County, Pennsylvania|Blooming Valley, Pennsylvania|Youngsville, Pennsylvania|Riceville, Pennsylvania|Sugar Grove, Pennsylvania|Venango County, Pennsylvania|Tidioute, Pennsylvania|Russell, Pennsylvania|Mercer County, Pennsylvania|Columbus, Pennsylvania|Linesville, Pennsylvania|Cranesville, Pennsylvania|Wattsburg, Pennsylvania|Mckean, Pennsylvania|Hartstown, Pennsylvania|Fayette County, Pennsylvania|Bedford County, Pennsylvania|Conneaut Lake, Pennsylvania|Pleasantville, Pennsylvania|Warren, Pennsylvania|Union City, Pennsylvania|Crawford County, Pennsylvania|Bear Lake, Pennsylvania|Sheffield, Pennsylvania|Venango, Pennsylvania|Conneaut Lakeshore, Pennsylvania|Guys Mills, Pennsylvania|Erie County, Pennsylvania|Saegertown, Pennsylvania|Harmonsburg, Pennsylvania|Cooperstown, Pennsylvania|Geneva, Pennsylvania|Conneautville, Pennsylvania|Lincolnville, Pennsylvania|Elgin, Pennsylvania|Waterford, Pennsylvania|Pymatuning Central, Pennsylvania|Jamestown, Pennsylvania|Hydetown, Pennsylvania|Tionesta, Pennsylvania|Cambridge Springs, Pennsylvania|Canadohta Lake, Pennsylvania|North Warren, Pennsylvania|Mill Village, Pennsylvania|Lebanon County, Pennsylvania|Centerville, Pennsylvania|Pennsylvania","-80.5108,41.4718,-78.9633,42.0073",Vector data,Shapefile,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/4433c9fedb9d430f84efc99629314b32_0,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/4433c9fedb9d430f84efc99629314b32_0.zip,https://ccgis2.crawfordcountypa.net/arcgis/rest/services/Public_OpenData/County_Boundary_Centerline_XY_snap_points/MapServer/0,,,4433c9fedb9d430f84efc99629314b32_0,https://hub.arcgis.com/datasets/4433c9fedb9d430f84efc99629314b32_0,Pennsylvania State University,08b-42039,08b-42039,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.0079 MB
,Street Centerline,"Crawford County, Pennsylvania street centerline. Street centerline location and information within Crawford County, Pennsylvania. Data is unrestricted for public use.",eng,Crawford County Government,"Crawford County, Pennsylvania",Datasets,,CrawfordCountyPA|streetcenterline|roads,2021-11-08T14:36:53.000Z,,,"Meadville, Pennsylvania|Woodcock, Pennsylvania|Titusville, Pennsylvania|Washington County, Pennsylvania|Blair County, Pennsylvania|Townville, Pennsylvania|Cochranton, Pennsylvania|Spartansburg, Pennsylvania|Adamsville, Pennsylvania|Pymatuning South, Pennsylvania|Springboro, Pennsylvania|Atlantic, Pennsylvania|Kerrtown, Pennsylvania|Fredericksburg, Pennsylvania|Pymatuning North, Pennsylvania|Blooming Valley, Pennsylvania|Riceville, Pennsylvania|Venango County, Pennsylvania|Mercer County, Pennsylvania|Linesville, Pennsylvania|Hartstown, Pennsylvania|Fayette County, Pennsylvania|Conneaut Lake, Pennsylvania|Crawford County, Pennsylvania|Venango, Pennsylvania|Conneaut Lakeshore, Pennsylvania|Guys Mills, Pennsylvania|Saegertown, Pennsylvania|Harmonsburg, Pennsylvania|Cooperstown, Pennsylvania|Geneva, Pennsylvania|Conneautville, Pennsylvania|Lincolnville, Pennsylvania|Pymatuning Central, Pennsylvania|Jamestown, Pennsylvania|Hydetown, Pennsylvania|Cambridge Springs, Pennsylvania|Canadohta Lake, Pennsylvania|Lebanon County, Pennsylvania|Centerville, Pennsylvania|Pennsylvania","-80.5182,41.4716,-79.6127,41.8677",Vector data,Shapefile,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/c388dcf0f8ad47edbbaab292d88b613c_0,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/4433c9fedb9d430f84efc99629314b32_0.zip,https://ccgis.crawfordcountypa.net/arcgis/rest/services/Crawford_Web/StreetCenterline_public/MapServer/0,,,c388dcf0f8ad47edbbaab292d88b613c_0,https://hub.arcgis.com/datasets/c388dcf0f8ad47edbbaab292d88b613c_0,Pennsylvania State University,08b-42039,08b-42039,Active,ArcGIS Hub,2021-11-22,,Public,False,False,0.0079 MB
