identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
57d19eb7dc8a472fb2d3bfad653a3589_0,05b-27119,LAW,,"Law Enforcement District?Polygons. The dataset contains boundaries of?Law Enforcement?Districts, created as part of the Polk County Geographic Information System (Polk County GIS).? ",error,,error,Dataset|Service,,2016-12-13T19:34:37.000Z,,,"Polk County, Minnesota|Minnesota","-97.1476,47.4957,-95.5432,48.176",Minnesota,"Polk County, Minnesota",Polk County GIS,http://data-pcg.opendata.arcgis.com/datasets/57d19eb7dc8a472fb2d3bfad653a3589_0,error,http://gis.co.polk.mn.us/arcgis/rest/services/OpenData/LAW/MapServer/0,,MapServer,Emergency Management|Law|Opendata
6364ce9488814dec8dcd6b4df161fe8a_0,05b-27119,FIRE,,"

Fire District?Polygons. The dataset contains
boundaries of?Fire Districts, created as part of the Polk County
Geographic Information System (Polk County GIS).? ",error,,error,Dataset|Service,,2017-10-24T13:55:17.000Z,,,"Polk County, Minnesota|Minnesota","-97.1475,47.4961,-95.5434,48.1759",Minnesota,"Polk County, Minnesota",Polk County GIS,http://data-pcg.opendata.arcgis.com/datasets/6364ce9488814dec8dcd6b4df161fe8a_0,error,http://gis.co.polk.mn.us/arcgis/rest/services/OpenData/FIRE/MapServer/0,,MapServer,Emergency Management|Fire|Opendata
66fca77b0dc64503b567fe8c0f02d025_0,05b-27119,Parcels,,"


Parcel Polygons. The dataset contains locations and
attributes of Parcels, created as part of the Polk County Geographic
Information System (Polk County GIS). The tax information (attribution) comes
from Polk County Tax System Extract file. The creation of this layer is
automated, occurs nightly, and uses the most currently available tax
information.??

?",error,,error,Dataset|Service,,2015-10-09T13:23:44.000Z,,,"Polk County, Minnesota|Minnesota","-97.1472,47.4961,-95.5433,48.1758",Minnesota,"Polk County, Minnesota",Polk County GIS,http://data-pcg.opendata.arcgis.com/datasets/66fca77b0dc64503b567fe8c0f02d025_0,error,http://gis.co.polk.mn.us/arcgis/rest/services/OpenData/Parcels/MapServer/0,,MapServer,Parcel|Property|Boundaries|Cadastral|Opendata
520ada3c690146c8a1dc4180c96bdada_42,05b-27123,Railroads,,Railroads contain vector represents of heavy and light railroad centerlines. The vector information was created from 2015 aerial photography observation and interpretation using stereo processing techniques.,Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-02T21:12:30.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.234,44.8818,-92.9773,45.1285",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/520ada3c690146c8a1dc4180c96bdada_42,http://data-ramseygis.opendata.arcgis.com/datasets/520ada3c690146c8a1dc4180c96bdada_42.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/42,,FeatureServer,transportation|railroad|railway|heavy rail|light rail
574b5c398c3941769dcc53a6f95be5a9_17,05b-27123,Land Ties,,"This dataset contains linework that represents landties. These are lines with hooked ends that help define parcel ownership on maps.?The landtie data represents graphical elements, which aid in the understanding and interpretation of map features.  It is not intended to be inclusive. It is intended to act as a visual aid to help with map interpretation.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T16:09:20.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.228,44.8905,-92.9828,45.1245",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/574b5c398c3941769dcc53a6f95be5a9_17,http://data-ramseygis.opendata.arcgis.com/datasets/574b5c398c3941769dcc53a6f95be5a9_17.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/17,,FeatureServer,Land Ties|Cadastral|Parcel|Ramsey County
1e3ead5c863f4b269ded88959e79bff7_35,05b-27123,Building Footprints,,"Buildings contain polygons that represent building features. Structures include both residential and non-residential buildings including skyways, decks and other outbuildings. These structures were created from 2015 aerial photography observation and interpretation using stereo processing techniques./",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-10-15T17:07:41.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.237,44.8837,-92.9733,45.1294",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/1e3ead5c863f4b269ded88959e79bff7_35,http://data-ramseygis.opendata.arcgis.com/datasets/1e3ead5c863f4b269ded88959e79bff7_35.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/35,,FeatureServer,Infrastructure|structure|building|residential|mobile homes|manufactured homes|outbuildings|commercial|skyways|parking ramps
e5de0c2dd30d4c52ab28c453540df3d1_5,05b-27123,Elevation Contours,,"The Minnesota Elevation Mapping Project was initiated to support the development of high accuracy land surface information for the purposes of improving water quality, flood emergency preparedness and response, floodplain mapping, transportation planning and design, recreational planning and design, urban planning and to provide more efficient and effective project planning and execution. This project was primarily funded by the Clean Water Fund of the Clean Water, Land and Legacy Amendment.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-20T21:27:23.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2508,44.8741,-92.9672,45.1259",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/e5de0c2dd30d4c52ab28c453540df3d1_5,http://data-ramseygis.opendata.arcgis.com/datasets/e5de0c2dd30d4c52ab28c453540df3d1_5.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/5,,FeatureServer,Ramsey County|elevation|Environmental
56fb0d3188bc40a9a4891d0e66911023_24,05b-27123,Address Points,,"Address points represent individual addressed
locations as determined by the Local Addressing Authority. This authority rest
in the municipal government in Ramsey County, and the municipalities assist in
the maintenance of this information. 
The original source of many of these points came from the centroid of tax
parcels with known situs addresses. In some locations this data has been
enhanced to cases where a tax parcel may have multiple addresses (such as in
some apartment units).?",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-03-02T23:07:52.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2282,44.8903,-92.983,45.1245",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/56fb0d3188bc40a9a4891d0e66911023_24,http://data-ramseygis.opendata.arcgis.com/datasets/56fb0d3188bc40a9a4891d0e66911023_24.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/24,,FeatureServer,Addresses|Parcel|Cadastral
2fef1a17ba014b43909f8ca59b70f09f_9,05b-27123,Water Lines,,"Water lines in this dataset support many functions including thematic mapping, land records, property assessment, and surveying and engineering projects.  Additional attributes are included to aid in linking to non-County resources.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T14:25:27.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2341,44.8912,-92.9769,45.1293",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/2fef1a17ba014b43909f8ca59b70f09f_9,http://data-ramseygis.opendata.arcgis.com/datasets/2fef1a17ba014b43909f8ca59b70f09f_9.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/9,,FeatureServer,Water Lines|Ramsey County|Environmental
1b60481acfa14ff28a740ebbed5811f6_28,05b-27123,Sections,,"This data set contains polygons that represent sections. In 1985, Ramsey County 
began a 5 year project to modernize it's land records mapping system to create a 
computerized Land Information System. As part of the project, the County 
developed an accurate coordinate control base for this mapping system. The 27 
existing State and Federal first order accuracy positions in Ramsey County were 
densified by a GPS (Global Positioning System) Network of 171 second order 
accuracy positions. These positions were established and recorded on existing 
public land survey corner monuments and accessory monuments through out the 
county.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T23:04:09.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8867,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/1b60481acfa14ff28a740ebbed5811f6_28,http://data-ramseygis.opendata.arcgis.com/datasets/1b60481acfa14ff28a740ebbed5811f6_28.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/28,,FeatureServer,PLSS|Survey|Sections
576b62da03634690af14c79ee2164cc2_22,05b-27123,Tax Parcels,,Tax Parcel boundaries represent property descriptions (legal descriptions) and land ownership boundaries. A twelve character property identification number (PIN) is assigned to these parcels.?The ParcelID is used as a primary link to county tax and assessment data. An attributed version of Tax Parcels is called AttributedParcelPoly.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T16:35:20.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.887,-92.9827,45.1247",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/576b62da03634690af14c79ee2164cc2_22,http://data-ramseygis.opendata.arcgis.com/datasets/576b62da03634690af14c79ee2164cc2_22.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/22,,FeatureServer,planningCadastre|parcels|parcel boundary|tax|tax parcels|Ramsey County
a9e0cd0fc2aa479c807173015ba2063e_3,05b-27123,Parks,,"This dataset contains ploygons that represent local, state, and county parks as well as open spaces, golf courses, and recreation centers.County park polygons are maintained by Ramsey County Parks and Recreation division. City parks attributes are crowd-sourced via GORamsey application from municipalities in Ramsey County.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T15:53:03.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2317,44.887,-92.9828,45.1246",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/a9e0cd0fc2aa479c807173015ba2063e_3,http://data-ramseygis.opendata.arcgis.com/datasets/a9e0cd0fc2aa479c807173015ba2063e_3.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/3,,FeatureServer,Administrative|Parks
74d6f9d77f5849bba5190342bbb820d9_13,05b-27123,Common Interest Communities,,"Common Interest boundaries support many functions including automated half and quarter section map production, thematic mapping, land records and property assessment, and surveying and engineering projects.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T15:16:37.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2282,44.9123,-92.9839,45.1245",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/74d6f9d77f5849bba5190342bbb820d9_13,http://data-ramseygis.opendata.arcgis.com/datasets/74d6f9d77f5849bba5190342bbb820d9_13.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/13,,FeatureServer,Common Interest Communities|Parcel|Cadastral|Ramsey County
dfd1dad7720b456bb0cb00eabb40056e_33,05b-27123,Quarter Sections,,"This data set contains polygons that represent sections. In 1985, Ramsey County began a 5 year project to modernize it's land records mapping system to create a computerized Land Information System. As part of the project, the County developed an accurate coordinate control base for this mapping system. The 27 existing State and Federal first order accuracy positions in Ramsey County were densified by a GPS (Global Positioning System) Network of 171 second order accuracy positions. These positions were established and recorded on existing public land survey corner monuments and accessory monuments through out the county.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T22:57:23.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8867,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/dfd1dad7720b456bb0cb00eabb40056e_33,http://data-ramseygis.opendata.arcgis.com/datasets/dfd1dad7720b456bb0cb00eabb40056e_33.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/33,,FeatureServer,PLSS|Survey|Quarter Sections
4bfdf4fc137f47159155ad6681a8c595_44,05b-27123,Street Simple,,"Simple Streets provide a simplified network of federal, state, county and municipal and private roads mapping purposes. All public roads should be represented in the database as well as many of the private roads that are open to the general public. A private section of pavement that serves less than three households is generally considered a private drive and is not included in this set. The features are intended to represent the driving surfaces of the roads, and are often near the center of the road pavement, however, this varies by feature. Where the pavement is divided by a median or raised divider of more than 50', a separate feature represents the pavement in each direction (a dual carriageway representation). The center of physical roadway pavement may or may not represent the center of the road right of way. Road right of ways may taper or change width. There has been no attempt to alter the road centerline to conform to right of way that is not parallel or alters in width.The features from the full dataset have been merged to reduce the number of segments making this data set appropriate for rapid cartographic display, but not for geocoding, routing, or other functions supported by the full dataset.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T20:13:24.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2287,44.8904,-92.9818,45.1252",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/4bfdf4fc137f47159155ad6681a8c595_44,http://data-ramseygis.opendata.arcgis.com/datasets/4bfdf4fc137f47159155ad6681a8c595_44.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/44,,FeatureServer,transportation|street
0aae6c7740a2482e9ee46f584933a05a_7,05b-27123,Soils,,"This data set is an extract of data fields from the digital soil survey and generally is the most detailed level of soil geographic data developed by the National Cooperative Soil Survey. The information was prepared by digitizing maps, by compiling information onto a planimetric correct base and digitizing, or by revising digitized maps using remotely sensed and other information. This data set consists of georeferenced digital map data and computerized attribute data. The map data are in a 7.5-minute quadrangle format and include a detailed, field verified inventory of soils and nonsoil areas that normally occur in a repeatable pattern on the landscape and that can be cartographically shown at the scale mapped. In this data set, selected fields have been appended to the basic Map Units from tables in the SSURGO relational database including mapunit, comp, chorizon, and ctexgrp.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T19:59:08.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2285,44.8867,-92.9825,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/0aae6c7740a2482e9ee46f584933a05a_7,http://data-ramseygis.opendata.arcgis.com/datasets/0aae6c7740a2482e9ee46f584933a05a_7.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/7,,FeatureServer,Environmental|Soils
921ff78af305459a82f0b09d03cb934e_19,05b-27123,Right of Ways,,"This dataset contains federal, state, county  municipal platted right of ways.Right of Way boundaries support many functions including automated half and quarter section map production, thematic mapping, land records and property assessment, and surveying and engineering projects.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T16:17:41.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8904,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/921ff78af305459a82f0b09d03cb934e_19,http://data-ramseygis.opendata.arcgis.com/datasets/921ff78af305459a82f0b09d03cb934e_19.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/19,,FeatureServer,Right of Way|Cadastral|Parcel|Ramsey County
3115ff609037465796604556843420be_33,05b-27123,Attributed Parcels,,"Attributed Parcel Polygons have boundaries that represent property descriptions (legal descriptions) and land ownership. The attribute fields are based on ones provided in Ramsey County Users Group shapefiles, ParPts and OnLineCore, and MetroGIS Parcel Datasets. These fields are populated from a compilation of records and information from various state, county and city offices, and other sources. This data is joined to Ramsey Countys Parcel data using a property identification number (PIN) which is assigned to both polygons and points and is the primary link to county tax and assessment data.?In 1986, parcels were digitized from hand drawn 1:2400 half and 1:1200 quarter section maps. In 1995, the parcel data layer was converted to ArcINFO format and held in the ArcStorm data base. Parcels were converted in 2005 to an ESRI ArcGIS GeoDatabase. In 2013, Attributes, which were previously joined only to Parcel Points, were added to Parcel Polygons.?Parcel Points are used to represent the one-to-many relationship that Common Interest Communities (CIC), Apartment Ownerships or Condominiums, as well as Manufactured Homes and Apartment Units have with the Parcel Polygons. Polygons associated with CICs, Apartment Ownerships and Condominiums use the smallest Parcel Point PIN as their PIN and have attribute data limited information that is not unit specific (e.g., tax payer name and address information, tax and estimated market values are omitted). There are a few cases where polygons exist but there is no associated point, these include common areas associated with a CIC, parks or water; no official PIN exists for these polygons and there is no attribute data.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T18:34:09.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8878,-92.9827,45.1239",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/3115ff609037465796604556843420be_33,http://data-ramseygis.opendata.arcgis.com/datasets/3115ff609037465796604556843420be_33.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/MapRamsey/MapRamseyOperationalLayersAll/MapServer/33,,MapServer,Cadastral|Parcels|Ramsey County
acca01af55d6406a9e1c8b7e51ffe6a7_16,05b-27123,Historic Right of Ways,,"This dataset contains areas which were federal, state, county  municipal platted right of ways, but have since their creation been vacated.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T16:03:15.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2271,44.8951,-92.9831,45.1246",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/acca01af55d6406a9e1c8b7e51ffe6a7_16,http://data-ramseygis.opendata.arcgis.com/datasets/acca01af55d6406a9e1c8b7e51ffe6a7_16.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/16,,FeatureServer,Right of Way|Cadastral|Parcel|Ramsey County
c91fe9b09f984ad085755cc014d73d66_30,05b-27123,Townships,,"This data set contains polygons that represent townships. In 1985, Ramsey County began a 5 year project to modernize it's land records mapping system to create a computerized Land Information System. As part of the project, the County developed an accurate coordinate control base for this mapping system. The 27 existing State and Federal first order accuracy positions in Ramsey County were densified by a GPS (Global Positioning System) Network of 171 second order accuracy positions. These positions were established and recorded on existing public land survey corner monuments and accessory monuments through out the county.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T23:12:43.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8867,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/c91fe9b09f984ad085755cc014d73d66_30,http://data-ramseygis.opendata.arcgis.com/datasets/c91fe9b09f984ad085755cc014d73d66_30.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/30,,FeatureServer,PLSS|Survey|Townships
dedb6b61846047f996b456aa79173ee9_36,05b-27123,Miscellaneous Structures,,"Miscellaneous structures contain polygons features including catch basins, dams, loading docks, smokestacks, tanks, water towers and other impervious structures. These features were created from 2015 aerial photography observation and interpretation?",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T18:06:28.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.234,44.8828,-92.9735,45.1291",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/dedb6b61846047f996b456aa79173ee9_36,http://data-ramseygis.opendata.arcgis.com/datasets/dedb6b61846047f996b456aa79173ee9_36.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/36,,FeatureServer,location|structure|catch basin|dam|platform|silo|smokestack|solar panel|tank|water tower|Infrastructure
30d93de5b62040959670a6c648459391_33,05b-27123,Quarter Quarter Sections,,"This data set contains polygons that represent quarter quarter sections. In 1985, Ramsey County began a 5 year project to modernize it's land records mapping system to create a computerized Land Information System. As part of the project, the County developed an accurate coordinate control base for this mapping system. The 27 existing State and Federal first order accuracy positions in Ramsey County were densified by a GPS (Global Positioning System) Network of 171 second order accuracy positions. These positions were established and recorded on existing public land survey corner monuments and accessory monuments through out the county.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T20:50:55.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8867,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/30d93de5b62040959670a6c648459391_33,http://data-ramseygis.opendata.arcgis.com/datasets/30d93de5b62040959670a6c648459391_33.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/33,,FeatureServer,PLSS|Survey|Quarter Quarter Sections
16011400fccd4310abade7b77866b88e_38,05b-27123,Recreational Structures,,"Recreation contain polygons that represent features including basketball courts, hockey rinks, playgrounds, skate parks, swimming pools and tennis courts. These structures were created from 2015 aerial photography observation and interpretation using stereo processing techniques.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T18:22:34.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2341,44.883,-92.9771,45.1285",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/16011400fccd4310abade7b77866b88e_38,http://data-ramseygis.opendata.arcgis.com/datasets/16011400fccd4310abade7b77866b88e_38.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/38,,FeatureServer,Infrastructure|location|recreation facilities|playgrounds|sports facilities.
c2922202c12b4c359a633377f2a923f4_29,05b-27123,Section Lines,,This dataset contains lines that represent the Public Land Survey (PLS) for Ramsey County Minnesota.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T20:25:22.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8867,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/c2922202c12b4c359a633377f2a923f4_29,http://data-ramseygis.opendata.arcgis.com/datasets/c2922202c12b4c359a633377f2a923f4_29.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/29,,FeatureServer,planningCadastre|township|range|PLSS|section lines|quarter section lines|government survey
1d885379344b4bd9b98beb6ba70f1175_1,05b-27123,Cities,,"This data set contains polygons that represent Municipal boundaries. The Municipal boundaries were originally digitized from MNDOT municipality maps. Over time, these boundaries have been edited to better match Ramsey County parcel data.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-11-29T20:49:52.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8867,-92.9826,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/1d885379344b4bd9b98beb6ba70f1175_1,http://data-ramseygis.opendata.arcgis.com/datasets/1d885379344b4bd9b98beb6ba70f1175_1.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/MapServer/1,,MapServer,Cities|Municipalities|Administrative
c43ee9d6f99741bb8691ead89dc2c23c_26,05b-27123,Control Corners,,"This data set contains points that represent section corners. In 1985, Ramsey County began a 5 year project to modernize it's land records mapping system to create a computerized Land Information System. As part of the project, the County developed an accurate coordinate control base for this mapping system. The 27 existing State and Federal first order accuracy positions in Ramsey County were densified by a GPS (Global Positioning System) Network of 171 second order accuracy positions. These positions were established and recorded on existing public land survey corner monuments and accessory monuments through out the county.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T22:16:07.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2361,44.8903,-92.9791,45.1248",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/c43ee9d6f99741bb8691ead89dc2c23c_26,http://data-ramseygis.opendata.arcgis.com/datasets/c43ee9d6f99741bb8691ead89dc2c23c_26.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/26,,FeatureServer,PLSS|Survey|Control Corners
e1d26ac7a8944f1f8059f5659f656fe1_11,05b-27123,Parcel Points,,"Attributed Parcel Point contains data fields previously contained in Ramsey County Users Group shapefiles, ParPts and OnLineCore, and MetroGIS Parcel Datasets. These fields are populated from a compilation of records and information from various state, county and city offices, and other sources. This data is joined to Ramsey Countys Parcel Point data using a property identification number (PIN) which is assigned to both polygons and points and is the primary link to county tax and assessment data.?In 1986, parcels were digitized from hand drawn 1:2400 half and 1:1200 quarter section maps. In 1995, the parcel data layer was converted to ArcINFO format and held in the ArcStorm data base. Parcel Points were created from parcel centroids. Parcel Points were converted in 2005 to an ESRI ArcGIS GeoDatabase.?When Parcel Points were originally created, there was a one-to-one relationship with identical PINs on both Parcel Polygons and Parcel Points with additional Parcel Points added for Common Interest Communities, Apartment Ownerships or Condominiums, where there is a one-to-many relationship with the Parcel Polygon having the smallest PIN for all associated Parcel Points. Parcel Points were also added for Manufactured Homes and are being added for Apartment Units. The PIN for Manufactured Homes contains a number for the Manufactured Home Park followed by an M then a unique number. The PIN for Apartments Units begins with a U and is followed by the PIN for the Parcel Polygon; attribute data for Apartment Units consists primarily of site address information. The Attributed Parcel Point field, TaxParcelID, can be used to identify the associated Parcel Polygon based on its PIN, and ParcelCode can be used to identify if there is a one-to-many relationship between the point  polygon features.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-12-01T18:05:36.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2282,44.8909,-92.9829,45.1245",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/e1d26ac7a8944f1f8059f5659f656fe1_11,http://data-ramseygis.opendata.arcgis.com/datasets/e1d26ac7a8944f1f8059f5659f656fe1_11.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/11,,FeatureServer,Cadastral|Parcels
ba48ceeb5a01436ca8c0e5c39ca2971c_21,05b-27123,Subdivisions,,"This dataset contains Subdivisions, which includes Subdivision and Registered Land Survey (RLS) Plats.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-04-26T16:25:54.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2284,44.8905,-92.9827,45.1247",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/ba48ceeb5a01436ca8c0e5c39ca2971c_21,http://data-ramseygis.opendata.arcgis.com/datasets/ba48ceeb5a01436ca8c0e5c39ca2971c_21.zip,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/21,,FeatureServer,Subdivision|Cadastral|Parcel|Ramsey County|Plat|Registered Land Survey.
a65ffcd4c1224620870d9abd56379c71_0,05b-27123,Transportation Structures,,"Transportation Structures contain polygon features including alleys, bridges, driveways, paved and unpaved roads, sidewalks and trails. These features were created from 2015 aerial photography observation and interpretation using stereo processing techniques.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-27T16:35:12.000Z,,,"Ramsey County, Minnesota|Minnesota","-93.2343,44.8819,-92.9733,45.1292",Minnesota,"Ramsey County, Minnesota",Map Portal,http://data-ramseygis.opendata.arcgis.com/datasets/a65ffcd4c1224620870d9abd56379c71_0,http://data-ramseygis.opendata.arcgis.com/datasets/a65ffcd4c1224620870d9abd56379c71_0.zip,https://services2.arcgis.com/527XtFVf9JKOTqu5/arcgis/rest/services/Transportation_gdb/FeatureServer/0,,FeatureServer,Transportation
