identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
abbccdba911a4610a60aab68a2a77328_5,04c-01,Floodplain Base Flood Elevations,,"Base Flood Elevation. The Digital Flood Insurance Rate Map (DFIRM) Database depicts flood risk information and supporting data used to develop the risk data. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual-chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The file is georeferenced to earth's surface using the UTM projection and coordinate system. The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12000.  Insurance applications include enforcement of the mandatory purchase requirement of the Flood Disaster Protection Act, which ... requires the purchase of flood insurance by property owners who are being assisted by Federal programs or by Federally supervised, regulated or insured agencies or institutions in the acquisition or improvement of land facilities located or to be located in identified areas having special flood hazards, Section 2 (b) (4) of the Flood Disaster Protection Act of 1973. In addition to the identification of Special Flood Hazard Areas (SFHAs), the risk zones shown on the FIRMs are the basis for the establishment of premium rates for flood coverage offered through the NFIP. The DFIRM Database presents the flood risk information depicted on the FIRM in a digital format suitable for use in electronic mapping applications. The DFIRM database is a subset of the Digital FIS database that serves to archive the information collected during the FIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:55:37.000Z,,,Washington D.C,"-77.1196567256,38.7990076319,-76.9110037423,38.9948208167",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/abbccdba911a4610a60aab68a2a77328_5,http://opendata.dc.gov/datasets/abbccdba911a4610a60aab68a2a77328_5.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/5,,MapServer,Base Flood Elevation|COMMUNITY WASHINGTON|COUNTY DISTRICT OF COLUMBIA|COUNTYFIPS 11001|DFIRM|DFIRM Database|Digital Flood Insurance Rate Map|Elevation|Environment|FEMA Flood Hazard Zone|FEMACID 110001|FIRM|Flood Insurance Rate Map|Floodway|Hydrology|Inland Waters|NFIP|REGION 03|Riverine Flooding|SFHA|Special Flood Hazard Area|STATE DC|Structure
02923e4697804406b9ee3268a160db99_11,04c-01,DC Quadrants,,"District of Columbia quadrants. The dataset contains locations and attributes of the District of Columbia quadrants, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T19:20:22.000Z,,,Washington D.C,"-77.1198963212,38.7915818466,-76.9090163369,38.9959674016",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/02923e4697804406b9ee3268a160db99_11,http://opendata.dc.gov/datasets/02923e4697804406b9ee3268a160db99_11.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/11,,MapServer,Administrative|boundary|DC|DC|DC GIS|DCGIS|District of Columbia|Geography|Government Jurisdiction|imageryBasemapsEarthCover|location|Open Data|political|Political Jurisdiction|Quadrant|Washington|Washington DC
7c45f7875cc84cad9dc2375c21858f95_49,04c-01,District Land (RPTA Ownership),,"District Land (RPTA Ownership polygons). The dataset contains locations and attributes of owner polygons, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. The tax information (attribution) comes from OTR's Public Extract file. The creation of this layer is automated, occurs weekly, and uses the most currently available tax information. The date of the extract can be found in the EXTRACTDATfield in this layer. Please visit http://vpm.dc.gov/ for additional information. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-06-04T18:32:24.000Z,,,Washington D.C,"-77.1194,38.8016,-76.9093,38.996",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/7c45f7875cc84cad9dc2375c21858f95_49,http://opendata.dc.gov/datasets/7c45f7875cc84cad9dc2375c21858f95_49.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/49,,MapServer,Cadastral|DC|DC|DC GIS|DC land|DC owned Land|DCGIS|District of Columbia|Land|location|Lot|oct2016|Open Data|otr|parcel|Property|record|reservation|Square|tax|vector|vpm|Washington|Washington DC
98aee40a55384ddc8f1f1ea4088cdde9_8,04c-01,National Parks by name,,"Digital version of the National Park Service Map A, indicating Park Service properties and other government-owned land. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:13:53.000Z,,,Washington D.C,"-77.1194130491,38.8030756833,-76.9224387517,38.9955306332",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/98aee40a55384ddc8f1f1ea4088cdde9_8,http://opendata.dc.gov/datasets/98aee40a55384ddc8f1f1ea4088cdde9_8.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Recreation_WebMercator/MapServer/8,,MapServer,DC|DC|DC GIS|DCGIS|District of Columbia|location|National Park Service|Open Data|Park|Recreation|society|Washington|Washington DC
71432cce5f3d40e799245d781ab8c00d_42,04c-01,Boundary Stones Location,,"DC Boundary stone locations. The dataset contains locations and attributes of DC Boundary stones, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by A. Morton Thomas amp; Associates, Inc. identified DC Boundary stone locations. DC Boundary stones field surveyed by GPS and conventional survey methods. Surveyed accuracy is +/- 5cm horizontal and +/- 9cm vertical. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:10:08.000Z,,,Washington D.C,"-77.1725492718,38.7902193208,-76.9090341132,38.9959633137",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42,http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/42,,MapServer,Cadastral|DC|DC|DC Boundary stones|DC GIS|DCGIS|District of Columbia|Land|Open Data|Property|Washington|Washington DC
f2c27eace3c147f0826beee5cda14874_17,04c-01,Snow Emergency Service Roads,,"Designated snow emergency service roads in the Winter seasons of the District of Columbia, during a snow storm.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:14:40.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/f2c27eace3c147f0826beee5cda14874_17,http://opendata.dc.gov/datasets/f2c27eace3c147f0826beee5cda14874_17.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/17,,MapServer,DC|DC GIS|DDOTGIS|District of Columbia|Emergency|Route|snow|Snow Route|Transportation|Washington|Washington DC
aa6caa72d5d64aedb6287e3cbb4a65a6_43,04c-01,Public Art Building Communities by Individuals in 2015,,"The Public Art Building Communities grant (PABC) is available to individual artists and organizations to create and install temporary or permanent public artwork that enhances District neighborhoods. Eligible projects include, but are not limited to: sculpture, mosaics, artistic streetscape improvements, murals, paving patterns, video installations, custom benches, stained glass windows, artistic gates and railings, etc. Performance art based projects are ineligible for PABC funding. The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. ? Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. ?Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. ?These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. ? To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-10-26T15:32:58.000Z,,,Washington D.C,"-77.1095,38.8273,-76.9198,38.9943",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/aa6caa72d5d64aedb6287e3cbb4a65a6_43,http://opendata.dc.gov/datasets/aa6caa72d5d64aedb6287e3cbb4a65a6_43.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/43,,MapServer,art|artist|Awards|cultural|dc|DC Commission on the Arts and Humanities|dc gis|dccah|Fellowship|grant|Grants|Location|location|PlanningCadastre|society
ccca0411369f47a1a19cab79a4323dd6_68,04c-01,Guardrails and Barriers,,Guardrails and barriers. This dataset was collected as part of the planimetric mapping project. Hidden features were added as enhancements to this dataset.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:15:11.000Z,,,Washington D.C,"-77.1195595668,38.7927175508,-76.9120949496,38.9960352423",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68,http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/68,,MapServer,Open Data|Washington DC|DC GIS|District of Columbia|Transportation
3cfdb871bf404c32a62935ca175c8faf_0,04c-01,Parcel Property Scans,,Real property parcel scanned images.,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-10-06T15:16:06.000Z,,,Washington D.C,"-77.1199,38.7915,-76.909,38.996",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/3cfdb871bf404c32a62935ca175c8faf_0,http://opendata.dc.gov/datasets/3cfdb871bf404c32a62935ca175c8faf_0.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/ParcelScan_WebMercator/MapServer/0,,MapServer,Administrative|Boundary|boundary|DC|dc|dc gis|DCGIS|District of Columbia|Government Jurisdiction|image|imageryBasemapsEarthCover|land|oct2016|Open Data|parcel|planning|political|Political Jurisdiction|property|property and land|real estate|Washington|washington dc
6acd81c607a343e8b5b0bcba93ac47d0_35,04c-01,2014 Grants in Aid,,"Grants-In-Aid (GIA) is available to arts and humanities organizations whose primary function is exhibition, presentation or training in the arts and humanities. GIA offers general operating support to organizations that focus on the following areas: dance, design, folk and traditional arts, literature, media arts, music, theatre, and visual arts such that its total activities and/or services are concentrated on and devoted to the arts and humanities. The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. ? Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. ?Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. ?These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. ? To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:39:15.000Z,,,Washington D.C,"-77.1094799659,38.8273020471,-76.9198164848,38.9943466559",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/6acd81c607a343e8b5b0bcba93ac47d0_35,http://opendata.dc.gov/datasets/6acd81c607a343e8b5b0bcba93ac47d0_35.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/35,,MapServer,art|artist|Awards|Cultural|DC Commission on the Arts and Humanities|DC GIS|dccah|District of Columbia|Fellowship|grant|Grants|Location|location|Open Data|PlanningCadastre|Society|Washington DC
6d23f7e1200945c7bd0ae90afafd84ee_39,04c-01,Illegal Fireworks in Last 30 Days,,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for Illegal fireworks service requests in?the last?30 days.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-10T20:09:04.000Z,,,Washington D.C,"-77.176,38.755,-76.896,39.035",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/6d23f7e1200945c7bd0ae90afafd84ee_39,http://opendata.dc.gov/datasets/6d23f7e1200945c7bd0ae90afafd84ee_39.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/39,,MapServer,fireworks|fems|mpd|dc|dc gis|311|dec2015|washington|safety
07e3b785872a4e4b89b183c171b2f5bc_7,04c-01,Central Employment Areas (CEA),,"Central Employment Area. The dataset is a polygon representing the location and attributes of Central Employment Area (CEA) (the CEA is the core area of the District of Columbia where the greatest concentration of employment in the city and region is encouraged), created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Jurisdictions were identified from public records (map and written description created by the National Capital Planning Commission) and heads-up digitized from the 1995 orthophotographs. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T19:20:19.000Z,,,Washington D.C,"-77.0539102869,38.8603584277,-76.9870303479,38.9107951162",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/07e3b785872a4e4b89b183c171b2f5bc_7,http://opendata.dc.gov/datasets/07e3b785872a4e4b89b183c171b2f5bc_7.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/7,,MapServer,Administrative|boundary|Central employment area|DC|DC|DC GIS|DCGIS|District of Columbia|Open Data|Planning area|political|Washington|Washington DC
f99ebdaf667549188e9f3c38ee0b13fe_46,04c-01,Impervious Surface 2015,,"The dataset contains basemap (planimetric) features that are typically classified as impervious surface captured in 2015., created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Some examples of Impervious Surfaces include: Airport Taxiways, Helipads, Outdoor Building Stairs, Buildings, Sidewalks, Roads, Alleys, Driveways, and Swimming Pools.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-08-22T19:16:23.000Z,,,Washington D.C,"-77.1176,38.7923,-76.9093,38.9956",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/f99ebdaf667549188e9f3c38ee0b13fe_46,http://opendata.dc.gov/datasets/f99ebdaf667549188e9f3c38ee0b13fe_46.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/46,,MapServer,aug2016|dc|dc gis|dc water|doee|environment|impervious|runoff|storm water|surface
36b5d185ab2d4107958932814988f388_4,04c-01,Parking Violations Summary for 2009 - Weeks 1 to 26,,"The?Vision Zero?data contained in this layer pertain to parking violations issued by the District of Columbia's?Metropolitan Police Department (MPD)?and partner agencies with the authority to do so. For example, the?District Department of Transportation's (DDOT)?traffic control officers who?prevent congestion through enforcement and control at intersections throughout the District. Locations of moving violations are identified from a database provided by the?District?Department of Motor Vehicles (DMV).The data is summarized by ticket counts based on time of day, week of year, year, and category of violation.?The summary form was created as a series of aggregated street segment data, in order to view spatial patterns on a weekly basis. This is a temporal crosstab of violation types (defined below) by week and time of day (ranges defined below).Users are able to query by week to get a DC-wide yearly and weekly perspective on over?50 different combinations of violations.??Create interesting street segment heat maps which can get quite specific to identify patterns and answer questions. For example, what type of parking violations occurred the most in the time period of this data? These data will give up to?26 distinct street segments of information ? one for each week of the half year.Field Definitions:Identification?Weeknumber ? Week of Year, based on a Sunday start of the weekStreetSeg ? Street Segment ID, corresponds to the DDOT street centerline ?StreetSegID? fieldRegistered Name ? Street nameStreetType ? Type of Street (Road, Ave, etc)Quad ? DC Quadrant?FromAddLeft ? Unit number start (for approximating this segment?s block)?ToAddLeft ? Unit number end (for approximating this segment?s blockMovingImproper commercial and residential vehicle parkingparking in a manner impeding bicycle and pedestrian access parking meter violations?miscellaneous parking violations parking in a restricted/reserved curbside use zone ?residential permit parking program violationsImportant Notes:? Records which could not be associated to a street centerline segment (StreetSeg) were excluded from these summaries. Records which do not have a time of day associated with the violation were excluded from these summaries.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-02-10T17:41:01.000Z,,,Washington D.C,"-77.1122,38.8147,-76.9094,38.9953",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/36b5d185ab2d4107958932814988f388_4,http://opendata.dc.gov/datasets/36b5d185ab2d4107958932814988f388_4.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ViolationsSummary/MapServer/4,,MapServer,transportation|DDOT|violations|Vision Zero|VZ|feb2016|odtest|DPW|DMV|dc|washington dc|MPD|police|enforcement|parking|parking violation|ppsa|vision zero
14eb1c6b576940c7b876ebafb227febe_10,04c-01,National Parks,,"Digital version of the National Park Service Map A, indicating Park Service properties and other government-owned land. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:13:55.000Z,,,Washington D.C,"-77.1194130491,38.8030756833,-76.9224387517,38.9955306332",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/14eb1c6b576940c7b876ebafb227febe_10,http://opendata.dc.gov/datasets/14eb1c6b576940c7b876ebafb227febe_10.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Recreation_WebMercator/MapServer/10,,MapServer,DC|DC|DC GIS|DCGIS|District of Columbia|location|National Park Service|Open Data|Park|Recreation|society|Washington|Washington DC
a1f26406654445f0b61ff73ac4ab0572_18,04c-01,Capital Projects in 2012,,"Capital Projects 2012 locations. The dataset contains locations and attributes of Capital Projects 2012, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the Executive office of the mayor identified Capital Projects 2012 locations. The project information was used in the DC 2012 budget document. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:13:07.000Z,,,Washington D.C,"-77.0936142134,38.820484292,-76.9300484731,38.9846078903",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/a1f26406654445f0b61ff73ac4ab0572_18,http://opendata.dc.gov/datasets/a1f26406654445f0b61ff73ac4ab0572_18.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/18,,MapServer,budget|Capital Projects|DC|DC|DC GIS|DCGIS|Development|development|District of Columbia|government|Government Services|Public|Public Service|Service|Washington|Washington DC
f95090dd154041b595f2f41d79e89979_10,04c-01,Retail Sites,,"DC retail locations. The dataset contains locations and attributes of retail opportunities in DC, created by the Washington, DC Economic Partnership (WDCEP). While every attempt was made to ensure the quality of the information in our retail sites database, the Washington, DC Economic Partnership (WDCEP) make no warranty, guarantee as to its accuracy, completeness or usefulness for any given purpose. While the WDCEP attempts to update the database when new information comes available it is always recommend that you outreach to each sites' contact(s) for the most up-to-date information. All site locations are approximate and may not reflect the true location of the building/site. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:36:11.000Z,,,Washington D.C,"-77.1028123507,38.8311463051,-76.9158920822,38.9842603498",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/f95090dd154041b595f2f41d79e89979_10,http://opendata.dc.gov/datasets/f95090dd154041b595f2f41d79e89979_10.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/10,,MapServer,Available Space|DC|DC|DC GIS|DCGIS|District of Columbia|First Floor|Retail|Retail Opportunities|Washington
0c882dcf6e7d480a9eedfa618cc24c9d_8,04c-01,Snapbase,,"Miscellaneous Polygon (statues, planters, benches, Bollard, etc). Contract NCPC 93-02. This document describes the planimetric map production for the 350 tiles located in Washington DC and the surrounding states of MD and VA.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-04-27T16:51:30.000Z,,,Washington D.C,"-77.1203843428,38.7915813468,-76.9090163369,38.9959674015",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/0c882dcf6e7d480a9eedfa618cc24c9d_8,http://opendata.dc.gov/datasets/0c882dcf6e7d480a9eedfa618cc24c9d_8.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Facility_and_Structure/MapServer/8,,MapServer,Common Boundary|DC|DC GIS|Digitizing Base|District of Columbia|Facility|Open Data|Planimetrics|society|Structure|structure|transportation|Washington|Washington DC
3f4d5721f103467e8342496a39cd8c36_6,04c-01,Census Block Groups by 2000 Population,,"Unofficial Census block group boundaries for the District of Columbia. These boundaries were compiled from an unofficial U.S. Census TIGER/line product that reflects updates to the original TIGER boundaries based on planimetric data supplied by the District of Columbia. This product is generally consistent with District of Columbia planimetric data, although boundary geometries are not identical, and often vary by 5 to 10 centimeters.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:47:50.000Z,,,Washington D.C,"-77.1198962816,38.7915825762,-76.9092619946,38.9958889603",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/3f4d5721f103467e8342496a39cd8c36_6,http://opendata.dc.gov/datasets/3f4d5721f103467e8342496a39cd8c36_6.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/6,,MapServer,Block Group|Blockgroup|census|DC GIS|Demographic|District of Columbia|Geography|People|Population|society|Tiger|Washington DC
cb5a598122814116b56806a61bac3559_5,04c-01,Permit Inspections,,"Permit inspections are mostly scheduled during approval (pre-inspection), after work completion (final inspection) to check if the restoration of any cut is properly done. This also includes refunds for deposits and issuing Notice of Violation (NOV).",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-11-06T18:04:03.000Z,,,Washington D.C,"-77.136,38.786,-76.928,38.994",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/cb5a598122814116b56806a61bac3559_5,http://opendata.dc.gov/datasets/cb5a598122814116b56806a61bac3559_5.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DDOT/MapServer/5,,MapServer,ddot|nov2017|permit|construction|inspection|transportation|washington dc|dc|dcgis|district of columbia|public space
27221bef23ed4f5aa6e8e51d51edede9_19,04c-01,Development Enterprise Zones,,"The Development Enterprise Zones are used for the purposes of the Certified Business Enterprise program, for active businesses and businesses seeking certification from the Department of Small and Local Businesses (DSLBD).For more information visit, http://dslbd.dc.gov",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:36:16.000Z,,,Washington D.C,"-77.0826549498,38.7916595126,-76.9091603621,38.9631104569",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/27221bef23ed4f5aa6e8e51d51edede9_19,http://opendata.dc.gov/datasets/27221bef23ed4f5aa6e8e51d51edede9_19.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/19,,MapServer,boundary|Business|Census|Census Tract|DC|DC|DC GIS|DCGIS|District of Columbia|Economic|Economic Incentive Zone|economy|Enterprise Zone|Government Jurisdiction|Open Data|Tract|Washington|Washington DC
e0d93774f3e4453cbc61f256b1080383_29,04c-01,Neighborhood Planning Areas,,The dataset contains locations and attributes of Neighborhood Planning Areas provided by the Office of Planning (DCOP). These do not reflect precise neighborhood locations and do not necessarily include all commonly-used neighborhood designations.  There is no formal set of standards that describes which neighborhoods are included in this dataset.  Note that the District of Columbia does not have official neighborhood boundaries.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-06-04T17:56:44.000Z,,,Washington D.C,"-77.1194,38.8034,-76.9092,38.9957",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/e0d93774f3e4453cbc61f256b1080383_29,http://opendata.dc.gov/datasets/e0d93774f3e4453cbc61f256b1080383_29.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planning_Landuse_and_Zoning_WebMercator/MapServer/29,,MapServer,DC GIS|District of Columbia|june2015|Landuse|neighborhood|neighborhood planning|Planning|residential|Washington DC|Zoning
6aa6d6b7414944ccad4e6758074a3125_1,04c-01,Capital Projects in 2010,,"Capital Projects locations. The dataset contains locations and attributes of Capital Projects, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the Executive office of the mayor identified Capital Projects locations. The project information was used in the DC budget document. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:12:57.000Z,,,Washington D.C,"-77.08788817,38.8136882278,-76.9121965415,38.9846078903",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/6aa6d6b7414944ccad4e6758074a3125_1,http://opendata.dc.gov/datasets/6aa6d6b7414944ccad4e6758074a3125_1.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/1,,MapServer,budget|capital projects|DC GIS|development|District of Columbia|government|Public|Public Service|Service|Washington DC
14dbcff647a64334b4c84cdb21f962d5_91,04c-01,Traffic Control Officer,,"Traffic Control Officer Locations. The dataset contains locations and attributes of Traffic Control Officer Locations, created as part of the District of Columbia, Department of Transportation (DDOT) Street Spatial Database (SSD). A database provided by the District of Columbia, Department of Transportation identified Traffic Control Officers. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:15:25.000Z,,,Washington D.C,"-77.0686266262,38.8875514415,-77.0219106715,38.9051914554",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/14dbcff647a64334b4c84cdb21f962d5_91,http://opendata.dc.gov/datasets/14dbcff647a64334b4c84cdb21f962d5_91.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/91,,MapServer,DC|DC|DC GIS|DCGIS|District of Columbia|Location|location|TCO|terrestrial|Traffic|Traffic Control Officer|transportation|Washington
