identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
bcbfa1408b4f4465bac2b45af58ec583_0,07c-01,Certificates Of Occupancy,,Certificates of occupancy issued by BSEED.,,,,,,2020-01-10T15:40:29.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/bcbfa1408b4f4465bac2b45af58ec583_0,,,,
69dcb1c2a3694466b312b7f164b2b7b8_0,07c-01,School Based Health Centers,,Health clinics based in schools with sponsorship from local health systems. Last updated in 2016.,,,,,,2019-05-30T18:44:39.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/69dcb1c2a3694466b312b7f164b2b7b8_0,,,,
eef9e4f1b184401bb5cb96ebfa23e843_0,07c-01,Wayne County Tax Auction 2017,,{{default.description}},,,,,,2019-05-29T15:05:25.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/eef9e4f1b184401bb5cb96ebfa23e843_0,,,,
565f9aa22e6046588890a8c32cd62c0f_0,07c-01,Restaurant Inspections,,{{default.description}},,,,,,2019-05-31T15:40:00.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/565f9aa22e6046588890a8c32cd62c0f_0,,,,
18969d520cf44f80bb1a0d26d59763a5,07c-01,WIC Sites,,"All locations offering WIC services, both contracted offices and Health Department services.",,,,,,2019-05-30T16:07:28.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/18969d520cf44f80bb1a0d26d59763a5,,,,
7101f259c000494fbcabebce70cfe955_0,07c-01,Certificates Of Compliance,,Certificates of Compliance issued by BSEED.,,,,,,2020-01-10T15:32:33.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/7101f259c000494fbcabebce70cfe955_0,,,,
571496959bd149558e742075120b414b_0,07c-01,Health Insurance Coverage by ZIP Code Tabulation Area,,"This dataset provides an estimate of the percent of Detroit residents who reported having health insurance at the time they completed the American Community Survey (ACS). The data is averaged over 5 years. This data can be also be accessed in Table S2701 on the American FactFinder website.Note that the data is provided by ZIP Code Tabulation Area (ZCTA), which may not exactly match USPS ZIP Code service areas. For more information: https://web.archive.org/web/20130617034846/http://www.census.gov/geo/reference/zctas.html",,,,,,2019-05-30T17:34:37.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/571496959bd149558e742075120b414b_0,,,,
f28f7d5e178747caaf6e92dbf725703d_0,07c-01,Colleges and Universities,,Colleges and universities within the city of Detroit.,,,,,,2018-12-10T20:15:58.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/f28f7d5e178747caaf6e92dbf725703d_0,,,,
86b221bb68ca4364afe81d156e54f95c_0,07c-01,City of Detroit Boundary,,A boundary file for the city of Detroit - this is not clipped to the coastline.,,,,,,2018-11-29T16:17:00.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/86b221bb68ca4364afe81d156e54f95c_0,,,,
7695dce520fe43c3a6aea045a606b014_0,07c-01,Number of Gonorrhea Cases by Age Group,,"Outpatient clinics, hospitals, doctors offices and other health facilities report STD cases to the Michigan Department of Health  Human Services. Cases include Detroit residents and reports of out-of-state testing for Detroit residents between 2001-2017. Data last updated by MDHHS 09/25/2018.",,,,,,2019-05-30T17:03:17.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/7695dce520fe43c3a6aea045a606b014_0,,,,
00c18efb31d94dc99ed61308e9c84562_0,07c-01,Hospitals,,{{default.description}},,,,,,2019-05-30T18:48:27.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/00c18efb31d94dc99ed61308e9c84562_0,,,,
6f53236b6d0240a3b012f50ea58b640f_0,07c-01,Improve Detroit Issues,,Learn more at: http://www.detroitmi.gov/How-Do-I/Mobile-Apps/ImproveDetroit,,,,,,2019-09-06T19:37:13.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/6f53236b6d0240a3b012f50ea58b640f_0,,,,
06e12abcc92f40608f7d24f59ae570e9_0,07c-01,DPD Non Fatal Shooting Offenses Victims Confirmed,,{{default.description}},,,,,,2019-05-31T13:46:31.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/06e12abcc92f40608f7d24f59ae570e9_0,,,,
990a559e64754eb4a2e3cf34fce6516f_0,07c-01,Liquor Licenses,,{{default.description}},,,,,,2019-12-15T20:27:02.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/990a559e64754eb4a2e3cf34fce6516f_0,,,,
3f782b4894ec46caa5eb76907529de83_0,07c-01,Medically Underserved Areas Population,,The Medically Underserved Areas/Populations (MUA/P) show designated MUA/Ps as well as MUA/Ps as they relate to HRSA Office of Rural Health Policy (ORHP) designated rural health areas. MUA/P designations are based on the Index of Medical Underservice (IMU). IMU is calculated based on four criteria: population to provider ratio; percent of the population below the federal poverty level; percent of the population over age 65; and infant mortality rate.,,,,,,2019-05-30T15:58:46.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/3f782b4894ec46caa5eb76907529de83_0,,,,
be167b5a3155495d8021f39b9def5c80_0,07c-01,Federal Empowerment Zone,,Boundary of the 1994 federal empowerment zone.,,,,,,2019-04-29T13:37:49.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/be167b5a3155495d8021f39b9def5c80_0,,,,
7e3ab46641ec431f91fd3d2d57cc4e0b_0,07c-01,Neighborhood Enterprise Zone (NEZ) Resolutions,,"Authorizing resolutions related to New Economic Zone (NEZ) districts, including 134 of 141 new and rehabilitation districts.? All documents are in pdf format, include research from the Detroit Planning and Development Department (PDD), and contain district boundary information.",,,,,,2019-03-26T19:47:42.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/7e3ab46641ec431f91fd3d2d57cc4e0b_0,,,,
eb2dce7b5bb9416aa08c3a5cbda93052_0,07c-01,Mayoral Appointee Salaries,,Salary information for all mayoral appointees.,,,,,,2019-05-30T17:42:54.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/eb2dce7b5bb9416aa08c3a5cbda93052_0,,,,
76e09cb0417a452aba99608ccf40f116_0,07c-01,Motor City Match Cash Awardees,,{{default.description}},,,,,,2019-07-08T15:17:24.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/76e09cb0417a452aba99608ccf40f116_0,,,,
5c5783282f11499ab82da107af532ac9_0,07c-01,Completed Residential Demolitions,,Completed residential demolitions since 1/1/2014.,,,,,,2018-11-01T15:08:06.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/5c5783282f11499ab82da107af532ac9_0,,,,
4a1f5a82312e4a1b9d65fa317166ecf0_0,07c-01,DPD Precincts,,{{default.description}},,,,,,2016-07-01T16:19:54.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/4a1f5a82312e4a1b9d65fa317166ecf0_0,,,,
0825badfe6304620a998d162be0e135e_0,07c-01,RMS Crime Incidents,,"This data reflects reported criminal offenses that have occurred in the City of Detroit. Offense data was extracted from the Detroit Police Department's records management system. This data set contains the most recent data available and is updated anytime DPD sends official crime records contributing to the Michigan Incident Crime Reporting (MICR) or the National Incident Based Reporting systems (reflected by the IBR Date field). It should be noted that some incidents involve the commission of multiple offenses, such as a domestic assault where property was also vandalized. Accordingly, the data describe all offenses associated with all reported incidents.",,,,,,2019-11-21T21:54:23.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/0825badfe6304620a998d162be0e135e_0,,,,
5265575f6598412893132e72068f4775_0,07c-01,Lead Reports,,Lead reports from BSEED.,,,,,,2020-01-16T17:35:13.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/5265575f6598412893132e72068f4775_0,,,,
e73c8ecc2c31451e8ff3802a0db7ec44,07c-01,Parcel Viewer,,{{default.description}},,,,,,2019-09-24T18:31:31.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/e73c8ecc2c31451e8ff3802a0db7ec44,,,,
7994a3dbdc784e4db05197ba063c6277_0,07c-01,Number of Syphilis Cases by Age Group,,"Cases include all syphilis cases, not exclusively primary and secondary syphilis cases, between 2001-2017.Outpatient clinics, hospitals, doctors offices and other health facilities report STD cases to the Michigan Department of Health  Human Services. Cases include Detroit residents and reports of out-of-state testing for Detroit residents. Data last updated by MDHHS 09/25/2018.",,,,,,2019-05-30T16:58:50.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/7994a3dbdc784e4db05197ba063c6277_0,,,,
4db0892a29804d57a4f399835e7fa824_0,07c-01,NEZ NR Districts,,See the changelog here.,,,,,,2019-04-25T16:18:01.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/4db0892a29804d57a4f399835e7fa824_0,,,,
92dad7583d534a278b647d97f2b6ed45_0,07c-01,Violations Cited per Restaurant Inspection,,{{default.description}},,,,,,2019-05-31T15:44:04.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/92dad7583d534a278b647d97f2b6ed45_0,,,,
2dab2f70653f4bb8b4f2b51619ec8329_0,07c-01,911 Calls For Service,,"This table shows all 911 police emergency response and officer-initiated calls for service in the City of Detroit since September 20, 2016. Emergency response calls are the result of people calling 911 to request police services. Officer-initiated calls include traffic stops, street investigations and other policing activities (such as observing crimes in progress) where police officers initiate the response. The table includes all calls taken, dispatch, travel, and total response times for those calls serviced by a police agency. The data also include the responding agency, unit, call type and category of each call. Should you have questions about this dataset, you may contact the Commanding Officer of the Detroit Police Department's Crime Intelligence Unit at 313-596-2250 or CrimeIntelligenceBureau@detroitmi.gov. ",,,,,,2019-11-14T18:11:55.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/2dab2f70653f4bb8b4f2b51619ec8329_0,,,,
85d8d7492c2d4dcea23533479b85cda7_0,07c-01,Neighborhood Stabilization Program II,,{{default.description}},,,,,,2019-05-29T15:41:12.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/85d8d7492c2d4dcea23533479b85cda7_0,,,,
4fc58f40c8d741eaaf8759ff3b672ae9_0,07c-01,Neighborhood Stabilization Program III,,{{default.description}},,,,,,2019-05-29T15:49:09.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/4fc58f40c8d741eaaf8759ff3b672ae9_0,,,,
21a86854126d46e9ad6ae82c586fcd7c_0,07c-01,Behavioral Risk Surveillance System,,"The Detroit specific BRFSS data is drawn from the Michigan Behavioral Risk Factor Survey (MiBRFS), an annual, statewide telephone survey of Michigan adults aged 18 years and older that is conducted through a collaborative effort among the Population Health Surveillance Branch (PHSB) of the Centers for Disease Control and Prevention (CDC), the Michigan State University Institute for Public Policy and Social Research (IPPSR), and the Michigan Department of Health and Human Services. Michigan BRFS data contribute to the national Behavioral Risk Factor Surveillance System that is managed by the PHSB at the CDC.",,,,,,2019-05-30T17:28:57.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/21a86854126d46e9ad6ae82c586fcd7c_0,,,,
6ec0b22bc67e4068af4c2f09cb7f31b4_0,07c-01,SMART Bus Stops,,Sourced from SMART's GTFS data.,,,,,,2019-09-06T20:02:28.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/6ec0b22bc67e4068af4c2f09cb7f31b4_0,,,,
c0459c89cb814ca495c00122a89df212,07c-01,Parcel Viewer,,{{default.description}},,,,,,2019-09-24T18:20:05.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/c0459c89cb814ca495c00122a89df212,,,,
2338c8bcbcd34f5e8beec4e9448c463d_0,07c-01,QLine Route,,The route followed by the QLine streetcar in downtown and midtown Detroit.,,,,,,2019-04-29T13:44:25.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/2338c8bcbcd34f5e8beec4e9448c463d_0,,,,
d837b05bdd9643698be30dfedbab0272_0,07c-01,Traffic Crashes,,All reported traffic crashes in Detroit from 2011-2016.,,,,,,2019-03-22T18:27:21.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/d837b05bdd9643698be30dfedbab0272_0,,,,
04ba7b817d1d45ba89aab539af7ec438_1,07c-01,DLBA Owned Properties 1,,Properties owned by the Detroit Land Bank Authority.?For more information about the DLBA?click here,,,,,,2019-01-18T20:02:50.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/04ba7b817d1d45ba89aab539af7ec438_1,,,,
a3b162bdb04f46a2a4240fbd5872ef3a_0,07c-01,Neighborhood Revitalization Strategy Areas (NRSA),,Neighborhood Revitalization Strategy Areas (NRSA).?Click Here for further information,,,,,,2019-02-20T18:01:44.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/a3b162bdb04f46a2a4240fbd5872ef3a_0,,,,
eb7d0ed79a9a4799922418be611fcb89_0,07c-01,"Trash, Recycling, Bulk Pick Up Zones",,"Trash, Recycling and Bulk pick up boundaries for the City of Detroit. These boundaries combine both east and west side city service providers (Advance and GFL)",,,,,,2017-04-10T14:50:58.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/eb7d0ed79a9a4799922418be611fcb89_0,,,,
b308d05e82614ab4979690e04c90294b,07c-01,Schools (All Schools) 2018 - 2019 ,,Data from State of Michigan's Center for Educational Performance and Information https://cepi.state.mi.us/eem/PublicDatasets.aspx,,,,,,2018-12-10T20:27:17.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/b308d05e82614ab4979690e04c90294b,,,,
7dd1167940a546d98949332dd4386116_0,07c-01,QLine Stops,,The route followed by the QLine streetcar in downtown and midtown Detroit.,,,,,,2019-04-29T13:45:35.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/7dd1167940a546d98949332dd4386116_0,,,,
003a2c591c554cf3a116a113aa3c134a_1,07c-01,Traffic Signals 1,,{{default.description}},,,,,,2019-05-31T13:33:47.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/003a2c591c554cf3a116a113aa3c134a_1,,,,
003a2c591c554cf3a116a113aa3c134a_0,07c-01,Traffic Signals 0,,{{default.description}},,,,,,2019-05-31T13:33:47.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/003a2c591c554cf3a116a113aa3c134a_0,,,,
9f6b399045dd4f5991835a65a1b20b7f_0,07c-01,Detroit Business Certification Register,,{{default.description}},,,,,,2020-02-05T16:55:31.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/9f6b399045dd4f5991835a65a1b20b7f_0,,,,
9152042be3fe45029643cd41f783568b_0,07c-01,MoGo Bike Share Locations,,MoGo bicycle share locations: includes station name and number of docks at each station.,,,,,,2017-11-15T20:50:11.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/9152042be3fe45029643cd41f783568b_0,,,,
7a608c3ca434474abbca3cbcf1f96c59_0,07c-01,Detroit Local Historic Districts,,"Map of all local historic districts in the City of Detroit that is updated regularly and intended to be used for reference purposes only. Each local historic district is enacted by an ordinance containing a legal boundary description and elements of design. To obtain a copy of an ordinance, please consult?Chapter 25 of the City Code?or contact the?Clerk's Office. Please note that all work conducted within a local historic district (construction, alteration, demolition, site work, etc.) requires review and approval by the?Historic District Commission.For more information about final reports or proposed local historic districts currently under study, please visit the?Historic Designation Advisory Board webpage?or contact staff at (313) 224-3487.",,,,,,2018-08-27T19:06:17.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/7a608c3ca434474abbca3cbcf1f96c59_0,,,,
04ba7b817d1d45ba89aab539af7ec438_0,07c-01,DLBA Owned Properties 0,,Properties owned by the Detroit Land Bank Authority.?For more information about the DLBA?click here,,,,,,2019-01-18T20:02:50.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/04ba7b817d1d45ba89aab539af7ec438_0,,,,
1bb071e094ee4b059ec1abd36f5f91c8_1,07c-01,DLBA Partner Sales 1,,Properties sold through by the Detroit Land Bank Authority's Partner Sales program.?For more information about the DLBA's sales programs?click here,,,,,,2019-04-30T18:48:03.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/1bb071e094ee4b059ec1abd36f5f91c8_1,,,,
262a76b1a591481db5c97f841631f0cd_0,07c-01,Restaurants,,{{default.description}},,,,,,2019-05-31T15:37:38.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/262a76b1a591481db5c97f841631f0cd_0,,,,
262a76b1a591481db5c97f841631f0cd_1,07c-01,Review,,{{default.description}},,,,,,2019-05-31T15:37:38.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/262a76b1a591481db5c97f841631f0cd_1,,,,
f6273f93db1b4f57b7091ef1f43271e7_0,07c-01,City of Detroit Zip Codes,,Zip codes within the City of Detroit,,,,,,2018-02-07T14:45:00.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/f6273f93db1b4f57b7091ef1f43271e7_0,,,,
1d58bb7735bd4ab9b5dc07be2bfe7027_0,07c-01,OCP Procurement Contracts,,"
  This data includes initial and amended contracts 
with suppliers. Purchase orders may be generated separately to pay 
suppliers for work completed under one of the contracts listed in this 
dataset. When possible, a link to the original contract document is provided.
",,,,,,2019-12-12T14:36:24.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/1d58bb7735bd4ab9b5dc07be2bfe7027_0,,,,
a66ff572be05469984365edbd73c5165_0,07c-01,DDOT Bus Stops,,Detroit Department of Transportation bus stops as of November 2019,,,,,,2019-12-06T14:03:12.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/a66ff572be05469984365edbd73c5165_0,,,,
892d8629cb8f4834b93e344da8173851_0,07c-01,Board of Police Commissioners Meeting Minutes,,"Dates and minutes for all meetings of the Detroit Board of Police Commissioners, dating back to 2011. Minutes are in Adobe .pdf format.For more information see?https://detroitmi.gov/government/boards/board-police-commissioners.",,,,,,2019-01-17T18:58:02.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/892d8629cb8f4834b93e344da8173851_0,,,,
003a2c591c554cf3a116a113aa3c134a,07c-01,Traffic Signals,,{{default.description}},,,,,,2019-05-31T13:33:47.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/003a2c591c554cf3a116a113aa3c134a,,,,
4aee55cb5aec42ed9fd15ed3da22d526_0,07c-01,Council Districts,,Detroit city council districts. These were implemented for the 2013 election after a 2009 voter referendum.,,,,,,2018-08-17T15:04:59.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/4aee55cb5aec42ed9fd15ed3da22d526_0,,,,
0354ede7e3404adaa929ff9e08eda2b0_0,07c-01,Business Licenses,,Business licenses issued by BSEED.,,,,,,2020-01-16T21:04:20.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/0354ede7e3404adaa929ff9e08eda2b0_0,,,,
d57414e3032a48b68a0fecd713980898_0,07c-01,Building Permits,,Building Permits issued by BSEED.,,,,,,2020-01-10T15:02:52.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/d57414e3032a48b68a0fecd713980898_0,,,,
8872a7fb1d104cc1b01c24496889b944_0,07c-01,emergency manager orders,,Documents related to city of Detroit's Emergency Management? period (2013-2014). All documents are in PDF format. For more information see the Emergency Manager Orders page on detroitmi.gov - https://detroitmi.gov/departments/law-department/orders-and-ordinances/emergency-manager-orders,,,,,,2019-10-01T18:01:17.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/8872a7fb1d104cc1b01c24496889b944_0,,,,
9c2f2bfa12404e6481e1624700e34cce_0,07c-01,Commercial Demolitions,,{{default.description}},,,,,,2019-01-18T20:03:45.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/9c2f2bfa12404e6481e1624700e34cce_0,,,,
b827c82731294708b500f7c10b3240b1_0,07c-01,Project Green Light Detroit Locations,,Locations throughout Detroit of Green Light partners.,,,,,,2017-10-17T17:20:19.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/b827c82731294708b500f7c10b3240b1_0,,,,
a93edc010b864bb18a3cb39e6786ff26_0,07c-01,Residential Inspections,,Residential inspections conducted by BSEED.,,,,,,2020-01-10T15:25:58.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/a93edc010b864bb18a3cb39e6786ff26_0,,,,
84ed9e73522f4e848a2d7b25c3cb678a_0,07c-01,OCFO Financial Reports ,,"Various financial reports prepared for the City of Detroit by the Office of the Chief Financial Officer (OCFO), including its Comprehensive Annual Financial Report (CAFR), Single Audit, Four-Year Financial Plan (annual budget), and Monthly Financial Reports.? All reports are in PDF format.For more information see?https://detroitmi.gov/departments/office-chief-financial-officer/financial-reports?or?https://detroitmi.gov/departments/office-chief-financial-officer/history-ocfo",,,,,,2019-09-30T20:12:31.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/84ed9e73522f4e848a2d7b25c3cb678a_0,,,,
438ee1686c68415082f4d8b0760a8985_0,07c-01,Youth Risk Behavioral Surveillance System 2017,,"The Youth Risk Behavior Surveillance System (YRBSS) monitors health-related behaviors that contribute to the leading causes of death and disability among youth and adults. It also monitors the prevalence of obesity and asthma and other health-related behaviors plus sexual identity and sex of sexual contacts.The survey is conducted every two years at the national, state, territorial, tribal government, and local level. The school-based survey is designed to be representative of 9th through 12th grade students.Data broken down by race/ethnicity, grade, and sexual orientation can be found at the source.?",,,,,,2019-05-30T17:07:27.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/438ee1686c68415082f4d8b0760a8985_0,,,,
04ba7b817d1d45ba89aab539af7ec438,07c-01,DLBA Owned Properties,,Properties owned by the Detroit Land Bank Authority.?For more information about the DLBA?click here,,,,,,2019-01-18T20:02:50.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/04ba7b817d1d45ba89aab539af7ec438,,,,
9cc8ca40556f47dbb2e754c76fae2821_0,07c-01,Current Master Plan Future General Land Use,,"The Master Plan of
Policies Future General Land Use map is an authoritative data of Planning and
Development Department. The map consists of all areas in the city defined with
the Master Plan of Policies Future General Land Use Map. The layer has been
amended on May 08, 2019, since it was adopted. The map will be updated depending
on the neighborhood planning initiatives. ",,,,,,2017-11-27T18:31:06.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/9cc8ca40556f47dbb2e754c76fae2821_0,,,,
fdace83cdc96477a9a2ee20faa815cc8_0,07c-01,Plan Reviews,,Plan reviews conducted by BSEED.,,,,,,2020-01-16T17:23:24.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/fdace83cdc96477a9a2ee20faa815cc8_0,,,,
32eb0ba9f03440b1b5f28663cb4a7ed8_0,07c-01,Post Abatement Verification Reports,,Post Abatement Verification Reports for residential and commercial properties provided by the Detroit Lank Bank Authority and Detroit Building Authority.,,,,,,2019-10-01T14:40:33.000Z,,,"Detroit, Michigan, United States|Michigan, United States",Michigan,"City of Detroit, Michigan",City of Detroit,http://data.detroitmi.gov/datasets/32eb0ba9f03440b1b5f28663cb4a7ed8_0,,,,
