identifier,title,description,issued,modified,landingPage,webService,spatial
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/5e04300eadbb443db3939f39008ea6d6,2014 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:34:25.000Z,2018-12-11T20:17:11.189Z,http://data1-indygis.opendata.arcgis.com/datasets/5e04300eadbb443db3939f39008ea6d6,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2014 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/d23aaeefa5f34a64b19e69517cd64617,2001 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T18:59:32.000Z,2018-12-11T20:17:39.768Z,http://data1-indygis.opendata.arcgis.com/datasets/d23aaeefa5f34a64b19e69517cd64617,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2001 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Surplus Sale', u'Surplus Sale Reports', u'Treasurer', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/948c5aa497f14540a32500ea36d7e266,2016 Surplus Sale Reports,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",2018-12-17T20:44:57.000Z,2018-12-17T20:47:28.372Z,http://data1-indygis.opendata.arcgis.com/datasets/948c5aa497f14540a32500ea36d7e266,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2016 Surplus Sale Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Marion County Election Results', u'Indy Election Results', u'2010 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/daf706f0827644e1be3ee3e3a5b1273d,2010 Primary Election Results,"2010 Primary Election Results



Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-10-23T20:13:23.000Z,2018-11-16T19:25:39.700Z,http://data1-indygis.opendata.arcgis.com/datasets/daf706f0827644e1be3ee3e3a5b1273d,https://xmaps.indy.gov/ODP/Download/Elections/2010PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Precinct Maps', u'Current Precinct Maps', u'Lawrence Township', u'Maps']",http://data1-indygis.opendata.arcgis.com/datasets/5986db1fe4d54de8a4dace6a7605b89a,Lawrence Township Precinct Maps,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,2018-12-18T15:12:59.000Z,2018-12-18T15:34:19.000Z,http://data1-indygis.opendata.arcgis.com/datasets/5986db1fe4d54de8a4dace6a7605b89a,https://xmaps.indy.gov/ODP/Download/MapLibrary/Lawrence Township.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/a05046cd67b341208ed42d6aeb360917,2015 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:35:42.000Z,2018-12-11T20:17:11.954Z,http://data1-indygis.opendata.arcgis.com/datasets/a05046cd67b341208ed42d6aeb360917,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2015 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Adopted Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/ebb39409d2634f6cbfd442574ae98914,2013 Adopted Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:45:17.000Z,2018-12-11T20:17:11.910Z,http://data1-indygis.opendata.arcgis.com/datasets/ebb39409d2634f6cbfd442574ae98914,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Adopted/2013 Adopted Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'DiscloseIndy', u'OFM', u'Budget', u'Adopted Budget']",http://data1-indygis.opendata.arcgis.com/datasets/332f3485377241878ad480f53192783a,2016 Adopted Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:49:15.000Z,2018-12-11T20:17:17.203Z,http://data1-indygis.opendata.arcgis.com/datasets/332f3485377241878ad480f53192783a,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Adopted/2016 Adopted Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OAP', u'Audit Reports', u'Audit', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/f1a7fb5a45004b039800eb72a59dcc0e,2010  2011 Audit Reports,The Office of Audit and Performance evaluates City-County operations to promote accountability and high performing government for the citizens of Indianapolis-Marion County.,2018-12-11T15:34:15.000Z,2018-12-11T18:15:42.813Z,http://data1-indygis.opendata.arcgis.com/datasets/f1a7fb5a45004b039800eb72a59dcc0e,https://xmaps.indy.gov/ODP/Download/OAP/AuditReports/2010 & 2011 Audit Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Marion County Election Results', u'2008 Election Results', u'Indy Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/26af7b01da554c8fb7ba1720f4b4bcfb,2011 Municipal Election Results,"2011 Municipal Election Results



Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-10-23T20:26:30.000Z,2018-11-16T19:25:40.125Z,http://data1-indygis.opendata.arcgis.com/datasets/26af7b01da554c8fb7ba1720f4b4bcfb,https://xmaps.indy.gov/ODP/Download/Elections/2011MunicipalElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Marion County Election Results', u'Indy Election Results', u'2008 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/8ac7aad461524a80aa7c649469e44362,2008 General Election Results,"2008 General Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-10-23T19:57:32.000Z,2018-11-16T19:25:41.230Z,http://data1-indygis.opendata.arcgis.com/datasets/8ac7aad461524a80aa7c649469e44362,https://xmaps.indy.gov/ODP/Download/Elections/2008GeneralElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/3977314ac88b4b98bac61d06cc7b59e5,2013 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:33:06.000Z,2018-12-11T20:17:11.950Z,http://data1-indygis.opendata.arcgis.com/datasets/3977314ac88b4b98bac61d06cc7b59e5,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2013 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Bid Results', u'Bids', u'Bids and Quotes']",http://data1-indygis.opendata.arcgis.com/datasets/ae19cd15d5cb453f8e025e1f1eccc6ed,2018 Bid Results,"The bid tabulations listed below reflect grand totals only of the valid bids received. They may not reflect any added or deducted alternatives. Evaluations will be made by the project manager or his representative for correct price extensions, meeting specifications, etc. Once those specifications are completed, the department?s governing board or commission will award the bid to the lowest, responsive, responsible bidder meeting the bid?s specifications. The bids listed may only be the top three responsive bids. Please click on the bid number below to review the results from that particular bid.",2018-12-10T20:01:08.000Z,2018-12-10T20:03:09.834Z,http://data1-indygis.opendata.arcgis.com/datasets/ae19cd15d5cb453f8e025e1f1eccc6ed,https://xmaps.indy.gov/ODP/Download/OFM/BidResults/2018 Bid Results.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Monthly Budget Tracking', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/5931e72bf52b47adad40541795c7be61,2018 Monthly Budget Tracking - Jan-Sept,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T20:05:38.000Z,2018-12-11T20:16:50.606Z,http://data1-indygis.opendata.arcgis.com/datasets/5931e72bf52b47adad40541795c7be61,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Monthly/2018 Monthly Budget Tracking - Jan-Sept.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OAP', u'Audit Reports', u'Audit', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/c9d75984cd7a40dba2b7eb5ac79e5d2f,2016 Audit Reports,The Office of Audit and Performance evaluates City-County operations to promote accountability and high performing government for the citizens of Indianapolis-Marion County.,2018-12-11T15:41:49.000Z,2018-12-11T18:15:36.858Z,http://data1-indygis.opendata.arcgis.com/datasets/c9d75984cd7a40dba2b7eb5ac79e5d2f,https://xmaps.indy.gov/ODP/Download/OAP/AuditReports/2016 Audit Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/b6c02bd878c84758b2b360c599cff216,2003 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:06:17.000Z,2018-12-11T20:17:39.457Z,http://data1-indygis.opendata.arcgis.com/datasets/b6c02bd878c84758b2b360c599cff216,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2003 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'DiscloseIndy', u'Budget', u'Monthly Budget Tracking']",http://data1-indygis.opendata.arcgis.com/datasets/c50c4b9284464eaa96e5d859389d0314,2016 Monthly Budget Tracking - Jan-Nov,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T20:02:46.000Z,2018-12-11T20:16:50.357Z,http://data1-indygis.opendata.arcgis.com/datasets/c50c4b9284464eaa96e5d859389d0314,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Monthly/2016 Monthly Budget Tracking - Jan-Nov.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Bids', u'Bids and Quotes', u'OFM', u'Bid Results', u'Nonspatial']",http://data1-indygis.opendata.arcgis.com/datasets/96f3426d78684354bf56bc42542311b8,2014 Bid Results,"The bid tabulations listed below reflect grand totals only of the valid bids received. They may not reflect any added or deducted alternatives. Evaluations will be made by the project manager or his representative for correct price extensions, meeting specifications, etc. Once those specifications are completed, the department?s governing board or commission will award the bid to the lowest, responsive, responsible bidder meeting the bid?s specifications. The bids listed may only be the top three responsive bids. Please click on the bid number below to review the results from that particular bid.",2018-12-04T14:57:16.000Z,2018-12-04T15:37:49.404Z,http://data1-indygis.opendata.arcgis.com/datasets/96f3426d78684354bf56bc42542311b8,https://xmaps.indy.gov/ODP/Download/OFM/BidResults/2014 Bid Results.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Proposed Budget', u'Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/fd82ad64b5f04355b7bd1121fda2cddd,2011 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:29:48.000Z,2018-12-11T20:17:11.337Z,http://data1-indygis.opendata.arcgis.com/datasets/fd82ad64b5f04355b7bd1121fda2cddd,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2011 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Tax Sale', u'Tax Sale Reports', u'Treasurer', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/aa0dfb2af526496a9da0b8a8952fbfed,Tax Sale Reports 2011,"Reports on tax lien sales in Marion County, including annual tax sale information and procedures, tax sale sold lists (with final bid), tax sale status lists, and tax sale combination lists.",2018-12-17T14:37:11.000Z,2018-12-17T14:46:36.889Z,http://data1-indygis.opendata.arcgis.com/datasets/aa0dfb2af526496a9da0b8a8952fbfed,https://xmaps.indy.gov/ODP/Download/MCT/TaxSale/Tax Sale Reports 2011.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Indy Election Results', u'Marion County Election Results', u'2008 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/f8024ab0d2e84f72b6a7066bb7f4cca8,2008 Primary Election Results,"2008 Primary Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-10-23T20:07:44.000Z,2018-11-16T19:25:41.124Z,http://data1-indygis.opendata.arcgis.com/datasets/f8024ab0d2e84f72b6a7066bb7f4cca8,https://xmaps.indy.gov/ODP/Download/Elections/2008PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Tax Sale', u'Tax Sale Reports', u'Treasurer', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/82ce8f538e3d4711b80edde00b5af977,Tax Sale Reports 2014,"Reports on tax lien sales in Marion County, including annual tax sale information and procedures, tax sale sold lists (with final bid), tax sale status lists, and tax sale combination lists.",2018-12-17T14:41:06.000Z,2018-12-17T14:46:40.028Z,http://data1-indygis.opendata.arcgis.com/datasets/82ce8f538e3d4711b80edde00b5af977,https://xmaps.indy.gov/ODP/Download/MCT/TaxSale/Tax Sale Reports 2014.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Surplus Sale', u'Surplus Sale Reports', u'Treasurer', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/57a9838d16494381a04faca69fd7b6f2,2014 Surplus Sale Reports,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",2018-12-17T20:42:19.000Z,2018-12-17T20:47:28.406Z,http://data1-indygis.opendata.arcgis.com/datasets/57a9838d16494381a04faca69fd7b6f2,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2014 Surplus Sale Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Precincts', u'Precinct Splits', u'Voting Districts', u'voting', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/590ff845a0514a9c8865c8df968669ee_8,Precinct Splits,"Polygon file
representing the precinct split boundaries in Indianapolis and Marion County,
Indiana.
Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2018-11-27T15:13:03.000Z,2018-11-27T18:58:06.141Z,http://data1-indygis.opendata.arcgis.com/datasets/590ff845a0514a9c8865c8df968669ee_8,http://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Political/MapServer/8,"-86.3291,39.6322,-85.9363,39.9278",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Unit Addresses', u'Building Unit Addresses', u'Units']",http://data1-indygis.opendata.arcgis.com/datasets/f5b97f0c976a4e74a53810b63b53f54d_13,Building Unit Addresses,"Point file depicting unit addresses on a building, in Indianapolis and Marion County. Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet) ",2018-11-07T19:03:05.000Z,2018-11-07T19:07:49.000Z,http://data1-indygis.opendata.arcgis.com/datasets/f5b97f0c976a4e74a53810b63b53f54d_13,http://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_Boundaries/MapServer/13,"-86.3281,39.6347,-85.942,39.9276",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Marion County Election Results', u'2007 Election Results', u'Indy Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/287f27cd1478401caeac0d5e63509d79,2007 Primary Election Results,"2007 Primary Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-10-23T16:28:45.000Z,2018-11-16T19:25:41.471Z,http://data1-indygis.opendata.arcgis.com/datasets/287f27cd1478401caeac0d5e63509d79,https://xmaps.indy.gov/ODP/Download/Elections/2007PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Monthly Budget Tracking', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/825f4350fb5748acb076d4b821b41294,2013 Monthly Budget Tracking - Jan-Nov,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:56:25.000Z,2018-12-11T20:16:50.596Z,http://data1-indygis.opendata.arcgis.com/datasets/825f4350fb5748acb076d4b821b41294,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Monthly/2013 Monthly Budget Tracking - Jan-Nov.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Monthly Revenue Tracking', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/48faa387dbca4ee18bf30ced499d2eea,2014 Monthly Revenue Tracking - Jan-Nov,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T20:09:35.000Z,2018-12-11T20:16:50.476Z,http://data1-indygis.opendata.arcgis.com/datasets/48faa387dbca4ee18bf30ced499d2eea,https://xmaps.indy.gov/ODP/Download/OFM/Revenue/2014 Monthly Revenue Tracking - Jan-Nov.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/c1e30606eff6405787cae93c401d34f3,2002 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:01:53.000Z,2018-12-11T20:17:39.709Z,http://data1-indygis.opendata.arcgis.com/datasets/c1e30606eff6405787cae93c401d34f3,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2002 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/a9f66f6621244d19a71db21d8d490378,2000 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T18:57:08.000Z,2018-12-11T20:17:40.233Z,http://data1-indygis.opendata.arcgis.com/datasets/a9f66f6621244d19a71db21d8d490378,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2000 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Bids', u'OFM', u'Bid Results', u'Bids and Quotes', u'Nonspatial']",http://data1-indygis.opendata.arcgis.com/datasets/01fcbfbdfc094f9d835f3f6c769ef3bd,2013 Bid Results,"The bid tabulations listed below reflect grand totals only of the valid bids received. They may not reflect any added or deducted alternatives. Evaluations will be made by the project manager or his representative for correct price extensions, meeting specifications, etc. Once those specifications are completed, the department?s governing board or commission will award the bid to the lowest, responsive, responsible bidder meeting the bid?s specifications. The bids listed may only be the top three responsive bids. Please click on the bid number below to review the results from that particular bid.",2018-12-04T14:23:22.000Z,2018-12-04T15:37:49.184Z,http://data1-indygis.opendata.arcgis.com/datasets/01fcbfbdfc094f9d835f3f6c769ef3bd,https://xmaps.indy.gov/ODP/Download/OFM/BidResults/2013 Bid Results.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Surplus Sale', u'Surplus Sale Reports', u'Treasurer', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/da36a805243d4909a68f3e35f187a83a,2015 Surplus Sale Reports,"Marion County holds auctions for county-owned surplus real estate throughout the year. This report lists all property sold in the surplus sale, including final bid price.",2018-12-17T20:43:41.000Z,2018-12-17T20:47:28.466Z,http://data1-indygis.opendata.arcgis.com/datasets/da36a805243d4909a68f3e35f187a83a,https://xmaps.indy.gov/ODP/Download/MCT/SurplusSale/2015 Surplus Sale Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
